,walk_forward_equity
2018-07-30,124259.927359581
2018-07-31,128945.57021808624
2018-08-01,128648.19935131073
2018-08-02,130711.01753139496
2018-08-03,132073.35513401031
2018-08-06,134040.70905780792
2018-08-07,134779.49987888336
2018-08-08,134303.85544872284
2018-08-09,131028.86406803131
2018-08-10,129453.84160137177
2018-08-13,129110.3015089035
2018-08-14,130658.78250789642
2018-08-15,127101.90431308746
2018-08-16,129098.90938282013
2018-08-17,130599.89712810516
2018-08-20,131434.54196453094
2018-08-21,134368.6521539688
2018-08-22,134323.64237689972
2018-08-23,132663.7028207779
2018-08-24,134872.58534908295
2018-08-27,136319.13050174713
2018-08-28,135620.71390247345
2018-08-29,135826.12866306305
2018-08-30,134986.40795612335
2018-08-31,135382.2708864212
2018-09-04,135635.48439121246
2018-09-05,135624.5479221344
2018-09-06,134847.79866981506
2018-09-07,133581.35290050507
2018-09-10,132833.46736812592
2018-09-11,133985.60904216766
2018-09-12,134945.77812290192
2018-09-13,133363.40782356262
2018-09-14,134667.45372486115
2018-09-17,132609.85518550873
2018-09-18,133366.68037891388
2018-09-19,135761.61879444122
2018-09-20,139110.0045156479
2018-09-21,139656.31245231628
2018-09-24,135873.9740228653
2018-09-25,135229.9723291397
2018-09-26,130496.41062068939
2018-09-27,130590.64759635925
2018-09-28,135411.01371574402
2018-10-01,132726.05350112915
2018-10-02,133225.71367835999
2018-10-03,132414.19018745422
2018-10-04,131754.35312271118
2018-10-05,132032.6305217743
2018-10-08,134775.7497024536
2018-10-09,133610.99423789978
2018-10-10,125767.53732681274
2018-10-11,118553.97739982605
2018-10-12,122709.53665733337
2018-10-15,122335.07253074646
2018-10-16,129094.12069129944
2018-10-17,128123.75067710876
2018-10-18,124184.46032524109
2018-10-19,122853.15844917297
2018-10-22,121715.64187812805
2018-10-23,119740.58980560303
2018-10-24,116194.14225769043
2018-10-25,116590.37837028503
2018-10-26,116013.48710632324
2018-10-29,115518.43657684326
2018-10-30,115999.11043548584
2018-10-31,116149.74668693542
2018-11-01,116258.54356956482
2018-11-02,116317.12378883362
2018-11-05,116317.12378883362
2018-11-06,116317.12378883362
2018-11-07,116677.47120857239
2018-11-08,116697.28705406189
2018-11-09,116470.70706748962
2018-11-12,114724.703748703
2018-11-13,114565.4127368927
2018-11-14,114450.21527290344
2018-11-15,114701.30718040466
2018-11-16,114832.00309181213
2018-11-19,114565.19860267639
2018-11-20,114401.72136116028
2018-11-21,114473.20271492004
2018-11-23,114469.11814689636
2018-11-26,114469.11814689636
2018-11-27,114469.11814689636
2018-11-28,114469.11814689636
2018-11-29,114469.11814689636
2018-11-30,114469.11814689636
2018-12-03,114641.71297264099
2018-12-04,114247.40697288513
2018-12-06,114572.41537666321
2018-12-07,114399.0030040741
2018-12-10,114081.11008644104
2018-12-11,114069.3072681427
2018-12-12,114176.06293678284
2018-12-13,113987.67321205139
2018-12-14,113824.31324195862
2018-12-17,113450.00806999207
2018-12-18,113287.56785011292
2018-12-19,113287.56785011292
2018-12-20,113287.56785011292
2018-12-21,113287.56785011292
2018-12-24,113287.56785011292
2018-12-26,113287.56785011292
2018-12-27,113287.56785011292
2018-12-28,113287.56785011292
2018-12-31,113287.56785011292
2019-01-02,113287.56785011292
2019-01-03,113287.56785011292
2019-01-04,113287.56785011292
2019-01-07,113287.56785011292
2019-01-08,113287.56785011292
2019-01-09,113287.56785011292
2019-01-10,113287.56785011292
2019-01-11,113287.56785011292
2019-01-14,113287.56785011292
2019-01-15,113287.56785011292
2019-01-16,113287.56785011292
2019-01-17,113287.56785011292
2019-01-18,113287.56785011292
2019-01-22,113287.56785011292
2019-01-23,113287.56785011292
2019-01-24,113287.56785011292
2019-01-25,113287.56785011292
2019-01-28,113287.56785011292
2019-01-29,113287.56785011292
2019-01-30,113287.56785011292
2019-01-31,113287.56785011292
2019-02-01,113287.56785011292
2019-02-04,113287.56785011292
2019-02-05,113287.56785011292
2019-02-06,113287.56785011292
2019-02-07,113287.56785011292
2019-02-08,113156.00804710388
2019-02-11,114091.41083717346
2019-02-12,115777.32938575745
