ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
AAPL,short,2019-10-11,2019-10-25,56.71663284301758,59.206581115722656,361.0,10,-898.8713264465332,-0.04390155317571214,stop_loss
DECK,short,2019-10-11,2019-10-25,25.68000030517578,25.14666748046875,608.0,10,324.266357421875,0.02076841193025759,max_holding
DTE,long,2019-10-14,2019-10-28,86.89887237548828,85.2505874633789,236.0,10,-388.9952392578125,-0.018967851561838098,max_holding
AEE,long,2019-10-15,2019-10-29,62.52897262573242,63.08989715576172,326.0,10,182.86139678955078,0.00897063403530895,max_holding
AWK,long,2019-10-15,2019-10-29,105.89598083496094,104.83523559570312,192.0,10,-203.6630859375,-0.010016860232976979,max_holding
ADBE,long,2019-10-22,2019-10-29,261.0899963378906,271.45001220703125,76.0,5,787.3612060546875,0.03967986523594405,mean_revert
APH,short,2019-10-16,2019-10-30,23.202573776245117,23.681745529174805,885.0,10,-424.06700134277344,-0.020651663800343795,max_holding
BLDR,short,2019-10-16,2019-10-30,22.440000534057617,22.360000610351562,915.0,10,73.19993019104004,0.003565058903837247,max_holding
AOS,short,2019-10-18,2019-11-01,44.69066619873047,44.26692199707031,344.0,10,145.76800537109375,0.009481715930925049,max_holding
AMD,short,2019-10-21,2019-11-01,32.029998779296875,34.88999938964844,444.0,9,-1269.8402709960938,-0.08929131187479694,stop_loss
AES,short,2019-10-22,2019-11-01,13.006181716918945,13.58376693725586,1528.0,8,-882.5502166748047,-0.0444085153435592,stop_loss
ARE,short,2019-10-21,2019-11-04,120.5195083618164,120.25170135498047,164.0,10,43.92034912109375,0.002222105039060925,max_holding
AME,short,2019-10-29,2019-11-04,87.61820983886719,91.43352508544922,220.0,4,-839.3693542480469,-0.04354477515117603,stop_loss
AMT,long,2019-10-25,2019-11-05,179.2766876220703,170.4564208984375,108.0,7,-952.5888061523438,-0.04919918390185033,stop_loss
ALGN,short,2019-10-24,2019-11-07,249.47000122070312,258.94000244140625,26.0,10,-246.22003173828125,-0.03796048091700264,max_holding
TECH,short,2019-10-29,2019-11-07,50.97259521484375,49.2872200012207,379.0,7,638.7572059631348,0.03306433989714238,mean_revert
ALL,long,2019-10-30,2019-11-07,89.50023651123047,91.86248016357422,215.0,6,507.88238525390625,0.02639371407747438,mean_revert
AMAT,short,2019-10-25,2019-11-08,52.3378791809082,52.62904739379883,305.0,10,-88.80630493164062,-0.005563240571598042,max_holding
AVY,short,2019-10-25,2019-11-08,112.62980651855469,118.8741683959961,97.0,10,-605.7031021118164,-0.055441468563765195,max_holding
AKAM,long,2019-10-30,2019-11-08,87.38999938964844,84.52999877929688,220.0,7,-629.2001342773438,-0.032726863832548976,stop_loss
GOOGL,short,2019-10-28,2019-11-11,63.882537841796875,64.34345245361328,295.0,10,-135.96981048583984,-0.007215032892992558,max_holding
BRO,short,2019-10-29,2019-11-12,35.51545715332031,36.10125732421875,544.0,10,-318.67529296875,-0.016494231465740024,max_holding
APD,short,2019-11-07,2019-11-12,193.3514862060547,201.36317443847656,95.0,3,-761.1103820800781,-0.04143587613225697,stop_loss
AEE,long,2019-11-07,2019-11-14,61.563785552978516,63.13113784790039,298.0,5,467.07098388671875,0.025458998026901627,mean_revert
AMGN,short,2019-11-01,2019-11-15,177.4185791015625,180.9820098876953,106.0,10,-377.7236633300781,-0.02008487952151247,max_holding
AAPL,short,2019-11-01,2019-11-15,61.425209045410156,64.00348663330078,240.0,10,-618.78662109375,-0.04197425825583381,max_holding
ADM,short,2019-11-01,2019-11-15,34.91793441772461,35.2800407409668,540.0,10,-195.53741455078125,-0.010370210302542397,max_holding
AKAM,long,2019-11-08,2019-11-15,84.52999877929688,87.70999908447266,213.0,5,677.3400650024414,0.03761978411331325,mean_revert
AMD,short,2019-11-04,2019-11-18,36.290000915527344,39.880001068115234,219.0,10,-786.210033416748,-0.0989253254896404,max_holding
AME,short,2019-11-04,2019-11-18,91.43352508544922,93.09732055664062,205.0,10,-341.0780715942383,-0.01819677705345502,max_holding
ADBE,short,2019-11-05,2019-11-19,289.2900085449219,300.6000061035156,64.0,10,-723.83984375,-0.03909570750639146,max_holding
AEP,long,2019-11-08,2019-11-20,70.7413101196289,72.63949584960938,255.0,8,484.03736114501953,0.026832776022531857,mean_revert
AXP,short,2019-11-08,2019-11-20,111.28423309326172,109.29618072509766,162.0,8,322.0644836425781,0.017864636462004244,mean_revert
AWK,long,2019-11-11,2019-11-20,101.75939178466797,106.14353942871094,178.0,7,780.3782806396484,0.043083469418923215,mean_revert
AFL,short,2019-11-07,2019-11-21,46.182838439941406,46.17325973510742,398.0,10,3.8123245239257812,0.00020740831784172442,max_holding
AMAT,short,2019-11-18,2019-11-21,58.56544494628906,53.19749069213867,184.0,3,987.7035827636719,0.09165736312723985,mean_revert
GOOGL,short,2019-11-15,2019-11-22,66.09095764160156,64.11497497558594,273.0,5,539.4432678222656,0.02989792759141115,mean_revert
GOOG,short,2019-11-15,2019-11-22,66.16018676757812,64.2009506225586,272.0,5,532.9122314453125,0.029613521979651624,mean_revert
A,short,2019-11-15,2019-11-25,74.55388641357422,76.45918273925781,242.0,6,-461.0817108154297,-0.025555962503608552,stop_loss
APD,short,2019-11-12,2019-11-26,201.36317443847656,199.1457061767578,61.0,10,135.26556396484375,0.01101228299515244,max_holding
ALL,short,2019-11-12,2019-11-26,93.91768646240234,96.0411376953125,192.0,10,-407.70263671875,-0.022609705508027267,max_holding
BF-B,short,2019-11-20,2019-11-26,59.00175094604492,60.595680236816406,313.0,4,-498.8998680114746,-0.027014948967007405,stop_loss
ACN,short,2019-11-14,2019-11-29,176.15158081054688,180.55873107910156,103.0,10,-453.9364776611328,-0.025019078729101103,max_holding
ABT,short,2019-11-15,2019-12-02,75.68611907958984,74.6264877319336,238.0,10,252.1922607421875,0.014000339303194621,max_holding
MO,short,2019-11-18,2019-12-02,28.55565071105957,29.89069175720215,638.0,9,-851.7561874389648,-0.046752254383946444,stop_loss
CNC,short,2019-11-18,2019-12-03,59.36000061035156,60.06999969482422,139.0,10,-98.68987274169922,-0.0119609008957598,max_holding
AOS,long,2019-11-19,2019-12-04,42.497283935546875,40.82451248168945,431.0,10,-720.9644966125488,-0.03936184383911254,max_holding
TECH,short,2019-11-20,2019-12-05,52.96852493286133,52.8811149597168,349.0,10,30.506080627441406,0.001650224793975765,max_holding
CNP,long,2019-11-20,2019-12-05,20.561552047729492,20.847476959228516,342.0,10,97.78631973266602,0.013905803941030642,max_holding
SCHW,short,2019-11-21,2019-12-06,43.87966537475586,44.72016143798828,292.0,10,-245.4248504638672,-0.01915456866077111,max_holding
CPRT,short,2019-11-21,2019-12-06,21.962499618530273,22.145000457763672,853.0,10,-155.67321586608887,-0.008309657024622927,max_holding
AXP,long,2019-12-02,2019-12-06,107.42726135253906,110.49636840820312,171.0,4,524.8173065185547,0.028569164074585464,mean_revert
COR,short,2019-11-22,2019-12-09,74.84441375732422,71.6353759765625,249.0,10,799.050407409668,0.0428761161944125,mean_revert
