final_equity,total_return_pct,max_drawdown_pct,sharpe,calmar
385497.77150291746,285.49777150291743,-14.672168159056964,1.6964873436579149,1.452620578981885
327435.1932494635,227.4351932494635,-28.231312079455172,1.1353699887112154,0.6556703068318228
135436.363708958,35.436363708958,-26.217850475715743,0.33418694204618893,0.16930655652716475
221714.56069106972,121.71456069106972,-35.91963385723943,0.8204766771304729,0.33618649993398936
248788.3042819163,148.78830428191628,-30.825996200513107,0.9478090922203486,0.45221093679592145
142105.5573786332,42.10555737863322,-33.628839152690716,0.3406429605651953,0.15344370426952275
178410.50222020253,78.41050222020255,-28.117808118423227,0.6480799814641713,0.30735931492182644
669161.6050132368,569.1616050132368,-19.258902912684206,2.3544551515691237,1.6242225648923927
271770.5035579363,171.7705035579363,-14.453696095361524,1.1246950546758832,1.0648108749827359
124599.89249158255,24.599892491582544,-37.78820732758531,0.2056022209863797,0.0846617269292075
269621.5230686013,169.62152306860133,-27.266074756940018,1.070611055007767,0.5596465442826307
229689.2444276427,129.68924442764268,-21.620610051300037,0.9360646176369771,0.5848209054138825
271826.62832035025,171.82662832035027,-22.294637378254436,1.053374953575458,0.6904738673382611
157759.50512329457,57.75950512329457,-23.77451533988474,0.4194452890420278,0.283725957717368
155719.2723020342,55.7192723020342,-23.027962371444467,0.4013762544122407,0.28429271569887976
115982.29001558198,15.98229001558198,-43.56294879896674,0.13238315893574268,0.04925315536058591
212215.06969101075,112.21506969101074,-26.659189916769044,0.7954781319572949,0.4266888309222355
141538.8086395108,41.538808639510805,-32.96609228802612,0.3226739424456542,0.15470380868606567
205539.8784057854,105.5398784057854,-27.293986368121402,0.8242128884814444,0.3981344884834801
267324.0213562426,167.32402135624258,-13.889096421144998,1.2059345315141377,1.0884957556923593
185561.3108348246,85.56131083482461,-32.48124348564235,0.5423127437026779,0.28494294567433676
267047.35948777955,167.04735948777954,-21.707590003436405,1.0453215702433496,0.6956625004830158
329861.9169905509,229.86191699055087,-22.58758893837156,1.3486949784364226,0.8250457690620072
330418.3678373137,230.4183678373137,-25.66074079187708,1.350511183006207,0.727353469966886
392107.4495492588,292.10744954925883,-34.08453450294833,1.4601108996804029,0.6339751774713829
227534.53110917893,127.53453110917894,-24.075613624802273,0.8154043103176525,0.5188765292598074
337747.71597296913,237.74771597296916,-16.983026122926294,1.4123563882948869,1.1209887585731972
406140.14778191096,306.14014778191097,-14.84590562061987,1.5175392750449144,1.4968804399539906
173070.4587882503,73.07045878825032,-34.70801953238676,0.5478292164761628,0.23540925366501766
283028.8146996366,183.0288146996366,-24.205243197298508,0.9985207903437294,0.6636181220100529
194021.0468002482,94.02104680024821,-27.093670479658194,0.7201560039634008,0.36742654129870406
299820.8445982388,199.82084459823884,-25.29555523318384,1.1739213287035126,0.6730356125722553
344396.58636810764,244.39658636810765,-26.00250747015116,1.6013056964097496,0.744947893913606
302527.14844989515,202.52714844989518,-26.745421183703254,1.2280039011506858,0.6421836699121651
126956.29293528896,26.95629293528896,-30.25377349039048,0.23520280298267332,0.11490869306002169
317887.37529886403,217.88737529886401,-29.031525027318327,1.2075222664486207,0.6203375619031246
246334.20320260324,146.33420320260325,-24.833248143458242,0.8359459283009036,0.5548304585051501
605447.9713063388,505.4479713063388,-22.498357306253624,1.968856458381159,1.3073568086969365
200829.34595493178,100.82934595493178,-23.40289767794872,0.707305479864976,0.44863050599157933
241904.14567684452,141.90414567684454,-23.122285800450616,0.9291981407250521,0.5831163967043806
274842.86329512484,174.84286329512483,-19.71926532852335,1.1788664799912048,0.7899043382468508
494377.08349493425,394.37708349493425,-14.953646638442875,1.8600173226981855,1.7194428986370622
169562.9899581,69.56298995809999,-33.675226951077356,0.46314604646961416,0.23322622289245873
211668.7017914085,111.66870179140851,-20.601641980130303,0.6839578948348078,0.5501540323371469
236784.93982673527,136.78493982673524,-25.522921831882616,0.9830862075192746,0.5146733652597865
147926.3998531261,47.92639985312608,-37.043160638613614,0.4887713239379444,0.1556652764715483
277777.84772012255,177.77784772012254,-16.876054702390242,1.1345716687761351,0.933408149401661
197225.33090303335,97.22533090303335,-31.241577555583653,0.6292824851973783,0.3269079299387131
447698.18795741483,347.6981879574148,-18.251936231837874,1.637301567380007,1.3116068316407001
317485.18647875666,217.48518647875667,-28.37654162722799,1.190233968403293,0.6339023406504731
215013.03998290177,115.01303998290177,-22.273293139931273,0.7910721815209,0.5200961518185455
148548.8433382375,48.5488433382375,-26.437546323693418,0.4292202571098706,0.2205174876723983
266227.27141445794,166.22727141445793,-29.746265785531932,0.9700455345473249,0.5059619697838562
207571.15043859335,107.57115043859335,-25.511005288496712,0.7170388310353429,0.43208390294005483
163751.77041087992,63.751770410879914,-29.925932511236454,0.41206216761092074,0.24449554909720428
173352.61630780387,73.35261630780387,-20.475387052116634,0.5645419532206362,0.4002767610452975
165397.68601488258,65.39768601488258,-34.351399705468346,0.46882247508961933,0.2174741794689821
647757.8051199259,547.7578051199258,-15.225085869281173,2.2411638607288427,2.014510650532463
282995.6833460841,182.9956833460841,-16.305185049610394,1.2284891600661951,0.9850297663088768
243776.80437586032,143.7768043758603,-30.47701507135393,0.9139959431975541,0.4465120761900593
226280.50846820665,126.28050846820665,-26.787489180571644,0.7677516556155279,0.4630254798614596
343144.11998709966,243.14411998709966,-23.40289767794872,1.2136067018734857,0.8250370991760123
140880.48139225913,40.88048139225913,-30.907301064060675,0.2967266231150181,0.16273976163385873
142334.53958371104,42.33453958371105,-29.845051169357273,0.34885577160866227,0.17370984088104494
297281.8591932347,197.28185919323468,-20.334880391898025,1.2338690565584027,0.8302186999992088
193023.7648169464,93.02376481694641,-27.4425107919666,0.6236316996058553,0.3598006024820128
240197.30168391956,140.19730168391956,-20.334722729524792,0.9952184376597136,0.6573970727681906
196381.73305781258,96.3817330578126,-21.00325335592731,0.7597907545224784,0.4830440688311467
318983.8213082478,218.9838213082478,-17.43953987744775,1.2755639092938098,1.0360100938769015
221783.58592440133,121.78358592440132,-37.51874711135367,0.815490121904927,0.3219907950199195
172564.4107432614,72.56441074326139,-39.51082644824492,0.5649066923931814,0.20564606400432883
312141.43958474946,212.14143958474943,-29.602985635703284,1.313165970165511,0.5979646056365402
193723.79279825324,93.72379279825324,-20.483609915624733,0.6445800871587524,0.4848167680908043
183212.99773988893,83.21299773988893,-37.6783367319236,0.6341452993593555,0.24035693664177246
176116.52741215407,76.11652741215407,-27.169078456061634,0.5441401393273982,0.31068952791726856
228087.24816279204,128.08724816279204,-26.352857755674318,0.8397240610825625,0.4755217197445532
280800.5159958183,180.80051599581833,-25.580993223544535,1.0190459869293216,0.622796748030584
281706.0499977001,181.7060499977001,-18.862213045567078,1.0873025423329883,0.8474729627580497
183694.23252971185,83.69423252971184,-33.27274177050251,0.6097047921029344,0.27341354205943
303612.8077611397,203.6128077611397,-34.8826326237318,1.3187183916767136,0.4941022800624497
89221.85530789623,-10.778144692103774,-46.20550395265733,-0.10226378693762113,-0.03505308417296151
191396.99815123106,91.39699815123106,-43.0072457563195,0.5848028478539843,0.22649125383713684
300982.9774988401,200.98297749884009,-24.462855785821713,1.091188799439887,0.6985958293280398
173214.60386702538,73.21460386702539,-27.03413642580084,0.6259455536180354,0.30270927751364
171161.0880008815,71.16108800088148,-18.98799082045607,0.6443770428684986,0.4212613363143464
232971.84366735566,132.97184366735567,-15.367441975489871,0.8335023886742252,0.8376987794941949
286094.603902287,186.094603902287,-21.514497062766914,1.124735464768177,0.7549429057842748
263300.36006080644,163.30036006080647,-19.398422952339157,1.118920779752487,0.7664805644510172
160172.33384488057,60.17233384488057,-22.78851585644981,0.49158140145021445,0.30619320699195834
588710.0755021614,488.71007550216143,-16.629143183561723,1.9184898333525224,1.7376088851786167
222234.66143139373,122.23466143139375,-15.064265701420476,0.9106846171947971,0.8041083563588396
240252.67234168676,140.25267234168678,-22.337917284826524,1.003480906826955,0.5986112553849503
334181.1102913686,234.18111029136864,-26.675488056231334,1.362285062032659,0.7069027981579769
346011.9366918595,246.01193669185952,-23.276965486859723,1.435144413110244,0.8356123158575693
432423.87843150663,332.42387843150664,-23.60989079819745,1.5343618610749137,0.9879283409552498
240609.41280239375,140.60941280239376,-22.940464267928284,0.869632545897606,0.5839383435679832
510048.54118613363,410.0485411861336,-10.767308522007124,1.979540081191674,2.440249584108218
295055.08335786243,195.0550833578624,-26.268242037752508,1.0454212267549927,0.6379048058815945
303736.2320011758,203.73623200117584,-14.405938967153753,1.3135941042528934,1.1968960154243937
184795.648640981,84.79564864098099,-47.83628692945632,0.6545264305520526,0.1921269351221028
172853.61677012715,72.85361677012713,-31.98313049068535,0.5318723622416602,0.25485852229916806
305889.84223162325,205.88984223162322,-22.994726814761467,1.3595792037127463,0.7550025475020757
254156.53833168736,154.15653833168736,-29.34664329448271,0.8534638345490725,0.48689246433604405
194993.18907073874,94.99318907073872,-25.621114976588753,0.7007947912235106,0.39161636294328234
297660.8488070725,197.66084880707248,-36.16629486511644,1.0594953342499878,0.4673888089058548
277703.4520680603,177.7034520680603,-36.53835639052958,1.0991918027433625,0.4309938710479394
304722.1499690764,204.72214996907638,-26.958822270579887,1.1030263953862354,0.641601667568125
571354.7365167127,471.3547365167127,-16.47485326477217,1.9231374092139084,1.720432724427435
631382.9740437248,531.3829740437249,-14.184112386288184,1.9800179561205322,2.128644021571672
475119.49716721376,375.11949716721375,-18.561558575402003,1.634725228814921,1.3468053037423764
297077.01181747403,197.07701181747402,-30.301923370599493,1.1935641478331438,0.5567588070777283
99144.55630830143,-0.8554436916985764,-35.57481902387718,-0.008280535336411533,-0.0034556817691019353
310247.73009035346,210.24773009035346,-19.015141984730576,1.21097176631667,0.9255270506891664
246261.13522849244,146.26113522849244,-46.53540623641761,0.8171791329303638,0.2959769926349406
282589.26560414635,182.58926560414633,-27.49144251182669,1.0361485213509438,0.5833528957135455
351381.58277465025,251.38158277465027,-22.49120462426938,1.291749965992082,0.8765288304707023
379603.1515255704,279.60315152557047,-29.69227370801334,1.3369066814495636,0.7087950288114824
125487.43169960764,25.487431699607633,-33.34327021887682,0.21688840977804524,0.09909489995828782
603792.2833821834,503.79228338218337,-18.561558575401992,1.9080249194141985,1.5819064410359982
216569.75141596876,116.56975141596875,-36.43009329904909,0.8317353398776175,0.32115126161487
177537.48860891678,77.53748860891679,-28.930179316196792,0.5942422343846412,0.2960919151163788
532975.2296748888,432.9752296748888,-19.48896018723464,2.242630368919555,1.38911465521423
173522.0416945193,73.52204169451933,-26.96963234766484,0.5166498468966673,0.3044519067246086
194152.27783541323,94.15227783541323,-22.047337146828628,0.6755190965046864,0.45200828701512724
189260.24834124112,89.26024834124114,-30.454210131245453,0.6813089044924631,0.314061735572283
182668.10703883594,82.66810703883594,-25.76071915453223,0.6402466669260941,0.34974762669503073
264191.01274022163,164.1910127402216,-29.539862718620004,1.034948121207921,0.5052179344123613
320771.9239298158,220.7719239298158,-24.43252613784631,1.1936601004059522,0.7433564662661477
286168.4318468883,186.16843184688832,-27.042256869197267,1.2639438427669074,0.6007823803287309
258201.73099139816,158.20173099139816,-28.137116259634965,0.934127877949286,0.5170165077355083
243493.71944978612,143.4937194497861,-21.73119247993184,0.9216416770898178,0.6253433305583821
136306.8487035834,36.306848703583405,-26.941642177282354,0.3686939666834008,0.16831572461896183
104076.295053857,4.076295053857004,-34.49849796587553,0.041299884406690295,0.016629964622469472
195935.3835246047,95.93538352460469,-16.2010269026416,0.760631097962903,0.6240108769538412
184579.84280967293,84.57984280967293,-32.140247222673246,0.5509674296805332,0.28538586986304515
231011.65805329816,131.01165805329816,-20.6836817190437,0.8620010645907231,0.6157905320743895
227873.93209508865,127.87393209508866,-18.40656096685115,0.8942434928817579,0.6799902076748158
443175.6844551459,343.1756844551459,-19.99654713697696,1.5094026243303362,1.1881711574740055
145816.1148145772,45.81611481457719,-41.488925961802735,0.3814731584931216,0.13374565129822025
223584.85071623404,123.58485071623404,-27.575174101623546,0.8604538958076301,0.4428105030050449
167637.75497041497,67.63775497041497,-16.629143183561744,0.5240251999842374,0.4617044161653858
414820.1548206591,314.82015482065907,-16.840885173761855,1.6424627278685842,1.3415670154945096
358698.7289228331,258.69872892283314,-15.798829411068006,1.488702354729541,1.2702198190345886
273911.61504824227,173.91161504824225,-21.328410594158097,1.1333251564675595,0.7276763857031261
424217.44453748857,324.2174445374886,-11.291507826686885,1.807487796955021,2.0357791666537954
194093.6138348926,94.09361383489261,-27.92741643349518,0.8441778879681785,0.35666818873953854
209579.34318518653,109.57934318518654,-18.88612417055193,0.7548522929123942,0.5917601084056886
258305.9491837933,158.3059491837933,-22.653868903233644,0.9441947973103598,0.642449750805405
186435.16217345456,86.43516217345457,-43.35293399298139,0.6046740003036941,0.21518315887565298
324207.93004090874,224.20793004090874,-20.371366964296044,1.2747518210414268,0.9004048390244145
60417.995392710414,-39.58200460728959,-67.0229708527468,-0.4021315579755529,-0.1038536468252729
185057.1937770729,85.05719377707291,-20.921574503192698,0.6880903825916698,0.4403470244142235
407484.41053748276,307.48441053748274,-19.359830565669643,1.6163820704117164,1.150856471392046
269778.08061471255,169.77808061471254,-32.97445283651468,1.0698258217549241,0.4630537710718921
245494.04770262443,145.49404770262444,-30.293915684692475,0.8488250501297946,0.452982001558506
244136.6658038857,144.1366658038857,-23.267160199575766,0.974384171355898,0.5859053142023982
213245.94816792101,113.24594816792101,-23.358138922975236,0.8134099008820842,0.4902994732041868
352686.4576835841,252.6864576835841,-21.372234279382663,1.6114118253184397,0.925394212505832
573874.1448442743,473.87414484427427,-17.819213934049326,1.9467092989846253,1.5951745112101727
264747.9469596345,164.7479469596345,-17.4705763006738,0.9723662990718464,0.856223934337127
321235.62879393145,221.23562879393143,-30.719500514658826,1.08164838705814,0.5920186953074095
421084.3083676223,321.08430836762227,-14.439397567376755,1.591384593079902,1.5829292486374325
242456.41597182702,142.45641597182703,-22.746801099610657,1.0104339284080612,0.5943712120922775
289095.58447462466,189.09558447462467,-24.423682346247745,1.0503561359253966,0.6721354111666545
135092.43392506219,35.09243392506218,-38.61466025600146,0.306523399512712,0.11396808209769071
334588.0606287194,234.5880606287194,-13.491817828534359,1.6349997246813788,1.3991954615273139
542340.4733034067,442.34047330340667,-10.345500447250522,2.2327458754168736,2.64750127619115
394853.3561342333,294.8533561342333,-18.561558575402003,1.4795822123568436,1.1707163960713212
142395.90387001974,42.395903870019744,-32.143776928427314,0.37365471079888884,0.16148913952948035
207772.73942926433,107.77273942926433,-17.418294175727922,0.8399846592579638,0.6337203017265937
282942.2242824737,182.9422242824737,-20.636056610723408,1.2609655117407663,0.7781502778848212
123922.42379076226,23.92242379076226,-38.01592506931599,0.1862762329461542,0.08203631428164165
261263.18226436398,161.263182264364,-25.692264137006305,0.9339657699576333,0.5737461579146855
223275.70718125714,123.27570718125713,-22.658402363118167,0.8803929782982539,0.5379174003388205
467916.3249987799,367.91632499877994,-29.91290418666307,1.6583664992051188,0.8265892795845484
597270.2923737976,497.2702923737976,-21.381445669112853,2.096981739292089,1.3638761383265374
230347.68015666876,130.34768015666876,-23.139009382849352,0.8989619675100681,0.5484401988785031
340808.5881749746,240.8085881749746,-24.582099660216407,1.3771414291124113,0.7807164006466603
228240.9613727779,128.24096137277792,-23.754716163361223,1.0432095460521558,0.5279882767118796
226994.49807529265,126.99449807529265,-23.77484943426663,0.9481491495570307,0.5238310244361281
154914.32389922423,54.914323899224215,-28.329036360313676,0.4292607082828194,0.22830453096870876
500779.56850880716,400.77956850880713,-14.704632405464057,1.7365662619394955,1.7643259896460668
