ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
D,short,2019-02-08,2019-02-25,52.56118392944336,54.05059051513672,451.0,10,-671.7223701477051,-0.028336625516135566,max_holding
KDP,short,2019-02-11,2019-02-25,23.449079513549805,22.467178344726562,1008.0,9,989.7563781738281,0.04187376175068454,mean_revert
AMT,short,2019-02-15,2019-02-27,145.20506286621094,141.43247985839844,164.0,7,618.70361328125,0.02598107072401796,mean_revert
AME,short,2019-02-13,2019-02-28,74.95110321044922,75.72184753417969,246.0,10,-189.6031036376953,-0.010283295251390193,max_holding
CF,short,2019-02-20,2019-02-28,37.36577224731445,35.37091064453125,636.0,6,1268.7319793701172,0.053387404643472275,mean_revert
KO,long,2019-02-14,2019-03-01,36.275386810302734,36.1082878112793,655.0,10,-109.44984436035156,-0.004606401577390733,max_holding
AFL,short,2019-02-15,2019-03-04,41.36960983276367,41.41181945800781,575.0,10,-24.27053451538086,-0.0010203051325543729,max_holding
CIEN,short,2019-02-19,2019-03-05,41.790000915527344,40.709999084472656,547.0,10,590.7610015869141,0.02584354647988069,mean_revert
ECL,short,2019-02-19,2019-03-05,154.55967712402344,157.52500915527344,153.0,10,-453.69580078125,-0.019185676927045637,max_holding
EXPD,short,2019-02-19,2019-03-05,68.64044952392578,68.59471130371094,307.0,10,14.041633605957031,0.0006663449982054812,max_holding
COF,short,2019-02-20,2019-03-06,73.064453125,72.87895202636719,325.0,10,60.28785705566406,0.0025388693228902137,max_holding
GRMN,short,2019-02-21,2019-03-07,69.64863586425781,70.14720153808594,170.0,10,-84.75616455078125,-0.00715829775618015,max_holding
AEE,short,2019-02-22,2019-03-08,58.411521911621094,58.02305603027344,400.0,10,155.3863525390625,0.006650500939445136,max_holding
FIX,short,2019-02-22,2019-03-08,52.154659271240234,49.95624923706055,316.0,10,694.6975708007812,0.04215174760794501,max_holding
DHR,short,2019-02-25,2019-03-11,105.4094009399414,108.13129425048828,195.0,10,-530.7691955566406,-0.025822111560027883,max_holding
EME,short,2019-02-25,2019-03-11,70.17018127441406,69.97553253173828,248.0,10,48.27288818359375,0.0027739523988768063,max_holding
PPL,short,2019-02-26,2019-03-11,23.275436401367188,23.90860366821289,1025.0,9,-648.9964485168457,-0.02720323932609535,stop_loss
KDP,long,2019-02-28,2019-03-12,20.927762985229492,22.6585693359375,901.0,8,1559.456521987915,0.08270383948487879,mean_revert
UAL,long,2019-03-05,2019-03-12,85.05000305175781,79.8499984741211,282.0,5,-1466.4012908935547,-0.061140557213998185,stop_loss
AES,short,2019-03-07,2019-03-12,13.3828125,13.723631858825684,1821.0,3,-620.6320524215698,-0.02546694566823555,stop_loss
AMT,short,2019-03-05,2019-03-13,147.85079956054688,152.88912963867188,162.0,6,-816.20947265625,-0.03407712432465904,stop_loss
