,static_equity
2018-10-19,97491.41628408432
2018-10-22,97171.4593577385
2018-10-23,95036.48281240463
2018-10-24,91537.99381399155
2018-10-25,91700.48342466354
2018-10-26,91713.83208990097
2018-10-29,91255.06020116806
2018-10-30,91571.01768255234
2018-10-31,91711.69745588303
2018-11-01,91880.52265882492
2018-11-02,91880.52265882492
2018-11-05,91880.52265882492
2018-11-06,91880.52265882492
2018-11-07,92165.86563825607
2018-11-08,92181.55691862106
2018-11-09,92217.22395658493
2018-11-12,92297.12298154831
2018-11-13,92224.35829877853
2018-11-14,92168.71683835983
2018-11-15,92133.05113554001
2018-11-16,92157.30202436447
2018-11-19,92104.51643705368
2018-11-20,91971.83249235153
2018-11-21,91971.83249235153
2018-11-23,91971.83249235153
2018-11-26,91971.83249235153
2018-11-27,91971.83249235153
2018-11-28,91971.83249235153
2018-11-29,91971.83249235153
2018-11-30,91971.83249235153
2018-12-03,91971.83249235153
2018-12-04,91971.83249235153
2018-12-06,91971.83249235153
2018-12-07,91971.83249235153
2018-12-10,91971.83249235153
2018-12-11,91971.83249235153
2018-12-12,91971.83249235153
2018-12-13,91971.83249235153
2018-12-14,91971.83249235153
2018-12-17,91971.83249235153
2018-12-18,91971.83249235153
2018-12-19,91971.83249235153
2018-12-20,91971.83249235153
2018-12-21,91971.83249235153
2018-12-24,91971.83249235153
2018-12-26,91971.83249235153
2018-12-27,91971.83249235153
2018-12-28,91971.83249235153
2018-12-31,91971.83249235153
2019-01-02,91971.83249235153
2019-01-03,91971.83249235153
2019-01-04,91971.83249235153
2019-01-07,91971.83249235153
2019-01-08,91971.83249235153
2019-01-09,91971.83249235153
2019-01-10,91971.83249235153
2019-01-11,91971.83249235153
2019-01-14,91971.83249235153
2019-01-15,91971.83249235153
2019-01-16,91971.83249235153
2019-01-17,91971.83249235153
2019-01-18,91971.83249235153
2019-01-22,91971.83249235153
2019-01-23,91971.83249235153
2019-01-24,91971.83249235153
2019-01-25,91971.83249235153
2019-01-28,91971.83249235153
2019-01-29,91971.83249235153
2019-01-30,91971.83249235153
2019-01-31,91971.83249235153
2019-02-01,91971.83249235153
2019-02-04,91971.83249235153
2019-02-05,91971.83249235153
2019-02-06,91971.83249235153
2019-02-07,91971.83249235153
2019-02-08,91971.83249235153
2019-02-11,91971.83249235153
2019-02-12,92471.3808169365
2019-02-13,92783.59924268723
2019-02-14,92456.69034528732
2019-02-15,92757.88911008835
2019-02-19,92890.12793302536
2019-02-20,93029.70114850998
2019-02-21,93062.76591444016
2019-02-22,93158.26337766647
2019-02-25,93228.0550456047
2019-02-26,93104.10626935959
2019-02-27,93104.10626935959
2019-02-28,93104.10626935959
2019-03-01,93183.59816122055
2019-03-04,93107.75549840927
2019-03-05,93240.12205076218
2019-03-06,93308.70811414719
2019-03-07,92920.83694601059
2019-03-08,92512.23775434494
2019-03-11,93572.18216276169
2019-03-12,93861.64004468918
2019-03-13,94334.74887037277
2019-03-14,94396.54039144516
2019-03-15,94176.86927556992
2019-03-18,94725.52325201035
2019-03-19,93922.36184072495
2019-03-20,94124.21462011337
2019-03-21,94500.28285360336
2019-03-22,93494.42881536484
2019-03-25,94246.22757863998
2019-03-26,95036.26911306381
2019-03-27,94716.18100881577
2019-03-28,96105.79074239731
2019-03-29,96754.79890203476
2019-04-01,98669.27346563339
2019-04-02,98721.14095449448
2019-04-03,99608.31086111069
2019-04-04,99984.5992178917
2019-04-05,100753.11520528793
2019-04-08,100840.92696523666
2019-04-09,100840.92696523666
2019-04-10,100840.92696523666
2019-04-11,100840.92696523666
2019-04-12,100840.92696523666
2019-04-15,100840.92696523666
2019-04-16,100932.54784917831
2019-04-17,100631.09135961533
2019-04-18,101019.22603464127
2019-04-22,101248.52849817276
2019-04-23,101983.65285539627
2019-04-24,102261.07293844223
2019-04-25,102314.05982351303
2019-04-26,102934.13132238388
2019-04-29,101494.37074518204
2019-04-30,101691.98779726028
2019-05-01,100984.12532663345
2019-05-02,101933.46263933182
2019-05-03,102733.73684358597
2019-05-06,102049.31066179276
2019-05-07,100495.73264169693
2019-05-08,99990.75408601761
2019-05-09,99736.20033311844
2019-05-10,100080.03359079361
2019-05-13,96727.78192567825
2019-05-14,98104.14205598831
2019-05-15,99255.25099420547
2019-05-16,100427.22246408463
2019-05-17,98706.23913049698
2019-05-20,97682.92622995377
2019-05-21,99345.48578500748
2019-05-22,98820.33544206619
2019-05-23,96939.26098108292
2019-05-24,96605.73473215103
2019-05-28,95290.41835641861
2019-05-29,94700.14737176895
2019-05-30,94872.14212656021
2019-05-31,94720.89045190811
2019-06-03,95076.66006326675
2019-06-04,96140.90012979507
2019-06-05,96577.08819055557
2019-06-06,96567.24619150162
2019-06-07,96599.83513498306
2019-06-10,96353.61042261124
2019-06-11,96872.76215600967
2019-06-12,96982.62229776382
2019-06-13,97094.72603464127
2019-06-14,97044.6361413002
2019-06-17,97104.26634454727
2019-06-18,97168.66644144058
2019-06-19,97162.70289850235
2019-06-20,97162.70289850235
2019-06-21,97162.70289850235
2019-06-24,97162.70289850235
2019-06-25,97162.70289850235
2019-06-26,97162.70289850235
2019-06-27,97243.07481622696
2019-06-28,97222.37684869766
2019-07-01,97085.98275995255
2019-07-02,97489.08510065079
2019-07-03,97864.18864679337
2019-07-05,97612.08751153946
2019-07-08,97772.84090662003
2019-07-09,97803.2815041542
2019-07-10,97724.13458490372
2019-07-11,97562.1602883339
2019-07-12,97562.1602883339
2019-07-15,97562.1602883339
2019-07-16,97562.1602883339
2019-07-17,97562.1602883339
2019-07-18,97562.1602883339
2019-07-19,97562.1602883339
2019-07-22,97399.05723810196
2019-07-23,98542.67363214493
2019-07-24,99092.94893884659
2019-07-25,100712.7078499794
2019-07-26,100232.5594201088
2019-07-29,100039.3726029396
2019-07-30,100214.01151514053
2019-07-31,99083.6141667366
2019-08-01,96254.628967762
2019-08-02,96379.73864412308
2019-08-05,91438.87852907181
2019-08-06,92698.31550264359
2019-08-07,92037.11902666092
2019-08-08,96149.25704240799
2019-08-09,94069.03443574905
2019-08-12,92207.59694337845
2019-08-13,93959.94284296036
2019-08-14,89695.31503725052
2019-08-15,90212.87431669235
2019-08-16,92601.99047517776
2019-08-19,94061.58859682083
2019-08-20,93643.2164235115
2019-08-21,93937.41358995438
2019-08-22,93998.31879472733
2019-08-23,92945.29815340042
2019-08-26,93279.05479764938
2019-08-27,93120.37711668015
2019-08-28,94054.5408167839
2019-08-29,94651.5737528801
2019-08-30,94812.97792005539
2019-09-03,94992.32320737839
2019-09-04,95262.76583433151
2019-09-05,95551.09225416183
2019-09-06,96056.9999575615
2019-09-09,96441.06828641891
2019-09-10,96335.83555555344
2019-09-11,96226.14368391037
2019-09-12,96756.30815076828
2019-09-13,96844.78288221359
2019-09-16,97476.06224012375
2019-09-17,97959.79743909836
2019-09-18,97667.69237470627
2019-09-19,97903.9843211174
2019-09-20,97582.87406873703
2019-09-23,97991.54119825363
2019-09-24,97886.6903681755
2019-09-25,97891.33325910568
2019-09-26,97503.99030256271
2019-09-27,97503.99030256271
2019-09-30,97503.99030256271
2019-10-01,97503.99030256271
2019-10-02,97248.55027723312
2019-10-03,98204.21700620651
2019-10-04,99582.36679029465
2019-10-07,98842.27808332443
2019-10-08,96166.91776609421
2019-10-09,97436.85709524155
2019-10-10,98615.59636831284
2019-10-11,100560.81262540817
2019-10-14,100035.21915578842
2019-10-15,101462.4043879509
2019-10-16,100870.01280546188
2019-10-17,99830.94691801071
2019-10-18,100271.9398970604
2019-10-21,101071.99995183945
2019-10-22,101255.76058340073
2019-10-23,101465.07566595078
2019-10-24,101918.8540892601
2019-10-25,104244.62107992172
2019-10-28,104285.6870970726
2019-10-29,104792.21730184555
2019-10-30,105430.6113409996
2019-10-31,104857.53986501694
2019-11-01,105234.87132024765
2019-11-04,104920.0828948021
2019-11-05,103756.70364141464
2019-11-06,104291.3568854332
2019-11-07,103710.55586004257
2019-11-08,103742.0427145958
2019-11-11,103999.33878850937
2019-11-12,103904.6246008873
2019-11-13,104453.58498907089
2019-11-14,104670.32874822617
2019-11-15,104808.44398260117
2019-11-18,104848.34574651718
2019-11-19,105117.45743322372
2019-11-20,105117.45743322372
2019-11-21,104874.45700597763
2019-11-22,105042.58279943466
2019-11-25,105260.15907812119
2019-11-26,105472.07475805283
2019-11-27,105539.88481664658
2019-11-29,105538.47929906845
2019-12-02,105206.4642996788
2019-12-03,105101.91968297958
2019-12-04,105485.05005216599
2019-12-05,106087.53786611557
2019-12-06,107283.32294416428
2019-12-09,107163.9621310234
2019-12-10,105778.99589300156
2019-12-11,105592.9786734581
2019-12-12,107276.00964689255
2019-12-13,106610.57455015182
2019-12-16,108327.63399839401
2019-12-17,108933.61986112595
2019-12-18,108746.33943128586
2019-12-19,109425.56123876572
2019-12-20,109412.66340780258
2019-12-23,108665.5810713768
2019-12-24,108922.91032552719
2019-12-26,108954.18701314926
2019-12-27,109162.64370107651
2019-12-30,109236.23108816147
2019-12-31,109236.23108816147
2020-01-02,109236.23108816147
2020-01-03,109089.40316152573
2020-01-06,109293.33312368393
2020-01-07,109393.59147787094
2020-01-08,109363.87787771225
2020-01-09,109409.68412923813
2020-01-10,109274.45005178452
2020-01-13,109435.4235625267
2020-01-14,109401.81798696518
2020-01-15,109692.70177602768
2020-01-16,109777.05361318588
2020-01-17,109785.49082326889
2020-01-21,109667.80391073227
2020-01-22,109329.40481710434
2020-01-23,109643.90383291245
2020-01-24,108567.73214864731
2020-01-27,106823.71642827988
2020-01-28,107987.98728132248
2020-01-29,107902.59569501877
2020-01-30,109556.51853895187
2020-01-31,105854.47289037704
2020-02-03,106902.87672567368
2020-02-04,110839.12079000473
2020-02-05,113631.71042394638
2020-02-06,113247.33945989609
2020-02-07,111954.0217719078
2020-02-10,113939.61571455002
2020-02-11,114145.47205686569
2020-02-12,114528.47116422653
2020-02-13,114591.24186658859
2020-02-14,114621.41189146042
2020-02-18,115147.60338163376
2020-02-19,114421.95631361008
2020-02-20,114990.0871386528
2020-02-21,114516.22834348679
2020-02-24,113149.19187116623
2020-02-25,106621.78551626205
2020-02-26,103511.29781675339
2020-02-27,95685.07425260544
2020-02-28,93774.41353178024
2020-03-02,95131.05940961838
2020-03-03,94365.51175642014
2020-03-04,95349.95137357712
2020-03-05,93428.21711492538
2020-03-06,91983.30602788925
2020-03-09,89426.02698278427
2020-03-10,89426.02698278427
