range_day,range_high,range_low,breakout1_time,retest_time,bos_time,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,sl_dist,r_multiple,exit_reason,hold_bars
2021-08-12,1.17457,1.17391,2021-08-12 08:15:00+02:00,2021-08-12 08:30:00+02:00,2021-08-12 08:35:00+02:00,2021-08-12 08:40:00+02:00,2021-08-12 09:55:00+02:00,short,1.1738034791031475,1.1742522112075597,1.1729555775848806,1.1742687321044123,0.0004322112075597524,-1.0764482575349332,stop,15
2021-08-13,1.17409,1.17381,2021-08-13 07:05:00+02:00,2021-08-13 07:15:00+02:00,2021-08-13 07:20:00+02:00,2021-08-13 07:25:00+02:00,2021-08-13 08:55:00+02:00,short,1.1737534791031474,1.1739679496998483,1.1733741006003033,1.173390621497156,0.00019794969984830133,1.8330798494243978,take_profit,18
2021-08-16,1.17941,1.17899,2021-08-16 07:35:00+02:00,2021-08-16 08:00:00+02:00,2021-08-16 08:05:00+02:00,2021-08-16 08:10:00+02:00,2021-08-16 08:25:00+02:00,short,1.1787934791031474,1.179105141675921,1.1782197166481576,1.1791216625727736,0.00029514167592118405,-1.1119523144332344,stop,3
2021-08-17,1.17702,1.1767,2021-08-17 07:25:00+02:00,2021-08-17 07:55:00+02:00,2021-08-17 09:25:00+02:00,2021-08-17 09:30:00+02:00,2021-08-17 11:20:00+02:00,long,1.1771565208968526,1.1764615303188777,1.1784969393622449,1.1764450094220251,0.0006784696811224266,-1.048700471995181,stop,22
2021-08-18,1.17187,1.17149,2021-08-18 07:15:00+02:00,2021-08-18 07:20:00+02:00,2021-08-18 07:25:00+02:00,2021-08-18 07:30:00+02:00,2021-08-18 07:40:00+02:00,short,1.1714434791031474,1.1717691801607115,1.1708416396785768,1.171785701057564,0.0003091801607115721,-1.1068690618087238,stop,2
2021-08-19,1.16781,1.16738,2021-08-19 07:50:00+02:00,2021-08-19 08:00:00+02:00,2021-08-19 08:05:00+02:00,2021-08-19 08:10:00+02:00,2021-08-19 08:10:00+02:00,short,1.1668634791031474,1.1675664522347096,1.1655070955305808,1.1675829731315621,0.0006864522347095421,-1.048134148356581,stop,0
2021-08-20,1.16872,1.1684,2021-08-20 07:05:00+02:00,2021-08-20 07:15:00+02:00,2021-08-20 08:15:00+02:00,2021-08-20 08:20:00+02:00,2021-08-20 10:30:00+02:00,short,1.1683634791031474,1.1688019784519303,1.1675360430961392,1.1675525639929918,0.0004219784519303397,1.9216979124078497,take_profit,26
2021-08-23,1.17204,1.17161,2021-08-23 07:05:00+02:00,2021-08-23 07:15:00+02:00,2021-08-23 07:25:00+02:00,2021-08-23 07:30:00+02:00,2021-08-23 07:55:00+02:00,long,1.1721265208968525,1.171762586889561,1.1728048262208781,1.1717460659927084,0.00034741311043909074,-1.0951080794369754,stop,5
2021-08-24,1.17411,1.17372,2021-08-24 07:05:00+02:00,2021-08-24 07:55:00+02:00,2021-08-24 08:00:00+02:00,2021-08-24 08:05:00+02:00,2021-08-24 08:55:00+02:00,long,1.1743365208968526,1.1739479917759952,1.1750640164480097,1.1739314708791426,0.0003720082240048042,-1.0888200624960689,stop,10
2021-08-25,1.17404,1.17375,2021-08-25 07:00:00+02:00,2021-08-25 08:40:00+02:00,2021-08-25 09:20:00+02:00,2021-08-25 09:25:00+02:00,2021-08-25 09:55:00+02:00,long,1.1743165208968525,1.1737788739169277,1.1753422521661443,1.1737623530200751,0.000521126083072225,-1.063404605484902,stop,6
2021-08-26,1.17673,1.17617,2021-08-26 07:30:00+02:00,2021-08-26 07:40:00+02:00,2021-08-26 07:45:00+02:00,2021-08-26 07:50:00+02:00,2021-08-26 07:55:00+02:00,long,1.1768065208968526,1.1765033999468906,1.1773632001062186,1.176486879050038,0.00028660005310933385,-1.1152888610687233,stop,1
2021-08-27,1.17636,1.17586,2021-08-27 08:00:00+02:00,2021-08-27 08:05:00+02:00,2021-08-27 08:25:00+02:00,2021-08-27 08:30:00+02:00,2021-08-27 09:25:00+02:00,long,1.1765665208968525,1.1761573597022688,1.1773352805954624,1.1761408388054162,0.0003926402977312802,-1.0841528337666313,stop,11
2021-08-30,1.18071,1.18025,2021-08-30 07:15:00+02:00,2021-08-30 07:20:00+02:00,2021-08-30 07:40:00+02:00,2021-08-30 07:45:00+02:00,2021-08-30 08:35:00+02:00,short,1.1801634791031475,1.180462579483388,1.179614841033224,1.1796313619300764,0.00028257948338801915,1.8830707972536458,take_profit,10
2021-08-31,1.18245,1.18165,2021-08-31 07:40:00+02:00,2021-08-31 08:50:00+02:00,2021-08-31 08:55:00+02:00,2021-08-31 09:00:00+02:00,2021-08-31 10:55:00+02:00,long,1.1825065208968526,1.182037298897046,1.183395402205908,1.1820207780001935,0.0004527011029540621,-1.0729881007346205,stop,23
2021-09-01,1.18045,1.17986,2021-09-01 07:00:00+02:00,2021-09-01 07:55:00+02:00,2021-09-01 08:10:00+02:00,2021-09-01 08:15:00+02:00,2021-09-01 08:55:00+02:00,short,1.1796934791031475,1.1801583662659874,1.1788132674680256,1.18017488716284,0.000448366265987263,-1.073693754886791,stop,8
2021-09-02,1.18383,1.18345,2021-09-02 07:20:00+02:00,2021-09-02 07:25:00+02:00,2021-09-02 07:30:00+02:00,2021-09-02 07:35:00+02:00,2021-09-02 07:55:00+02:00,long,1.1838565208968526,1.1835956393513702,1.1843287212972597,1.1843122004004072,0.00024436064862982243,1.8647826731092443,take_profit,4
2021-09-03,1.18793,1.18761,2021-09-03 07:05:00+02:00,2021-09-03 07:15:00+02:00,2021-09-03 07:20:00+02:00,2021-09-03 07:25:00+02:00,2021-09-03 07:25:00+02:00,short,1.1875534791031475,1.1877963780126224,1.1871172439747553,1.187812898909475,0.00022637801262239915,-1.1459584935936453,stop,0
2021-09-06,1.18702,1.18668,2021-09-06 07:25:00+02:00,2021-09-06 07:30:00+02:00,2021-09-06 09:20:00+02:00,2021-09-06 09:25:00+02:00,2021-09-06 11:20:00+02:00,short,1.1866234791031474,1.1870899606296903,1.1857400787406192,1.1857565996374717,0.0004499606296903916,1.9265673671763976,take_profit,23
2021-09-07,1.18822,1.18749,2021-09-07 07:00:00+02:00,2021-09-07 07:15:00+02:00,2021-09-07 07:20:00+02:00,2021-09-07 07:25:00+02:00,2021-09-07 08:30:00+02:00,short,1.1873534791031475,1.1877630255018856,1.1865839489962289,1.1866004698930814,0.00039302550188553565,1.9159296443958298,take_profit,13
2021-09-08,1.18436,1.18412,2021-09-08 07:05:00+02:00,2021-09-08 09:30:00+02:00,2021-09-08 09:35:00+02:00,2021-09-08 09:40:00+02:00,2021-09-08 10:00:00+02:00,short,1.1840834791031474,1.1847828663479003,1.1827342673041994,1.182750788201052,0.0006828663479002901,1.9516130882613338,take_profit,4
2021-09-09,1.18184,1.18112,2021-09-09 08:10:00+02:00,2021-09-09 08:55:00+02:00,2021-09-09 09:05:00+02:00,2021-09-09 09:10:00+02:00,2021-09-09 10:35:00+02:00,long,1.1820265208968526,1.1814485458263757,1.1831329083472486,1.183116387450396,0.000561454173624309,1.941149616019697,take_profit,17
2021-09-10,1.18309,1.18274,2021-09-10 07:05:00+02:00,2021-09-10 07:15:00+02:00,2021-09-10 07:20:00+02:00,2021-09-10 07:25:00+02:00,2021-09-10 07:45:00+02:00,long,1.1832865208968526,1.182970106891024,1.1838697862179521,1.1829535859941716,0.0002998931089760072,-1.1101785693504689,stop,4
2021-09-13,1.18058,1.17937,2021-09-13 07:00:00+02:00,2021-09-13 07:50:00+02:00,2021-09-13 07:55:00+02:00,2021-09-13 08:00:00+02:00,2021-09-13 08:25:00+02:00,short,1.1793134791031474,1.1797229365397863,1.1785441269204273,1.1785606478172799,0.0003929365397863171,1.9159106105962012,take_profit,5
2021-09-14,1.18176,1.18126,2021-09-14 07:30:00+02:00,2021-09-14 07:35:00+02:00,2021-09-14 08:00:00+02:00,2021-09-14 08:05:00+02:00,2021-09-14 08:25:00+02:00,short,1.1808234791031473,1.1812011745329587,1.180117650934082,1.1812176954298113,0.0003611745329588871,-1.0914842844381694,stop,4
2021-09-15,1.18091,1.18043,2021-09-15 07:15:00+02:00,2021-09-15 07:40:00+02:00,2021-09-15 08:05:00+02:00,2021-09-15 08:10:00+02:00,2021-09-15 08:10:00+02:00,short,1.1802934791031474,1.1807295096884391,1.1794709806231216,1.1807460305852917,0.0004195096884392072,-1.078762885853763,stop,0
2021-09-17,1.17734,1.17686,2021-09-17 07:05:00+02:00,2021-09-17 07:10:00+02:00,2021-09-17 09:00:00+02:00,2021-09-17 09:05:00+02:00,2021-09-17 10:00:00+02:00,long,1.1776265208968526,1.177154608698718,1.1785207826025643,1.1771380878018654,0.00045539130128219145,-1.0725569276620508,stop,11
2021-09-20,1.17156,1.171,2021-09-20 07:20:00+02:00,2021-09-20 07:50:00+02:00,2021-09-20 07:55:00+02:00,2021-09-20 08:00:00+02:00,2021-09-20 08:15:00+02:00,long,1.1716865208968525,1.1713839162825757,1.1722421674348487,1.171367395385723,0.00028608371742435925,-1.1154969391567164,stop,3
2021-09-21,1.17349,1.17297,2021-09-21 07:25:00+02:00,2021-09-21 07:30:00+02:00,2021-09-21 07:45:00+02:00,2021-09-21 07:50:00+02:00,2021-09-21 08:00:00+02:00,long,1.1735165208968525,1.1732428132772987,1.1740143734454023,1.1732262923804462,0.00025718672270117415,-1.1284739482589183,stop,2
2021-09-22,1.17236,1.17167,2021-09-22 07:05:00+02:00,2021-09-22 07:10:00+02:00,2021-09-22 07:15:00+02:00,2021-09-22 07:20:00+02:00,2021-09-22 08:00:00+02:00,long,1.1724065208968526,1.172105137723424,1.1729597245531522,1.1720886168265714,0.0002848622765761476,-1.115992170329458,stop,8
2021-09-23,1.17097,1.1705,2021-09-23 07:35:00+02:00,2021-09-23 07:55:00+02:00,2021-09-23 08:15:00+02:00,2021-09-23 08:20:00+02:00,2021-09-23 09:00:00+02:00,long,1.1711265208968527,1.170717280094365,1.1718954398112702,1.1718789189144176,0.00039271990563506697,1.9158642247794657,take_profit,8
2021-09-24,1.17418,1.17359,2021-09-24 07:15:00+02:00,2021-09-24 07:20:00+02:00,2021-09-24 08:25:00+02:00,2021-09-24 08:30:00+02:00,2021-09-24 08:30:00+02:00,short,1.1735134791031474,1.1739445541381877,1.1727008917236244,1.1739610750350402,0.0004145541381877938,-1.0797044117071295,stop,0
2021-09-27,1.17247,1.17212,2021-09-27 07:35:00+02:00,2021-09-27 07:40:00+02:00,2021-09-27 07:55:00+02:00,2021-09-27 08:00:00+02:00,2021-09-27 08:05:00+02:00,short,1.1720234791031474,1.1723141541274578,1.1714916917450842,1.1715082126419367,0.00027415412745787854,1.879477307121197,take_profit,1
2021-09-28,1.16987,1.16913,2021-09-28 07:00:00+02:00,2021-09-28 07:30:00+02:00,2021-09-28 07:45:00+02:00,2021-09-28 07:50:00+02:00,2021-09-28 08:05:00+02:00,long,1.1700265208968526,1.1696747845551494,1.170680430889701,1.1696582636582968,0.0003352154448505,-1.098568828533392,stop,3
2021-09-30,1.16084,1.16012,2021-09-30 07:50:00+02:00,2021-09-30 08:15:00+02:00,2021-09-30 08:20:00+02:00,2021-09-30 08:25:00+02:00,2021-09-30 09:25:00+02:00,short,1.1600834791031474,1.160644848376278,1.1590103032474437,1.1606613692731305,0.0005448483762780698,-1.0606440161036204,stop,12
2021-10-01,1.15818,1.15756,2021-10-01 07:35:00+02:00,2021-10-01 07:40:00+02:00,2021-10-01 12:05:00+02:00,2021-10-01 12:10:00+02:00,2021-10-01 12:15:00+02:00,short,1.1572934791031475,1.1579576642981437,1.156014671403713,1.1579741851949963,0.0006476642981436099,-1.051016852094332,stop,1
2021-10-04,1.15964,1.15894,2021-10-04 07:05:00+02:00,2021-10-04 07:45:00+02:00,2021-10-04 07:50:00+02:00,2021-10-04 07:55:00+02:00,2021-10-04 08:35:00+02:00,long,1.1598265208968526,1.1595132191373207,1.1604035617253585,1.160387040828506,0.00029678086267930236,1.8886660231158279,take_profit,8
2021-10-05,1.15996,1.15943,2021-10-05 07:30:00+02:00,2021-10-05 08:00:00+02:00,2021-10-05 09:05:00+02:00,2021-10-05 09:10:00+02:00,2021-10-05 09:15:00+02:00,short,1.1593934791031475,1.1599052644726686,1.1584194710546627,1.1599217853695212,0.0004952644726686537,-1.0667154531133338,stop,1
2021-10-07,1.15571,1.15539,2021-10-07 07:20:00+02:00,2021-10-07 07:35:00+02:00,2021-10-07 07:40:00+02:00,2021-10-07 07:45:00+02:00,2021-10-07 08:15:00+02:00,short,1.1552634791031475,1.155549003955055,1.15474199208989,1.1555655248519077,0.0002690039550549931,-1.12283014091146,stop,6
2021-10-08,1.15541,1.15473,2021-10-08 07:55:00+02:00,2021-10-08 08:15:00+02:00,2021-10-08 08:25:00+02:00,2021-10-08 08:30:00+02:00,2021-10-08 10:40:00+02:00,short,1.1547034791031474,1.1552016998454382,1.1537566003091237,1.1552182207422907,0.00048169984543815675,-1.068594154675559,stop,26
2021-10-11,1.15728,1.15697,2021-10-11 07:05:00+02:00,2021-10-11 07:20:00+02:00,2021-10-11 07:30:00+02:00,2021-10-11 07:35:00+02:00,2021-10-11 08:00:00+02:00,long,1.1573865208968526,1.1570768204056514,1.1579563591886972,1.1579398382918447,0.0002931795943485773,1.887298453432686,take_profit,5
2021-10-12,1.15602,1.15557,2021-10-12 07:00:00+02:00,2021-10-12 09:05:00+02:00,2021-10-12 09:15:00+02:00,2021-10-12 09:20:00+02:00,2021-10-12 09:55:00+02:00,long,1.1561465208968527,1.1555767824086756,1.1572364351826492,1.155560261511823,0.0005532175913245677,-1.059726578155212,stop,7
2021-10-13,1.15535,1.15505,2021-10-13 07:10:00+02:00,2021-10-13 07:15:00+02:00,2021-10-13 07:20:00+02:00,2021-10-13 07:25:00+02:00,2021-10-13 08:00:00+02:00,short,1.1549434791031474,1.1552069723570895,1.1544660552858212,1.155223493253942,0.00024697235708941547,-1.1337874169181452,stop,7
2021-10-14,1.15952,1.15893,2021-10-14 07:15:00+02:00,2021-10-14 07:30:00+02:00,2021-10-14 07:55:00+02:00,2021-10-14 08:00:00+02:00,2021-10-14 08:00:00+02:00,short,1.1589034791031474,1.159266625063968,1.158226749872064,1.1592831459608206,0.0003466250639680167,-1.0953243061160836,stop,0
2021-10-15,1.16099,1.16069,2021-10-15 07:30:00+02:00,2021-10-15 07:35:00+02:00,2021-10-15 07:40:00+02:00,2021-10-15 07:45:00+02:00,2021-10-15 08:15:00+02:00,short,1.1606634791031474,1.1609130245111903,1.1602139509776193,1.1609295454080428,0.0002330245111903162,-1.141795356790382,stop,6
2021-10-18,1.15828,1.15777,2021-10-18 08:00:00+02:00,2021-10-18 08:05:00+02:00,2021-10-18 08:15:00+02:00,2021-10-18 08:20:00+02:00,2021-10-18 09:10:00+02:00,short,1.1575934791031475,1.1580155868469377,1.1567988263061244,1.1580321077437903,0.000405586846937782,-1.0814666302778297,stop,10
2021-10-19,1.16549,1.16447,2021-10-19 07:50:00+02:00,2021-10-19 07:55:00+02:00,2021-10-19 08:30:00+02:00,2021-10-19 08:35:00+02:00,2021-10-19 08:35:00+02:00,long,1.1656965208968526,1.1651495780781755,1.166740843843649,1.165133057181323,0.0005304219218244885,-1.0622934165154405,stop,0
2021-10-20,1.16513,1.16433,2021-10-20 08:15:00+02:00,2021-10-20 15:35:00+02:00,2021-10-20 15:45:00+02:00,2021-10-20 15:50:00+02:00,2021-10-20 16:50:00+02:00,short,1.1642534791031474,1.1650243523403512,1.1627612953192974,1.1650408732372037,0.0007543523403512109,-1.0438015393307847,stop,12
2021-10-21,1.16651,1.16504,2021-10-21 07:25:00+02:00,2021-10-21 07:50:00+02:00,2021-10-21 08:50:00+02:00,2021-10-21 08:55:00+02:00,2021-10-21 09:15:00+02:00,short,1.1645634791031474,1.1650680031416722,1.1636039937166553,1.163620514613508,0.00048800314167233335,1.9322918422370194,take_profit,4
2021-10-22,1.16289,1.16246,2021-10-22 08:20:00+02:00,2021-10-22 14:15:00+02:00,2021-10-22 14:20:00+02:00,2021-10-22 14:25:00+02:00,2021-10-22 15:35:00+02:00,long,1.1629865208968526,1.1622893381930772,1.164331323613846,1.1643148027169934,0.0006806618069229043,1.9514563717708702,take_profit,14
2021-10-25,1.16649,1.16584,2021-10-25 07:15:00+02:00,2021-10-25 07:20:00+02:00,2021-10-25 07:25:00+02:00,2021-10-25 07:30:00+02:00,2021-10-25 08:05:00+02:00,short,1.1657434791031474,1.166119746425246,1.165040507149508,1.1661362673220985,0.00035974642524595036,-1.0918474552808344,stop,7
2021-10-26,1.16044,1.15986,2021-10-26 08:00:00+02:00,2021-10-26 08:25:00+02:00,2021-10-26 08:30:00+02:00,2021-10-26 08:35:00+02:00,2021-10-26 09:00:00+02:00,long,1.1605065208968526,1.160103552817933,1.1612628943641339,1.1600870319210805,0.00038644718206689226,-1.0855014481627931,stop,5
2021-10-27,1.16051,1.16001,2021-10-27 07:55:00+02:00,2021-10-27 08:15:00+02:00,2021-10-27 10:25:00+02:00,2021-10-27 10:30:00+02:00,2021-10-27 13:30:00+02:00,short,1.1598334791031475,1.160563189657983,1.1584236206840337,1.1605797105548357,0.0007131896579831362,-1.046329602981733,stop,36
2021-10-28,1.16072,1.16035,2021-10-28 07:30:00+02:00,2021-10-28 07:35:00+02:00,2021-10-28 07:50:00+02:00,2021-10-28 07:55:00+02:00,2021-10-28 08:30:00+02:00,short,1.1602334791031474,1.1605220676737216,1.159705864652557,1.1605385885705741,0.0002720676737214633,-1.121446966680219,stop,7
2021-10-29,1.16772,1.16638,2021-10-29 08:40:00+02:00,2021-10-29 09:00:00+02:00,2021-10-29 10:15:00+02:00,2021-10-29 10:20:00+02:00,2021-10-29 11:05:00+02:00,short,1.1662734791031475,1.1670662338781586,1.1647375322436828,1.1647540531405354,0.0007762338781586142,1.9574331981187287,take_profit,9
2021-11-02,1.16073,1.16021,2021-11-02 07:10:00+01:00,2021-11-02 07:15:00+01:00,2021-11-02 07:20:00+01:00,2021-11-02 07:25:00+01:00,2021-11-02 07:35:00+01:00,short,1.1601234791031474,1.1605709468753773,1.159278106249245,1.1605874677722299,0.000430946875377474,-1.0766725450232502,stop,2
2021-11-03,1.15856,1.15804,2021-11-03 08:15:00+01:00,2021-11-03 08:25:00+01:00,2021-11-03 09:15:00+01:00,2021-11-03 09:20:00+01:00,2021-11-03 09:50:00+01:00,long,1.1588865208968526,1.1583601757283122,1.1598896485433758,1.1583436548314596,0.0005098242716879315,-1.0648101621283603,stop,6
2021-11-05,1.15572,1.15528,2021-11-05 07:00:00+01:00,2021-11-05 07:10:00+01:00,2021-11-05 07:25:00+01:00,2021-11-05 07:30:00+01:00,2021-11-05 07:40:00+01:00,short,1.1551134791031474,1.155487500398834,1.1544149992023318,1.1555040212956866,0.00035750039883408237,-1.0924244946659571,stop,2
2021-11-08,1.1563,1.15595,2021-11-08 07:00:00+01:00,2021-11-08 08:25:00+01:00,2021-11-08 09:00:00+01:00,2021-11-08 09:05:00+01:00,2021-11-08 09:10:00+01:00,long,1.1563565208968525,1.1557728904811415,1.1574742190377165,1.155756369584289,0.0005671095188583394,-1.0582635145530648,stop,1
2021-11-09,1.16065,1.15967,2021-11-09 08:25:00+01:00,2021-11-09 11:00:00+01:00,2021-11-09 11:05:00+01:00,2021-11-09 11:10:00+01:00,2021-11-09 12:55:00+01:00,short,1.1593434791031474,1.1600950701576296,1.157889859684741,1.1579063805815935,0.0007350701576295653,1.9550494692754958,take_profit,21
2021-11-10,1.15849,1.15769,2021-11-10 07:35:00+01:00,2021-11-10 07:40:00+01:00,2021-11-10 08:00:00+01:00,2021-11-10 08:05:00+01:00,2021-11-10 08:30:00+01:00,short,1.1575534791031474,1.1579828801137053,1.1567442397725893,1.156760760669442,0.0004128801137053694,1.9199724263572164,take_profit,5
2021-11-12,1.14442,1.1439,2021-11-12 07:35:00+01:00,2021-11-12 08:00:00+01:00,2021-11-12 08:15:00+01:00,2021-11-12 08:20:00+01:00,2021-11-12 08:40:00+01:00,long,1.1445265208968525,1.1441550684178297,1.1452198631643407,1.145203342267488,0.0003549315821703576,1.9069065832264298,take_profit,4
2021-11-15,1.1463,1.14551,2021-11-15 07:35:00+01:00,2021-11-15 07:40:00+01:00,2021-11-15 08:15:00+01:00,2021-11-15 08:20:00+01:00,2021-11-15 09:00:00+01:00,short,1.1454534791031474,1.145906156519117,1.144597686961766,1.1446142078586186,0.0004361565191170159,1.9242432653028965,take_profit,8
2021-11-16,1.13844,1.13756,2021-11-16 07:25:00+01:00,2021-11-16 07:30:00+01:00,2021-11-16 07:35:00+01:00,2021-11-16 07:40:00+01:00,2021-11-16 08:00:00+01:00,short,1.1374934791031475,1.137915912993633,1.136698174012734,1.1379324338904855,0.0004059129936329899,-1.0814011727225088,stop,4
2021-11-17,1.13028,1.12916,2021-11-17 07:30:00+01:00,2021-11-17 07:35:00+01:00,2021-11-17 07:40:00+01:00,2021-11-17 07:45:00+01:00,2021-11-17 08:00:00+01:00,long,1.1307065208968525,1.129951449267505,1.13216710146499,1.1299349283706523,0.0007385507324950037,-1.0447386919427393,stop,3
2021-11-22,1.12781,1.12696,2021-11-22 07:40:00+01:00,2021-11-22 07:45:00+01:00,2021-11-22 07:55:00+01:00,2021-11-22 08:00:00+01:00,2021-11-22 08:15:00+01:00,short,1.1266234791031475,1.1273528878763515,1.1252142242472973,1.127369408773204,0.0007128878763513444,-1.0463492153552347,stop,3
2021-11-23,1.12401,1.12316,2021-11-23 07:55:00+01:00,2021-11-23 08:00:00+01:00,2021-11-23 08:15:00+01:00,2021-11-23 08:20:00+01:00,2021-11-23 08:20:00+01:00,long,1.1240865208968525,1.1234848057908629,1.1252403884182738,1.1252238675214212,0.0005851942091369648,1.9435370460109473,take_profit,0
2021-11-24,1.12449,1.12369,2021-11-24 07:05:00+01:00,2021-11-24 07:10:00+01:00,2021-11-24 07:45:00+01:00,2021-11-24 07:50:00+01:00,2021-11-24 09:10:00+01:00,long,1.1245165208968526,1.124019710401932,1.125460579196136,1.1254440582992835,0.0004802895980680163,1.931204436160924,take_profit,16
2021-11-25,1.12161,1.12099,2021-11-25 08:00:00+01:00,2021-11-25 08:05:00+01:00,2021-11-25 08:20:00+01:00,2021-11-25 08:25:00+01:00,2021-11-25 09:45:00+01:00,long,1.1216465208968525,1.1212529348376792,1.1223841303246413,1.1223676094277888,0.00037706516232075845,1.9123711310219693,take_profit,16
2021-11-29,1.12831,1.12726,2021-11-29 07:00:00+01:00,2021-11-29 07:10:00+01:00,2021-11-29 07:30:00+01:00,2021-11-29 07:35:00+01:00,2021-11-29 07:50:00+01:00,long,1.1283665208968525,1.1277326139779702,1.1295847720440595,1.1277160930811176,0.0006173860220297369,-1.053518856155038,stop,3
2021-11-30,1.13129,1.12955,2021-11-30 07:00:00+01:00,2021-11-30 07:05:00+01:00,2021-11-30 07:30:00+01:00,2021-11-30 07:35:00+01:00,2021-11-30 08:50:00+01:00,long,1.1316265208968526,1.1309812659277072,1.1328674681445854,1.1328509472477328,0.0006287340722927407,1.9474471081474536,take_profit,15
2021-12-01,1.13372,1.13286,2021-12-01 08:15:00+01:00,2021-12-01 09:15:00+01:00,2021-12-01 09:20:00+01:00,2021-12-01 09:25:00+01:00,2021-12-01 15:20:00+01:00,short,1.1326734791031474,1.1341986895359244,1.129672620928151,1.134215210432777,0.001508689535924494,-1.0219009895132567,stop,71
2021-12-02,1.13226,1.13166,2021-12-02 07:15:00+01:00,2021-12-02 07:55:00+01:00,2021-12-02 09:35:00+01:00,2021-12-02 09:40:00+01:00,2021-12-02 10:15:00+01:00,long,1.1322965208968525,1.1314144340194678,1.1340111319610642,1.1313979131226153,0.0008655659805321249,-1.0381736279477938,stop,7
2021-12-03,1.13022,1.12966,2021-12-03 07:20:00+01:00,2021-12-03 07:25:00+01:00,2021-12-03 07:30:00+01:00,2021-12-03 07:35:00+01:00,2021-12-03 07:50:00+01:00,short,1.1294534791031474,1.1298474293310037,1.1287151413379923,1.128731662234845,0.00037742933100379787,1.91245568112793,take_profit,3
2021-12-06,1.12888,1.12817,2021-12-06 07:50:00+01:00,2021-12-06 08:05:00+01:00,2021-12-06 08:20:00+01:00,2021-12-06 08:25:00+01:00,2021-12-06 08:30:00+01:00,short,1.1281134791031475,1.1285900060876426,1.1272099878247153,1.1286065269844952,0.00046000608764243915,-1.071829035729793,stop,1
2021-12-07,1.1291,1.12872,2021-12-07 07:20:00+01:00,2021-12-07 08:10:00+01:00,2021-12-07 08:25:00+01:00,2021-12-07 08:30:00+01:00,2021-12-07 08:50:00+01:00,long,1.1292865208968526,1.128771468420188,1.1302670631596239,1.1287549475233354,0.0004985315798119507,-1.0662782360100074,stop,4
2021-12-08,1.12956,1.12887,2021-12-08 07:45:00+01:00,2021-12-08 07:50:00+01:00,2021-12-08 07:55:00+01:00,2021-12-08 08:00:00+01:00,2021-12-08 08:00:00+01:00,short,1.1288534791031475,1.1292032161269656,1.1282035677460691,1.1292197370238182,0.00033321612696549,-1.0991602477530127,stop,0
2021-12-09,1.13358,1.13267,2021-12-09 08:15:00+01:00,2021-12-09 08:20:00+01:00,2021-12-09 08:30:00+01:00,2021-12-09 08:35:00+01:00,2021-12-09 13:00:00+01:00,short,1.1322634791031474,1.1328954482913491,1.1310491034173018,1.1310656243141544,0.0006154482913490814,1.9463126404450675,take_profit,53
2021-12-10,1.13028,1.12946,2021-12-10 08:05:00+01:00,2021-12-10 09:05:00+01:00,2021-12-10 09:25:00+01:00,2021-12-10 09:30:00+01:00,2021-12-10 11:25:00+01:00,short,1.1288134791031474,1.1295045546391358,1.1274808907217284,1.127497411618581,0.0006745546391357399,1.9510168757458408,take_profit,23
2021-12-13,1.12997,1.12943,2021-12-13 07:15:00+01:00,2021-12-13 15:15:00+01:00,2021-12-13 15:20:00+01:00,2021-12-13 15:25:00+01:00,2021-12-13 16:55:00+01:00,short,1.1290634791031475,1.12994941960675,1.1273411607865003,1.1273576816833528,0.0008694196067499192,1.9619955733128127,take_profit,18
2021-12-14,1.12813,1.12759,2021-12-14 07:10:00+01:00,2021-12-14 07:25:00+01:00,2021-12-14 09:40:00+01:00,2021-12-14 09:45:00+01:00,2021-12-14 10:30:00+01:00,long,1.1282565208968525,1.1276155766540337,1.1294888466919326,1.12947232579508,0.0006244233459663122,1.9470843075959934,take_profit,9
2021-12-15,1.12725,1.12631,2021-12-15 07:50:00+01:00,2021-12-15 08:00:00+01:00,2021-12-15 08:05:00+01:00,2021-12-15 08:10:00+01:00,2021-12-15 08:15:00+01:00,long,1.1274765208968525,1.127052816759165,1.1282743664816697,1.1270362958623124,0.00040718324083493905,-1.0811472339515185,stop,1
2021-12-17,1.13488,1.13351,2021-12-17 07:55:00+01:00,2021-12-17 09:30:00+01:00,2021-12-17 09:35:00+01:00,2021-12-17 09:40:00+01:00,2021-12-17 12:05:00+01:00,short,1.1333634791031475,1.1342037109756593,1.1317325780486813,1.1317490989455339,0.0008237109756593357,1.9598866657341696,take_profit,29
2021-12-20,1.12544,1.12477,2021-12-20 07:00:00+01:00,2021-12-20 07:10:00+01:00,2021-12-20 08:40:00+01:00,2021-12-20 08:45:00+01:00,2021-12-20 10:00:00+01:00,long,1.1256665208968526,1.124948567001729,1.127052865996542,1.1270363450996894,0.0007014329982710077,1.9528938704243468,take_profit,15
2021-12-21,1.12825,1.12763,2021-12-21 08:20:00+01:00,2021-12-21 12:15:00+01:00,2021-12-21 12:50:00+01:00,2021-12-21 12:55:00+01:00,2021-12-21 14:00:00+01:00,long,1.1283165208968526,1.1275134854394635,1.129873029121073,1.1298565082242205,0.000786514560536496,1.9579895969343102,take_profit,13
