time,leg,risk_dollars,pnl,equity
2026-01-21 01:15:00,ctnl_reversal,20.21682007514696,104.19323891115246,107927.23363969492
2026-01-21 15:15:00,orb_us30,44.96968068320622,133.6284079125964,108060.86204760752
2026-01-21 15:15:00,gold_asb,1080.6086204760752,-1087.687615697006,106973.1744319105
2026-01-21 15:15:00,orb_sp500,44.572156013296045,132.53272484700173,107105.7071567575
2026-01-21 19:30:00,ctnl_reversal,20.082320091892033,-23.31081227740622,107082.3963444801
2026-01-21 19:30:00,ctnl_reversal,20.07794931459002,-22.4487774777749,107059.94756700232
2026-01-22 14:55:00,orb_nasdaq,44.60831148625097,32.08864711322214,107092.03621411555
2026-01-23 00:00:00,btc_ema_cross,1070.9203621411555,-264.42607818133615,106827.61013593421
2026-01-23 01:00:00,trend_pullback,667.6725633495889,1627.688480673454,108455.29861660767
2026-01-23 15:20:00,orb_nasdaq,45.189707756919866,122.90605675202829,108578.20467335971
2026-01-25 23:45:00,ctnl_reversal,20.358413376254944,102.42163332408941,108680.6263066838
2026-01-26 01:30:00,ctnl_reversal,20.377617432503214,101.69538797035312,108782.32169465415
2026-01-26 14:50:00,orb_nasdaq,45.32596737277257,-46.71435131394105,108735.6073433402
2026-01-26 15:10:00,orb_sp500,45.30650305972509,-47.18647229197976,108688.42087104822
2026-01-26 15:25:00,orb_us30,45.28684202960343,-47.354176779128444,108641.06669426909
2026-01-27 15:10:00,orb_nasdaq,45.26711112261212,122.47149069567541,108763.53818496477
2026-01-27 20:00:00,ctnl_reversal,20.393163409680895,104.01291488083835,108867.5510998456
2026-01-28 04:00:00,gold_silver,1088.675510998456,2222.771500331056,111090.32260017666
2026-01-28 10:25:00,cls_practical,208.29435487533124,-214.8074295514151,110875.51517062525
2026-01-28 16:00:00,gold_asb,1108.7551517062525,293.81499944475723,111169.33017007001
2026-01-29 14:50:00,orb_nasdaq,46.32055423752917,-47.48093564801173,111121.849234422
2026-01-30 09:00:00,trend_pullback,694.5115577151375,-1086.253091428918,110035.59614299308
2026-01-30 15:00:00,orb_nasdaq,45.84816505958045,-46.76193408258078,109988.8342089105
2026-02-02 14:55:00,orb_nasdaq,45.82868092037938,33.41210076309373,110022.24630967359
2026-02-02 14:55:00,orb_us30,45.842602629030665,-47.11085524452722,109975.13545442907
2026-02-02 15:10:00,orb_sp500,45.822973106012114,136.09020232124251,110111.2256567503
2026-02-03 15:00:00,orb_nasdaq,45.8796773569793,124.91454682686009,110236.14020357716
2026-02-04 14:50:00,orb_sp500,45.93172508482382,-47.489659662000705,110188.65054391517
2026-02-05 08:00:00,trend_pullback,688.6790658994698,1381.9484153602732,111570.59895927543
2026-02-05 14:50:00,orb_nasdaq,46.48774956636477,-47.05505657474067,111523.5439027007
2026-02-05 14:55:00,orb_sp500,46.46814329279196,-47.31843563304847,111476.22546706765
2026-02-06 14:50:00,orb_us30,46.44842727794486,-47.63500607161503,111428.59046099603
2026-02-06 14:55:00,orb_nasdaq,46.42857935874835,-47.16882261523306,111381.4216383808
2026-02-06 14:55:00,orb_sp500,46.40892568265867,-47.460192634263606,111333.96144574654
2026-02-09 13:10:00,cls_practical,208.75117771077475,1275.7098640428715,112609.67130978941
2026-02-09 14:50:00,orb_nasdaq,46.920696379078926,-47.86198946883078,112561.80932032058
2026-02-10 14:50:00,orb_nasdaq,46.90075388346691,-48.19894988923521,112513.61037043134
2026-02-11 12:00:00,trend_pullback,703.2100648151959,-721.0872560738547,111792.5231143575
2026-02-11 14:15:00,ctnl_continuation,69.87032694647344,47.24923476096113,111839.77234911846
2026-02-12 14:55:00,orb_nasdaq,46.599905145466025,126.65924736939006,111966.43159648785
2026-02-12 15:40:00,ctnl_continuation,69.97901974780491,144.76196235549958,112111.19355884334
2026-02-12 16:00:00,ctnl_reversal,21.020848792283125,-22.523690262280105,112088.66986858106
2026-02-12 16:15:00,ctnl_reversal,21.01662560035895,-39.052568679789744,112049.61729990126
2026-02-12 16:15:00,ctnl_reversal,21.009303243731487,-41.0180729344111,112008.59922696685
2026-02-12 20:00:00,gold_silver,1120.0859922696686,-1151.5455409149904,110857.05368605186
2026-02-13 14:50:00,orb_sp500,46.19043903585494,-47.058704941238744,110809.99498111062
2026-02-13 14:50:00,orb_nasdaq,46.17083124212943,-46.816912402895284,110763.17806870773
2026-02-13 15:10:00,orb_us30,46.15132419529489,-47.17827757066334,110715.99979113706
2026-02-13 19:00:00,ctnl_reversal,20.7592499608382,-21.871920238786355,110694.12787089827
2026-02-16 14:50:00,orb_nasdaq,46.12255327954095,-47.777342163511975,110646.35052873477
2026-02-17 15:00:00,orb_nasdaq,46.10264605363949,125.99281754979417,110772.34334628456
2026-02-18 15:05:00,orb_sp500,46.1551430609519,136.93293150794895,110909.27627779251
2026-02-18 15:25:00,orb_us30,46.21219844908021,44.84947593817359,110954.12575373068
2026-02-19 08:50:00,cls_practical,208.03898578824501,-230.36308197403994,110723.76267175665
2026-02-19 15:00:00,orb_nasdaq,46.13490111323194,-47.17778954147272,110676.58488221517
2026-02-19 15:05:00,orb_sp500,46.115243700922996,44.64886023014106,110721.23374244531
2026-02-19 15:25:00,orb_us30,46.13384739268555,-47.789862799029166,110673.44387964628
2026-02-19 20:45:00,ctnl_reversal,20.751270727433678,-3.003946497744823,110670.43993314853
2026-02-19 21:00:00,ctnl_reversal,20.750707487465352,-0.47740112408741203,110669.96253202445
2026-02-20 02:30:00,ctnl_reversal,20.750617974754586,10.375490641139061,110680.33802266559
2026-02-20 14:50:00,orb_nasdaq,46.116807509443994,-46.951130445342564,110633.38689222024
2026-02-20 15:05:00,orb_us30,46.0972445384251,136.43261217390406,110769.81950439414
2026-02-20 15:05:00,orb_sp500,46.154091460164224,-47.44795255939841,110722.37155183475
2026-02-23 14:50:00,orb_nasdaq,46.134321479931145,-47.30988518271292,110675.06166665204
2026-02-24 14:50:00,orb_us30,46.114609027771685,-47.38825802140814,110627.67340863062
2026-02-24 14:55:00,orb_nasdaq,46.09486392026276,-47.14512442400368,110580.52828420662
2026-02-24 14:55:00,orb_sp500,46.07522011841943,-47.47117188921659,110533.0571123174
2026-02-26 14:50:00,orb_nasdaq,46.05544046346559,-47.66696495422581,110485.39014736317
2026-02-26 15:25:00,ctnl_continuation,69.05336884210199,-138.48059767517032,110346.909549688
2026-02-27 02:00:00,trend_pullback,689.66818468555,1648.7221667746685,111995.63171646267
2026-02-27 14:50:00,orb_nasdaq,46.664846548526114,-47.66939769487903,111947.9623187678
2026-02-27 15:00:00,ctnl_continuation,69.96747644922988,150.70768307557043,112098.67000184336
2026-02-27 15:15:00,orb_sp500,46.70777916743474,45.3633435529796,112144.03334539634
2026-02-27 18:00:00,trend_pullback,700.9002084087272,1383.8731467382368,113527.90649213457
2026-03-01 20:00:00,gold_silver,1135.2790649213457,2865.684197117971,116393.59068925254
2026-03-01 20:00:00,trend_pullback,727.4599418078284,1467.3221965128537,117860.91288576538
2026-03-01 23:45:00,ctnl_reversal,22.09892116608101,109.9639949094333,117970.87688067481
2026-03-02 07:00:00,ctnl_reversal,22.11953941512653,109.88390911003215,118080.76078978485
2026-03-02 14:50:00,orb_nasdaq,49.20031699574369,-49.96540387896798,118030.79538590588
2026-03-02 15:05:00,orb_us30,49.179498077460785,146.28433629431288,118177.07972220019
2026-03-02 15:35:00,orb_sp500,49.24044988425008,48.226679584505014,118225.30640178469
2026-03-03 06:00:00,trend_pullback,738.9081650111543,-857.5572082485705,117367.74919353612
2026-03-03 14:00:00,trend_pullback,733.5484324596008,-1262.365955935922,116105.3832376002
2026-03-03 14:30:00,ctnl_reversal,21.769759357050038,-44.52494358571673,116060.85829401448
2026-03-03 14:50:00,orb_nasdaq,48.35869095583937,-49.1253627557709,116011.73293125871
2026-03-04 15:45:00,orb_us30,48.33822205469113,-49.25444741168754,115962.47848384702
2026-03-05 14:50:00,orb_nasdaq,48.317699368269594,-49.22035621603011,115913.258127631
2026-03-05 15:05:00,orb_sp500,48.297190886512915,-49.432016315595654,115863.8261113154
2026-03-06 14:55:00,orb_nasdaq,48.276594213048085,-49.084981762097804,115814.74112955331
2026-03-09 13:55:00,orb_nasdaq,48.25614213731388,-49.007345809112635,115765.7337837442
2026-03-10 14:05:00,orb_nasdaq,48.23572240989342,-49.200049093757826,115716.53373465044
2026-03-11 22:45:00,ctnl_reversal,21.696850075246957,-24.761292992074367,115691.77244165837
2026-03-12 13:55:00,orb_nasdaq,48.20490518402432,131.41370057102878,115823.18614222939
2026-03-12 15:00:00,ctnl_reversal,21.716847401668012,-24.42995333496674,115798.75618889442
2026-03-12 15:00:00,ctnl_reversal,21.712266785417704,-25.85930932024134,115772.89687957418
2026-03-12 17:15:00,ctnl_reversal,21.70741816492016,-23.764829927483916,115749.1320496467
2026-03-13 09:00:00,cls_practical,217.02962259308754,-697.2547444441111,115051.87730520258
2026-03-13 13:50:00,orb_sp500,47.93828221050108,-49.1068717880376,115002.77043341454
2026-03-13 13:50:00,orb_nasdaq,47.917821013922726,-48.890346464482285,114953.88008695006
2026-03-16 13:50:00,orb_nasdaq,47.897450036229195,-49.16943859253554,114904.71064835752
2026-03-16 14:30:00,orb_us30,47.87696277014897,46.581343365690515,114951.2919917232
2026-03-16 14:30:00,orb_sp500,47.896371663218005,46.54457751443506,114997.83656923764
2026-03-17 14:00:00,orb_sp500,47.915765237182356,-49.36610373094508,114948.47046550669
2026-03-17 14:10:00,orb_nasdaq,47.89519602729445,-49.0768145854927,114899.39365092119
2026-03-18 10:55:00,ctnl_continuation,71.81212103182575,435.22197941206116,115334.61563033325
2026-03-18 13:50:00,orb_sp500,48.056089845972195,-49.30366879547972,115285.31196153778
2026-03-19 14:10:00,orb_us30,48.03554665064075,-48.89213628232748,115236.41982525545
2026-03-19 14:15:00,orb_sp500,48.015174927189776,47.10391167129768,115283.52373692674
2026-03-19 14:20:00,orb_nasdaq,48.03480155705281,35.23824591443146,115318.76198284117
2026-03-20 13:50:00,orb_sp500,48.04948415951716,-49.15810318700164,115269.60387965417
2026-03-20 13:50:00,orb_us30,48.02900161652257,-49.13030686915675,115220.473572785
2026-03-20 14:10:00,orb_nasdaq,48.008530655327085,131.11250960854198,115351.58608239355
2026-03-23 11:05:00,cls_practical,216.2842239044879,-226.51449732318443,115125.07158507037
2026-03-23 15:35:00,orb_nasdaq,47.968779827112655,35.552605267007166,115160.62419033737
2026-03-23 15:50:00,orb_sp500,47.98359341264057,-48.37295824208675,115112.25123209528
2026-03-24 13:55:00,orb_nasdaq,47.963438013373036,-48.670656720802164,115063.58057537448
2026-03-24 14:40:00,orb_us30,47.9431585730727,142.97915143032452,115206.5597268048
2026-03-26 13:55:00,orb_nasdaq,48.002733219502005,34.886821104920934,115241.44654790973
2026-03-26 13:55:00,orb_sp500,48.01726939496239,46.73372518150298,115288.18027309123
2026-03-26 14:40:00,orb_us30,48.03674178045468,46.86237305840644,115335.04264614964
2026-03-27 09:20:00,cls_practical,216.25320496153057,-231.1967339308532,115103.84591221879
2026-03-27 14:10:00,orb_nasdaq,47.95993579675783,35.01812336548154,115138.86403558428
2026-03-28 00:00:00,btc_ema_cross,1151.3886403558429,-763.3531867902094,114375.51084879407
2026-03-30 14:10:00,orb_nasdaq,47.6564628536642,34.714058128171764,114410.22490692225
2026-03-31 14:45:00,orb_nasdaq,47.670927044550936,34.89832715473147,114445.12323407698
2026-04-02 14:00:00,orb_sp500,47.68546801419875,141.81165682112274,114586.9348908981
2026-04-02 14:05:00,orb_nasdaq,47.74455620454088,130.27716122029744,114717.2120521184
2026-04-02 14:25:00,orb_us30,47.798838355049334,142.09469364868065,114859.30674576708
2026-04-06 13:55:00,orb_nasdaq,47.858044477402956,34.72590265235112,114894.03264841944
2026-04-06 14:00:00,orb_us30,47.872513603508104,-49.328367173932186,114844.7042812455
2026-04-06 14:00:00,orb_sp500,47.85196011718563,-49.33682010471593,114795.36746114079
2026-04-07 14:05:00,orb_nasdaq,47.831403108808665,130.62645800162917,114925.99391914242
2026-04-07 14:05:00,ctnl_continuation,71.82874619946402,-127.77700933360113,114798.21690980882
2026-04-07 20:05:00,ctnl_continuation,71.74888556863051,130.73797191282304,114928.95488172164
2026-04-07 22:00:00,trend_pullback,718.3059680107604,1454.9437158086612,116383.89859753031
2026-04-09 13:50:00,orb_nasdaq,48.493291082304296,-50.09776871979848,116333.8008288105
2026-04-10 14:10:00,orb_nasdaq,48.47241701200438,-50.143897474007524,116283.6569313365
2026-04-13 14:00:00,orb_nasdaq,48.45152372139021,131.56625640659988,116415.2231877431
2026-04-13 15:00:00,gold_asb,1164.1522318774312,-701.9202599364642,115713.30292780664
2026-04-14 13:55:00,orb_nasdaq,48.213876219919435,-50.03230583491627,115663.27062197172
2026-04-14 14:55:00,cls_practical,216.86863241619696,1181.5162781636311,116844.78690013535
2026-04-16 14:05:00,orb_nasdaq,48.6853278750564,34.771011579770345,116879.55791171512
2026-04-17 13:55:00,orb_nasdaq,48.69981579654797,-49.85435782463668,116829.70355389049
2026-04-20 13:50:00,orb_nasdaq,48.67904314745437,-50.343469533924115,116779.36008435657
2026-04-21 14:20:00,orb_nasdaq,48.65806670181524,34.672024251394554,116814.03210860796
2026-04-21 14:45:00,ctnl_reversal,21.902631020363994,-24.120418914017257,116789.91168969395
2026-04-21 16:00:00,ctnl_reversal,21.898108441817616,-25.880950624461196,116764.0307390695
2026-04-21 16:00:00,gold_silver,1167.640307390695,-1877.9137651727444,114886.11697389674
2026-04-21 16:15:00,ctnl_reversal,21.54114693260564,-27.395052957985282,114858.72192093875
2026-04-23 13:55:00,orb_nasdaq,47.85780080039115,-49.14514940255712,114809.5767715362
2026-04-24 11:25:00,ctnl_continuation,71.75598548221012,-99.44595713000972,114710.13081440619
2026-04-24 13:00:00,ctnl_continuation,71.69383175900387,36.9629369092714,114747.09375131546
2026-04-24 14:00:00,orb_nasdaq,47.811289063048115,34.698355037183475,114781.79210635264
2026-04-27 13:50:00,orb_nasdaq,47.82574671098027,-49.60519109664918,114732.186915256
2026-04-28 11:45:00,ctnl_reversal,21.5122850466105,108.84699019507111,114841.03390545107
2026-04-28 13:50:00,orb_nasdaq,47.850430793937946,-48.91443635600856,114792.11946909507
2026-04-29 05:15:00,ctnl_reversal,21.523522400455324,66.3376796537799,114858.45714874884
2026-04-29 05:30:00,ctnl_reversal,21.53596071539041,66.8435074633873,114925.30065621223
2026-04-30 13:50:00,orb_us30,47.88554194008843,-49.02902860977458,114876.27162760246
2026-04-30 14:00:00,orb_nasdaq,47.8651131781677,35.00995551255183,114911.28158311501
2026-05-01 14:00:00,orb_nasdaq,47.879700659631254,130.2384533677908,115041.5200364828
2026-05-04 13:50:00,orb_nasdaq,47.93396668186784,-49.134131241642265,114992.38590524116
2026-05-05 13:55:00,orb_nasdaq,47.91349412718382,34.158656417699625,115026.54456165885
2026-05-05 14:15:00,orb_us30,47.92772690069119,-49.77696875649909,114976.76759290235
2026-05-06 15:00:00,gold_asb,1149.7676759290237,1119.4968973526172,116096.26449025497
2026-05-07 13:50:00,orb_nasdaq,48.37344353760624,-50.30421332129805,116045.96027693366
2026-05-08 08:45:00,cls_practical,217.58617551925062,2087.2841830269667,118133.24445996062
2026-05-08 13:55:00,orb_nasdaq,49.22218519165026,133.84608721842073,118267.09054717905
2026-05-11 14:30:00,orb_nasdaq,49.27795439465794,-50.696030673961154,118216.39451650508
2026-05-12 13:50:00,orb_nasdaq,49.25683104854379,-50.54334263043693,118165.85117387465
2026-05-14 13:55:00,orb_nasdaq,49.235771322447775,35.721809030181156,118201.57298290482
2026-05-15 00:00:00,gold_silver,1182.0157298290483,-1377.194976050823,116824.37800685399
2026-05-15 13:50:00,orb_nasdaq,48.6768241695225,-49.51326891744748,116774.86473793654
2026-05-18 13:50:00,orb_nasdaq,48.6561936408069,-49.415972932267906,116725.44876500427
2026-05-18 14:10:00,orb_us30,48.635603652085116,47.38917513161193,116772.83794013588
2026-05-19 14:20:00,orb_nasdaq,48.655349141723285,132.97176092541935,116905.8097010613
2026-05-20 00:00:00,btc_ema_cross,1169.058097010613,1100.4847827355447,118006.29448379684
2026-05-20 13:50:00,orb_sp500,49.169289368248684,-51.005887526832836,117955.28859627001
2026-05-20 14:20:00,orb_us30,49.148036915112506,-50.571882105875986,117904.71671416414
2026-05-21 03:50:00,ctnl_continuation,73.69044794635259,-122.15274684995731,117782.56396731418
2026-05-21 14:10:00,orb_nasdaq,49.076068319714246,35.719830415765195,117818.28379772995
2026-05-21 17:45:00,ctnl_continuation,73.63642737358121,-102.23842771603678,117716.04537001392
2026-05-22 14:10:00,orb_nasdaq,49.0483522375058,-50.25128711459659,117665.79408289932
2026-05-22 19:50:00,ctnl_continuation,73.54112130181207,152.8544468642614,117818.64852976358
2026-05-25 14:05:00,orb_nasdaq,49.09110355406816,33.64859164763776,117852.29712141122
2026-05-26 13:50:00,orb_nasdaq,49.10512380058801,-50.81611602313668,117801.48100538808
2026-05-27 11:55:00,ctnl_continuation,73.62592562836755,761.4774235789855,118562.95842896706
2026-05-28 13:50:00,orb_nasdaq,49.40123267873628,-50.62803242372203,118512.33039654334
2026-05-29 14:10:00,orb_nasdaq,49.3801376652264,35.30259196436578,118547.63298850771
2026-06-01 13:50:00,orb_nasdaq,49.394847078544885,-50.648147388491886,118496.98484111922
2026-06-02 13:55:00,orb_nasdaq,49.37374368379968,-50.952957002834026,118446.03188411638
2026-06-04 13:50:00,orb_nasdaq,49.352513285048495,-50.3839656835148,118395.64791843286
2026-06-04 13:55:00,orb_sp500,49.331519966013694,-51.141820673844734,118344.50609775902
2026-06-04 14:05:00,orb_us30,49.31021087406626,146.28084297221784,118490.78694073124
2026-06-05 00:15:00,ctnl_continuation,74.05674183795702,-94.40417125212683,118396.38276947911
2026-06-05 01:30:00,ctnl_continuation,73.99773923092445,-92.19973899788089,118304.18303048123
2026-06-05 13:55:00,orb_nasdaq,49.29340959603385,134.39501677962517,118438.57804726086
2026-06-08 14:05:00,orb_nasdaq,49.34940751969203,36.162762407951924,118474.74080966882
2026-06-09 13:50:00,orb_nasdaq,49.36447533736201,-50.60141088252691,118424.13939878628
2026-06-09 13:55:00,orb_sp500,49.343391416160955,47.55502114782833,118471.69441993411
2026-06-09 14:00:00,orb_us30,49.36320600830588,-51.062187154532275,118420.63223277958
2026-06-10 13:50:00,orb_sp500,49.3419300969915,-50.232811534772324,118370.3994212448
2026-06-10 13:50:00,orb_us30,49.320999758852004,-50.40159835609186,118319.9978228887
2026-06-11 13:55:00,orb_nasdaq,49.299999092870294,134.69195722091166,118454.68978010962
2026-06-11 14:05:00,orb_us30,49.356120741712346,47.91123617939517,118502.60101628902
2026-06-11 14:10:00,orb_sp500,49.3760837567871,48.119217436179426,118550.7202337252
2026-06-12 13:50:00,orb_nasdaq,49.396133430718834,-50.137612720728576,118500.58262100446
2026-06-15 13:55:00,orb_nasdaq,49.37524275875186,35.574082533050905,118536.15670353752
2026-06-15 19:55:00,cls_practical,222.25529381913285,364.4080480066544,118900.56475154417
2026-06-16 13:55:00,orb_nasdaq,49.54190197981007,-51.00047277930526,118849.56427876487
2026-06-17 15:35:00,ctnl_continuation,74.28097767422804,323.29645551289684,119172.86073427777
2026-06-18 14:25:00,orb_nasdaq,49.655358639282404,-50.640601432109726,119122.22013284566
2026-06-19 14:00:00,orb_nasdaq,49.634258388685694,-51.16765699107803,119071.05247585458
2026-06-22 14:00:00,orb_sp500,49.612938531606076,-51.63870224461959,119019.41377360997
2026-06-22 14:10:00,orb_nasdaq,49.59142240567082,-50.80552653080666,118968.60824707916
2026-06-23 14:00:00,orb_nasdaq,49.57025343628299,135.5104516415388,119104.1186987207
2026-06-23 14:00:00,orb_sp500,49.62671612446697,147.56306468018113,119251.68176340089
2026-06-25 13:55:00,orb_nasdaq,49.688200734750374,135.8430732148996,119387.52483661579
2026-06-26 13:50:00,orb_sp500,49.74480201525658,-50.95301080943141,119336.57182580636
2026-06-26 14:05:00,orb_nasdaq,49.72357159408598,136.0091885546134,119472.58101436097
2026-06-29 13:50:00,orb_nasdaq,49.78024208931708,-50.689584572934095,119421.89142978804
2026-06-29 13:50:00,orb_sp500,49.759121429078355,-51.19856536469222,119370.69286442334
2026-06-30 14:20:00,orb_nasdaq,49.73778869350973,135.7406396055273,119506.43350402887
2026-07-02 14:05:00,orb_nasdaq,49.79434729334537,36.59239820318666,119543.02590223205
2026-07-03 14:15:00,orb_nasdaq,49.809594125930026,-51.78911206875525,119491.2367901633
2026-07-06 13:55:00,orb_nasdaq,49.78801532923471,36.21284185550322,119527.4496320188
2026-07-07 08:10:00,cls_practical,224.11396806003526,-252.57021661578253,119274.87941540302
2026-07-07 14:00:00,orb_nasdaq,49.69786642308459,36.23454356542915,119311.11395896845
2026-07-07 19:00:00,ctnl_reversal,22.370833867306583,-25.809517139300468,119285.30444182914
2026-07-07 19:15:00,ctnl_reversal,22.365994582842966,-25.855013910279894,119259.44942791887
2026-07-07 22:15:00,ctnl_reversal,22.361146767734787,-26.20449479681056,119233.24493312206
2026-07-09 13:50:00,orb_nasdaq,49.680518722134195,-50.77833783258803,119182.46659528947
2026-07-09 13:55:00,orb_us30,49.65936108137062,-51.534415616687056,119130.93217967279
2026-07-10 08:30:00,ctnl_reversal,22.33704978368865,-23.91914593582132,119107.01303373696
2026-07-10 13:15:00,ctnl_reversal,22.33256494382568,-30.177613183756975,119076.83542055321
2026-07-10 13:55:00,orb_nasdaq,49.615348091897175,-50.9120366738793,119025.92338387933
2026-07-12 22:00:00,ctnl_reversal,22.317360634477375,-27.089375283651933,118998.83400859567
2026-07-13 13:50:00,orb_nasdaq,49.58284750358153,-50.75213523242687,118948.08187336325
2026-07-13 14:00:00,orb_us30,49.561700780568025,-51.68634110545191,118896.3955322578
2026-07-14 08:30:00,ctnl_reversal,22.29307416229834,76.60042310479456,118972.9959553626
2026-07-14 13:50:00,orb_sp500,49.57208164806775,-50.79541768533944,118922.20053767726
2026-07-14 14:15:00,orb_us30,49.55091689069886,-50.44722323930159,118871.75331443796
2026-07-14 14:20:00,orb_nasdaq,49.52989721434915,36.31561140423375,118908.06892584219
2026-07-15 18:25:00,ctnl_continuation,74.31754307865137,-95.62207229203396,118812.44685355015
2026-07-16 13:50:00,orb_nasdaq,49.50518618897923,-50.40507420260447,118762.04177934755
2026-07-16 14:00:00,ctnl_continuation,74.22627611209222,441.13204146972015,119203.17382081728
2026-07-17 13:55:00,orb_sp500,49.667989092007204,147.26868417137416,119350.44250498865
2026-07-17 14:10:00,orb_nasdaq,49.729351043745275,135.8799457468445,119486.32245073549
2026-07-17 14:15:00,orb_us30,49.785967687806455,148.13903436007053,119634.46148509555
2026-07-20 13:50:00,orb_sp500,49.84769228545648,-51.654611541862046,119582.8068735537
2026-07-20 13:50:00,orb_nasdaq,49.82616953064738,-50.904722251785586,119531.90215130191
2026-07-21 13:50:00,orb_nasdaq,49.804959229709134,-51.13003948502298,119480.77211181688
2026-07-21 14:40:00,orb_us30,49.78365504659037,47.96700155448357,119528.73911337137
2026-07-21 16:00:00,trend_pullback,747.0546194585711,1632.802122988226,121161.5412363596
2026-07-21 17:30:00,ctnl_reversal,22.717788981817424,-9.7577190787885,121151.78351728081
2026-07-21 17:45:00,ctnl_reversal,22.715959409490154,-8.738614738518903,121143.04490254229
2026-07-21 18:00:00,ctnl_reversal,22.71432091922668,-9.712654555164457,121133.33224798713
2026-07-22 14:20:00,orb_us30,50.47222176999464,48.79616606125364,121182.12841404838
2026-07-22 14:20:00,orb_sp500,50.49255350585349,48.47912679187092,121230.60754084025
2026-07-23 14:35:00,orb_nasdaq,50.51275314201678,-51.35130875297549,121179.25623208728
2026-07-24 13:50:00,orb_us30,50.4913567633697,-52.408359913000666,121126.84787217429
2026-07-24 13:50:00,orb_nasdaq,50.46951994673929,-51.51861005893188,121075.32926211535
2026-07-24 13:50:00,orb_sp500,50.44805385921473,-52.49897405934319,121022.83028805601
2026-07-26 22:30:00,ctnl_reversal,22.691780679010503,-24.349185931045618,120998.48110212496
2026-07-26 22:30:00,ctnl_reversal,22.687215206648432,-25.308034261210093,120973.17306786375
2026-07-27 00:00:00,ctnl_reversal,22.682469950224455,-37.281946728933455,120935.89112113482
