instrument,stop_atr_mult,target_r_mult,partial_exit_r,be,all_trades,all_avg_r,all_pf,all_win,all_maxdd_r,all_sum_r,is_trades,is_avg_r,is_pf,is_win,is_maxdd_r,is_sum_r,oos_trades,oos_avg_r,oos_pf,oos_win,oos_maxdd_r,oos_sum_r,years_positive,years_total
NASDAQ,0.4,5.0,2.0,True,1588,0.12365132104753089,1.1807180717727055,0.3734256926952141,-26.12507503610908,196.35829782347906,824,0.1471052084717933,1.2199623154476071,0.38470873786407767,-24.58391931027479,121.21469178075766,764,0.09835550529152018,1.140330843740749,0.3612565445026178,-26.125075036109024,75.14360604272142,6,8
NASDAQ,0.4,5.0,2.0,False,1588,0.1370968201024656,1.2003688498043898,0.3734256926952141,-30.349318867533015,217.7097503227154,824,0.17137643055917257,1.256254396907841,0.38470873786407767,-24.118495195679806,141.2141787807582,764,0.1001250936413053,1.1428556421794647,0.3612565445026178,-30.349318867532872,76.49557154195725,7,8
NASDAQ,0.4,5.0,2.5,True,1588,0.16127641314450897,1.22536696775858,0.34445843828715367,-30.697681817412388,256.10694407348024,824,0.20414283286499782,1.2931857045392319,0.3592233009708738,-19.834247060274116,168.2136942807582,764,0.11504352067110213,1.1562115870533245,0.3285340314136126,-30.69768181741232,87.89324979272203,7,8
NASDAQ,0.4,5.0,2.5,False,1588,0.17975994683420451,1.2511957784314571,0.34445843828715367,-30.19782431741237,285.4587955727168,824,0.22295340871451316,1.3202010636181174,0.3592233009708738,-19.11875169567918,183.71360878075885,764,0.13317432826172504,1.1808304635599534,0.3285340314136126,-30.19782431741235,101.74518679195792,8,8
NASDAQ,0.4,5.0,3.0,True,1588,0.17824811764606552,1.2368632778126223,0.31045340050377834,-27.197995317412648,283.05801082195205,824,0.20596149184558116,1.2769223508284735,0.3155339805825243,-26.08463181027451,169.71226928075887,764,0.1483583004465879,1.1946934155749998,0.30497382198952877,-27.197995317412676,113.34574154119315,7,8
NASDAQ,0.4,5.0,3.0,False,1588,0.19556601846470575,1.2598760019126434,0.31045340050377834,-25.698080817412773,310.55883732195275,824,0.22537959014655187,1.303030655744787,0.3155339805825243,-25.118951195679422,185.71278228075874,764,0.16341106680784556,1.2144474467812336,0.30497382198952877,-25.69808081741278,124.846055041194,8,8
NASDAQ,0.4,6.0,,False,1588,0.31011251705960735,1.355763047759685,0.2008816120906801,-34.9665115869326,492.45867709065647,824,0.3526854284580852,1.409270549965585,0.20631067961165048,-30.583577310274123,290.6127930494622,764,0.26419618329999256,1.2994047683092627,0.1950261780104712,-34.96651158693267,201.84588404119432,8,8
NASDAQ,0.4,6.0,1.0,True,1588,0.017306410808644146,1.0276967740368719,0.4282115869017632,-47.550292258596194,27.482580364126903,824,0.05866276616675332,1.0970179695700433,0.4441747572815534,-36.715090701469485,48.33811932140473,764,-0.027297825860311296,0.957784672591949,0.4109947643979058,-47.55029225859621,-20.85553895727783,5,8
NASDAQ,0.4,6.0,1.0,False,1588,0.03347501933694497,1.0519407745362512,0.1996221662468514,-56.879882515080844,53.15833070706861,824,0.0772610451032889,1.1238397695835696,0.20631067961165048,-36.20020210953752,63.663101165110064,764,-0.013749699552410285,0.9793767269812976,0.19240837696335078,-56.87988251508082,-10.504770458041458,5,8
NASDAQ,0.4,6.0,1.5,True,1588,0.09429002903912152,1.144416579715778,0.40239294710327456,-38.34877736753343,149.73256611412498,824,0.13906368394587845,1.2190981491311876,0.4162621359223301,-25.583890810274784,114.58847557140383,764,0.04600011851141513,1.0683990767686573,0.387434554973822,-38.34877736753341,35.14409054272116,6,8
NASDAQ,0.4,6.0,1.5,False,1588,0.10825487654727095,1.1658041411620788,0.4017632241813602,-44.34957536753356,171.90874395706626,824,0.15341456300377307,1.2417045704485963,0.41504854368932037,-29.58360581027469,126.413599915109,764,0.059548617855965,1.0885447824050025,0.387434554973822,-44.3495753675334,45.49514404195726,6,8
NASDAQ,0.4,6.0,2.0,True,1588,0.15206776219403434,1.2222490833877346,0.3734256926952141,-23.624761536108934,241.48360636412653,824,0.18730575645801556,1.2800730736537491,0.38470873786407767,-21.583862310274647,154.33994332140483,764,0.11406238618157287,1.1627409756525675,0.3612565445026178,-23.624761536108917,87.14366304272167,7,8
NASDAQ,0.4,6.0,2.0,False,1588,0.16540259962661685,1.2417381279673108,0.3734256926952141,-31.349546867532524,262.6593282070676,824,0.2101509510498909,1.3142328559720178,0.38470873786407767,-24.083605810274612,173.1643836651101,764,0.11713997976696007,1.1671319988418483,0.3612565445026178,-31.349546867532407,89.4949445419575,7,8
NASDAQ,0.4,6.0,2.5,True,1588,0.18780386499630197,1.2624363151580875,0.34445843828715367,-28.197368317412327,298.2325376141275,824,0.24070295002597722,1.34569258688943,0.3592233009708738,-17.98632817972822,198.33923082140524,764,0.13075040156115486,1.1775391401148068,0.3285340314136126,-28.197368317412238,99.89330679272231,8,8
NASDAQ,0.4,6.0,2.5,False,1588,0.20806572635835574,1.2907501532902586,0.34445843828715367,-30.697681817412246,330.40837345706893,824,0.26172792920523147,1.375888226124381,0.3592233009708738,-18.33387656027398,215.66381366511072,764,0.15018921438737984,1.2039340886030263,0.3285340314136126,-30.69768181741226,114.7445597919582,8,8
NASDAQ,0.4,6.0,3.0,True,1588,0.2117024498505034,1.2813187418456835,0.31045340050377834,-24.96696758693284,336.1834903625994,824,0.2504096472347158,1.3366844333908627,0.3155339805825243,-22.584603310274318,206.33754932140585,764,0.16995542021098634,1.2230357260548026,0.30497382198952877,-24.96696758693271,129.84594104119356,8,8
NASDAQ,0.4,6.0,3.0,False,1588,0.22576107443721977,1.3000004084187848,0.31045340050377834,-26.96708158693292,358.508586206305,824,0.2641541106372702,1.3551643399122475,0.3155339805825243,-23.584090310274235,217.66298716511062,764,0.1843528783261706,1.2419297838028718,0.30497382198952877,-26.96708158693275,140.84559904119433,8,8
NASDAQ,0.5,,,False,1588,0.4768260848366871,1.5127983152858469,0.13350125944584382,-47.354780428732994,757.1998227206591,824,0.6089922983957008,1.6641971143392043,0.14199029126213591,-47.354780428732994,501.8096538780575,764,0.33428032571021155,1.3541721840635579,0.1243455497382199,-44.44839725456669,255.39016884260164,8,8
NASDAQ,0.5,,1.0,True,1588,0.13448271922295313,1.2338062412140458,0.46536523929471035,-40.73240050884817,213.55855812604955,824,0.20864085424438555,1.3801784231787768,0.4878640776699029,-30.52589957072545,171.9200638973737,764,0.0545006468961726,1.0902847383038035,0.4410994764397906,-40.73240050884826,41.63849422867587,7,8
NASDAQ,0.5,,1.0,False,1588,0.16684084590486042,1.2787246435723771,0.13476070528967254,-51.33228854857333,264.94326329691836,824,0.2571544384528268,1.4494413252697307,0.14441747572815533,-29.77062510151287,211.89525728512928,764,0.06943456284265581,1.110726158857278,0.1243455497382199,-51.33228854857345,53.04800601178904,7,8
NASDAQ,0.5,,1.5,True,1588,0.1839270451993297,1.2932974911814148,0.4168765743073048,-28.016499845514318,292.07614777653555,824,0.2602265438334162,1.429436294589265,0.4344660194174757,-26.29193494895381,214.42667211873493,764,0.10163543934267091,1.1563891212638997,0.39790575916230364,-28.016499845514446,77.64947565780058,8,8
NASDAQ,0.5,,1.5,False,1588,0.22257193469579428,1.3549221920187084,0.4168765743073048,-38.78317598968965,353.4442322969213,824,0.3123740610256436,1.5154922219561346,0.4344660194174757,-31.40329220764534,257.3962262851303,764,0.12571728535574747,1.1934444905401598,0.39790575916230364,-38.78317598968963,96.04800601179106,8,8
