instrument,stop_atr_mult,target_r_mult,partial_exit_r,be,all_trades,all_avg_r,all_pf,all_win,all_maxdd_r,all_sum_r,is_trades,is_avg_r,is_pf,is_win,is_maxdd_r,is_sum_r,oos_trades,oos_avg_r,oos_pf,oos_win,oos_maxdd_r,oos_sum_r,years_positive,years_total
SP500,0.4,,,False,361,0.8029722696049596,1.8420162780478933,0.14958448753462603,-39.07600696586974,289.8729893273904,186,1.1053344611656055,2.2116552827543154,0.1774193548387097,-26.97806027565707,205.59220977680263,175,0.4816044545747872,1.4827582285761503,0.12,-39.07600696586958,84.28077955058775,7,8
SP500,0.4,,1.0,True,361,0.3153770890908337,1.5242111865148338,0.46537396121883656,-22.244001668776775,113.85112916179096,186,0.527851367033816,1.9286777243820223,0.489247311827957,-16.756692230698505,98.18035426828976,175,0.08954728510572128,1.1405891617346142,0.44,-22.244001668776765,15.670774893501225,7,8
SP500,0.4,,1.0,False,361,0.3058881752714237,1.479551072845139,0.14958448753462603,-29.843560913786874,110.42563127298396,186,0.48704228015666395,1.8111340729168761,0.1774193548387097,-21.365262587733056,90.5898641091395,175,0.11334724093625417,1.1672693448394205,0.12,-29.843560913786877,19.83576716384448,5,8
SP500,0.4,,1.5,True,361,0.37354464587753844,1.585501614224565,0.43213296398891965,-18.494271668776804,134.84961716179137,186,0.574890990689734,1.9353364069620542,0.44623655913978494,-14.256872230698448,106.92972426829053,175,0.15954224510571913,1.2407043540868525,0.41714285714285715,-18.494271668776907,27.919892893500847,7,8
SP500,0.4,,1.5,False,361,0.38067503399718666,1.5966779322368176,0.43213296398891965,-25.49376766877711,137.42368727298438,186,0.555585731769571,1.9039271279747572,0.44623655913978494,-18.75654823069857,103.33894610914021,175,0.194769949507681,1.29385304726475,0.41714285714285715,-25.49376766877718,34.08474116384418,6,8
SP500,0.4,,2.0,True,361,0.4500508660885581,1.679162123020182,0.4099722991689751,-16.971552608525087,162.46836265796946,186,0.6682753105616602,2.045995776817697,0.42473118279569894,-13.756908230698514,124.2992077644688,175,0.21810945653428954,1.3170578821664134,0.3942857142857143,-16.9715526085251,38.16915489350067,7,8
SP500,0.4,,2.0,False,361,0.45546189272294496,1.6873277874231158,0.4099722991689751,-23.243929668777184,164.42174327298312,186,0.6348810973609635,1.993726591609102,0.42473118279569894,-17.75662023069846,118.08788410913922,175,0.26476490950767967,1.3848792382245458,0.3942857142857143,-23.243929668777234,46.33385916384394,7,8
SP500,0.4,,2.5,True,361,0.5420923485722742,1.785000760859277,0.3850415512465374,-16.76437786157453,195.695337834591,186,0.7431507676369273,2.1211535723331343,0.4032258064516129,-13.756908230698798,138.22604278046848,175,0.3283959717378429,1.4560908291137862,0.3657142857142857,-15.971624608525389,57.469295054122504,7,8
SP500,0.4,,2.5,False,361,0.5143219204237762,1.7447865662052229,0.3850415512465374,-21.962150941480047,185.67021327298323,186,0.703424548973868,2.0612206570903737,0.4032258064516129,-17.256656230698866,130.83696610913944,175,0.3133328409362504,1.4351704877953728,0.3657142857142857,-21.96215094148011,54.83324716384382,7,8
SP500,0.4,,3.0,True,361,0.5413998776581481,1.7377091657189088,0.3462603878116344,-19.892277187919234,195.44535583459148,186,0.7767504988197242,2.1219176140767004,0.3763440860215054,-11.757052230698406,144.4755927804687,175,0.2912557888807015,1.3743374617497022,0.3142857142857143,-19.892277187919312,50.969763054122765,7,8
SP500,0.4,,3.0,False,361,0.5330186351052184,1.7262889203391834,0.3462603878116344,-24.843920913786718,192.41972727298386,186,0.7504641726297832,2.0839503486463307,0.3763440860215054,-15.256800230698474,139.58633610913967,175,0.30190509236482393,1.3880245141202956,0.3142857142857143,-24.84392091378681,52.83339116384419,7,8
SP500,0.4,2.0,,False,361,0.10795151584093039,1.1629073204968488,0.4099722991689751,-16.548526688203093,38.97049721857587,186,0.16442773355632137,1.2573650592404286,0.42473118279569894,-9.644002542774398,30.583558441475773,175,0.047925364440572,1.0696673807409742,0.3942857142857143,-12.971840608525152,8.3869387771001,5,8
SP500,0.4,2.0,1.0,True,361,-0.09978975839729372,0.8341321882249743,0.46537396121883656,-50.34287625866526,-36.02410278142303,186,-0.026418739561956183,0.9535200693420446,0.489247311827957,-18.00582265103869,-4.91388555852385,175,-0.17777266984513818,0.720897058985706,0.44,-35.36994063999475,-31.11021722289918,3,8
SP500,0.4,2.0,1.0,False,361,-0.07901563097347089,0.8704424799010635,0.3850415512465374,-46.34316425866543,-28.524642781422994,186,-0.015666825583460796,0.9728111820455884,0.4032258064516129,-19.505714651038772,-2.914029558523708,175,-0.14634636127371017,0.773341795942569,0.3657142857142857,-29.870336639994846,-25.610613222899282,3,8
SP500,0.4,2.0,1.5,True,361,-0.03331255064105979,0.9477852182074311,0.43213296398891965,-33.094118258665745,-12.025830781422584,186,0.03137279807245659,1.0510429293564534,0.44623655913978494,-13.756128651038628,5.835340441476926,175,-0.1020638355594258,0.8460143920020737,0.41714285714285715,-23.120822639995293,-17.861171222899515,3,8
SP500,0.4,2.0,1.5,False,361,-0.008383597732472568,0.9868593752860767,0.43213296398891965,-29.59437025866591,-3.026478781422597,186,0.05287662602944618,1.0860292372008147,0.44623655913978494,-15.256020651038703,9.83505244147699,175,-0.07349446413085482,0.8891175343191744,0.41714285714285715,-20.659111135836824,-12.861531222899593,3,8
SP500,0.4,2.0,2.0,True,361,0.0387044244281899,1.0584080179500224,0.4099722991689751,-24.915508198654116,13.972297218576555,186,0.11066816366385013,1.1732196745728434,0.42473118279569894,-12.506218651038505,20.584278441476123,175,-0.03778274984514039,0.945076573759468,0.3942857142857143,-18.011195616694355,-6.611981222899568,3,8
SP500,0.4,2.0,2.0,False,361,0.062248435508520966,1.0939377808159423,0.4099722991689751,-21.91572419865424,22.47168521857607,186,0.13217199162083867,1.2068778284398776,0.42473118279569894,-12.506218651038612,24.583990441475994,175,-0.012070315559428134,0.9824538158539177,0.3942857142857143,-18.659255135836904,-2.1123052228999235,5,8
SP500,0.4,2.0,2.5,True,361,0.14119011971904832,1.2130669857193292,0.4099722991689751,-14.26146561669453,50.96963321857644,186,0.21146735721223855,1.3309922708245732,0.42473118279569894,-8.144110542774676,39.33292844147637,175,0.0664954558691433,1.0966620555869675,0.3942857142857143,-14.26146561669454,11.636704777100077,5,8
SP500,0.4,2.0,2.5,False,361,0.15503953800159587,1.2339668462286937,0.4099722991689751,-14.659543135837048,55.969273218576106,186,0.22221927119073367,1.3478213477580918,0.42473118279569894,-8.506506651039018,41.33278444147646,175,0.08363707872628369,1.1215802169832658,0.3942857142857143,-14.659543135837051,14.636488777099645,5,8
