date,equity
2018-01-01,100000.0
2018-01-02,100000.0
2018-01-03,100000.0
2018-01-04,99909.30419540405
2018-01-05,99911.82278442383
2018-01-06,99911.82278442383
2018-01-07,99911.82278442383
2018-01-08,100209.08208847046
2018-01-09,100005.03717803955
2018-01-10,99583.28282165527
2018-01-11,98907.31782531738
2018-01-12,98544.8469581604
2018-01-13,98544.8469581604
2018-01-14,98544.8469581604
2018-01-15,98544.8469581604
2018-01-16,99194.4063835144
2018-01-17,100337.75036621094
2018-01-18,100022.47164344788
2018-01-19,101203.74353313446
2018-01-20,101203.74353313446
2018-01-21,101203.74353313446
2018-01-22,102630.66617488861
2018-01-23,102659.50955581665
2018-01-24,103631.25546073914
2018-01-25,103572.96778202057
2018-01-26,105219.15166950226
2018-01-27,105219.15166950226
2018-01-28,105219.15166950226
2018-01-29,104081.52882099152
2018-01-30,104046.02641963959
2018-01-31,103977.7598104477
2018-02-01,103669.5059041977
2018-02-02,99175.96779537201
2018-02-03,99175.96779537201
2018-02-04,99175.96779537201
2018-02-05,93194.02645778656
2018-02-06,95903.46018505096
2018-02-07,94976.9711484909
2018-02-08,89425.30940532684
2018-02-09,91745.13273525238
2018-02-10,91745.13273525238
2018-02-11,91745.13273525238
2018-02-12,93349.87109661102
2018-02-13,93777.11655712128
2018-02-14,95930.47643566132
2018-02-15,97199.21862316132
2018-02-16,98093.4534482956
2018-02-17,98093.4534482956
2018-02-18,98093.4534482956
2018-02-19,98093.4534482956
2018-02-20,98113.4923582077
2018-02-21,97822.27545452118
2018-02-22,97915.46598339081
2018-02-23,98918.91483592987
2018-02-24,98918.91483592987
2018-02-25,98918.91483592987
2018-02-26,98932.77912425995
2018-02-27,98605.53423213959
2018-02-28,98548.33912181854
2018-03-01,98677.15341854095
2018-03-02,98694.1998167038
2018-03-03,98694.1998167038
2018-03-04,98694.1998167038
2018-03-05,98736.77740764618
2018-03-06,99535.00581645966
2018-03-07,99495.78963756561
2018-03-08,99918.98798274994
2018-03-09,100353.17715740204
2018-03-10,100353.17715740204
2018-03-11,100353.17715740204
2018-03-12,100688.10495662689
2018-03-13,100977.49283504486
2018-03-14,100746.92336940765
2018-03-15,100573.69830226898
2018-03-16,100567.87828350067
2018-03-17,100567.87828350067
2018-03-18,100567.87828350067
2018-03-19,99039.26739406586
2018-03-20,98936.47458553314
2018-03-21,99727.34706401825
2018-03-22,95161.1617269516
2018-03-23,91933.09830379486
2018-03-24,91933.09830379486
2018-03-25,91933.09830379486
2018-03-26,94767.24718379974
2018-03-27,93547.6462392807
2018-03-28,92505.59037017822
2018-03-29,94666.53564071655
2018-03-30,94666.53564071655
2018-03-31,94666.53564071655
2018-04-01,94666.53564071655
2018-04-02,92336.74562168121
2018-04-03,93475.30414581299
2018-04-04,96717.11219501495
2018-04-05,97511.23807144165
2018-04-06,95827.48170280457
2018-04-07,95827.48170280457
2018-04-08,95827.48170280457
2018-04-09,95735.18788337708
2018-04-10,95949.26461219788
2018-04-11,94735.97008705139
2018-04-12,94357.2376947403
2018-04-13,94380.05967617035
2018-04-14,94380.05967617035
2018-04-15,94380.05967617035
2018-04-16,95115.6299495697
2018-04-17,95583.99375724792
2018-04-18,96647.07811927795
2018-04-19,95839.55574607849
2018-04-20,94754.68569278717
2018-04-21,94754.68569278717
2018-04-22,94754.68569278717
2018-04-23,93981.30329418182
2018-04-24,92661.57611942291
2018-04-25,92334.05950927734
2018-04-26,93283.9674987793
2018-04-27,94398.94439315796
2018-04-28,94398.94439315796
2018-04-29,94398.94439315796
2018-04-30,93222.07969284058
2018-05-01,92870.30309486389
2018-05-02,90860.96565055847
2018-05-03,90790.08983421326
2018-05-04,93071.2931728363
2018-05-05,93071.2931728363
2018-05-06,93071.2931728363
2018-05-07,93326.41234970093
2018-05-08,92507.57751846313
2018-05-09,92284.0908279419
2018-05-10,95208.15692901611
2018-05-11,95870.01844406128
2018-05-12,95870.01844406128
2018-05-13,95870.01844406128
2018-05-14,95185.4440612793
2018-05-15,94386.56819152832
2018-05-16,94875.42492294312
2018-05-17,94866.20959472656
2018-05-18,94811.54515457153
2018-05-19,94811.54515457153
2018-05-20,94811.54515457153
2018-05-21,95300.37160873413
2018-05-22,95084.71703720093
2018-05-23,95163.0725440979
2018-05-24,95273.38255691528
2018-05-25,95652.85385513306
2018-05-26,95652.85385513306
2018-05-27,95652.85385513306
2018-05-28,95652.85385513306
2018-05-29,95816.11429214478
2018-05-30,96945.17198562622
2018-05-31,96108.81483840942
2018-06-01,97148.31554031372
2018-06-02,97148.31554031372
2018-06-03,97148.31554031372
2018-06-04,97106.61971855164
2018-06-05,97328.60883140564
2018-06-06,99560.43499565125
2018-06-07,100331.54177093506
2018-06-08,100452.0551700592
2018-06-09,100452.0551700592
2018-06-10,100452.0551700592
2018-06-11,101249.54601860046
2018-06-12,101952.05128288269
2018-06-13,102527.98117637634
2018-06-14,103270.55506324768
2018-06-15,103452.20600700378
2018-06-16,103452.20600700378
2018-06-17,103452.20600700378
2018-06-18,103000.91927909851
2018-06-19,102227.87591743469
2018-06-20,102098.16741371155
2018-06-21,101455.65027046204
2018-06-22,102589.0641746521
2018-06-23,102589.0641746521
2018-06-24,102589.0641746521
2018-06-25,100206.23931312561
2018-06-26,100505.40587997437
2018-06-27,98242.17642211914
2018-06-28,98929.69900512695
2018-06-29,98816.9354095459
2018-06-30,98816.9354095459
2018-07-01,98816.9354095459
2018-07-02,99931.86821746826
2018-07-03,98693.90873718262
2018-07-04,98693.90873718262
2018-07-05,99651.19617462158
2018-07-06,99910.35773468018
2018-07-07,99910.35773468018
2018-07-08,99910.35773468018
2018-07-09,101644.55815124512
2018-07-10,101533.16219329834
2018-07-11,100480.48635864258
2018-07-12,100611.56181335449
2018-07-13,100403.6060180664
2018-07-14,100403.6060180664
2018-07-15,100403.6060180664
2018-07-16,100437.83815002441
2018-07-17,100406.94061279297
2018-07-18,101076.59157180786
2018-07-19,100820.48721694946
2018-07-20,100608.17911148071
2018-07-21,100608.17911148071
2018-07-22,100608.17911148071
2018-07-23,101170.37154579163
2018-07-24,100872.18624687195
2018-07-25,100899.06425094604
2018-07-26,100924.46339988708
2018-07-27,100435.15949249268
2018-07-28,100435.15949249268
2018-07-29,100435.15949249268
2018-07-30,100568.72388076782
2018-07-31,101693.40845870972
2018-08-01,101448.75198745728
2018-08-02,101467.4803352356
2018-08-03,102230.62328720093
2018-08-04,102230.62328720093
2018-08-05,102230.62328720093
2018-08-06,102902.3180885315
2018-08-07,103328.2458190918
2018-08-08,102828.11966705322
2018-08-09,101757.7425994873
2018-08-10,101288.31600189209
2018-08-11,101288.31600189209
2018-08-12,101288.31600189209
2018-08-13,102347.97620010376
2018-08-14,102492.32949447632
2018-08-15,99891.06840133667
2018-08-16,101226.78959274292
2018-08-17,102123.31393051147
2018-08-18,102123.31393051147
2018-08-19,102123.31393051147
2018-08-20,102705.80166244507
2018-08-21,104236.85194778442
2018-08-22,105038.25412368774
2018-08-23,103746.14803314209
2018-08-24,104780.93410491943
2018-08-25,104780.93410491943
2018-08-26,104780.93410491943
2018-08-27,105735.65445327759
2018-08-28,105465.5036315918
2018-08-29,105770.66157913208
2018-08-30,105594.26407623291
2018-08-31,105417.87562179565
2018-09-01,105417.87562179565
2018-09-02,105417.87562179565
2018-09-03,105417.87562179565
2018-09-04,105506.06871795654
2018-09-05,105213.20692443848
2018-09-06,105506.41611480713
2018-09-07,105004.97351074219
2018-09-08,105004.97351074219
2018-09-09,105004.97351074219
2018-09-10,105440.2783241272
2018-09-11,105580.54304504395
2018-09-12,106031.87453460693
2018-09-13,104975.76107406616
2018-09-14,105526.89057159424
2018-09-15,105526.89057159424
2018-09-16,105526.89057159424
2018-09-17,104768.30624771118
2018-09-18,105433.05057907104
2018-09-19,107887.36169433594
2018-09-20,108859.67791748047
2018-09-21,108253.11194229126
2018-09-22,108253.11194229126
2018-09-23,108253.11194229126
2018-09-24,106197.5885925293
2018-09-25,105466.12561416626
2018-09-26,104048.05676841736
2018-09-27,103233.71049118042
2018-09-28,103613.12497901917
2018-09-29,103613.12497901917
2018-09-30,103613.12497901917
2018-10-01,103154.95118141174
2018-10-02,103542.63000869751
2018-10-03,102515.1353263855
2018-10-04,101396.6983757019
2018-10-05,100404.79344558716
2018-10-06,100404.79344558716
2018-10-07,100404.79344558716
2018-10-08,101741.87614822388
2018-10-09,100836.56064987183
2018-10-10,96568.82202720642
2018-10-11,93893.11775779724
2018-10-12,95646.20117759705
2018-10-13,95646.20117759705
2018-10-14,95646.20117759705
2018-10-15,94551.19819068909
2018-10-16,97469.72940254211
2018-10-17,97375.20427513123
2018-10-18,94984.03079032898
2018-10-19,96087.69471168518
2018-10-20,96087.69471168518
2018-10-21,96087.69471168518
2018-10-22,94603.70178031921
2018-10-23,93968.99359321594
2018-10-24,89469.29007530212
2018-10-25,89811.16071891785
2018-10-26,89098.358335495
2018-10-27,89098.358335495
2018-10-28,89098.358335495
2018-10-29,89044.02831077576
2018-10-30,89471.30830574036
2018-10-31,89471.30830574036
2018-11-01,89471.30830574036
2018-11-02,89471.30830574036
2018-11-03,89471.30830574036
2018-11-04,89471.30830574036
2018-11-05,89471.30830574036
2018-11-06,89471.30830574036
2018-11-07,89887.09379005432
2018-11-08,89909.9582271576
2018-11-09,89647.42009544373
2018-11-10,89647.42009544373
2018-11-11,89647.42009544373
2018-11-12,89236.5144329071
2018-11-13,89052.44423866272
2018-11-14,88919.34218406677
2018-11-15,89210.26253318787
2018-11-16,89361.47065162659
2018-11-17,89361.47065162659
2018-11-18,89361.47065162659
2018-11-19,89052.80901908875
2018-11-20,88864.19796562195
2018-11-21,88946.96584892273
2018-11-22,88946.96584892273
2018-11-23,88942.23634910583
2018-11-24,88942.23634910583
2018-11-25,88942.23634910583
2018-11-26,88942.23634910583
2018-11-27,88942.23634910583
2018-11-28,88942.23634910583
2018-11-29,88942.23634910583
2018-11-30,88942.23634910583
2018-12-01,88942.23634910583
2018-12-02,88942.23634910583
2018-12-03,88942.23634910583
2018-12-04,88875.13597679138
2018-12-05,88875.13597679138
2018-12-06,89231.98600006104
2018-12-07,89164.88620948792
2018-12-08,89164.88620948792
2018-12-09,89164.88620948792
2018-12-10,88994.08637237549
2018-12-11,88862.93627929688
2018-12-12,88997.13586044312
2018-12-13,88872.08590698242
2018-12-14,88872.08590698242
2018-12-15,88872.08590698242
2018-12-16,88872.08590698242
2018-12-17,88734.83625602722
2018-12-18,88545.73600006104
2018-12-19,88545.73600006104
2018-12-20,88545.73600006104
2018-12-21,88545.73600006104
2018-12-22,88545.73600006104
2018-12-23,88545.73600006104
2018-12-24,88545.73600006104
2018-12-25,88545.73600006104
2018-12-26,88545.73600006104
2018-12-27,88545.73600006104
2018-12-28,88545.73600006104
2018-12-29,88545.73600006104
2018-12-30,88545.73600006104
2018-12-31,88545.73600006104
2019-01-01,88545.73600006104
2019-01-02,88545.73600006104
2019-01-03,88545.73600006104
2019-01-04,88545.73600006104
2019-01-05,88545.73600006104
2019-01-06,88545.73600006104
2019-01-07,88545.73600006104
2019-01-08,88545.73600006104
2019-01-09,88545.73600006104
2019-01-10,88545.73600006104
2019-01-11,88545.73600006104
2019-01-12,88545.73600006104
2019-01-13,88545.73600006104
2019-01-14,88545.73600006104
2019-01-15,88545.73600006104
2019-01-16,88545.73600006104
2019-01-17,88545.73600006104
2019-01-18,88545.73600006104
2019-01-19,88545.73600006104
2019-01-20,88545.73600006104
2019-01-21,88545.73600006104
2019-01-22,88545.73600006104
2019-01-23,88545.73600006104
2019-01-24,88545.73600006104
2019-01-25,88545.73600006104
2019-01-26,88545.73600006104
2019-01-27,88545.73600006104
2019-01-28,88545.73600006104
2019-01-29,88545.73600006104
2019-01-30,88545.73600006104
2019-01-31,88545.73600006104
2019-02-01,88545.73600006104
2019-02-02,88545.73600006104
2019-02-03,88545.73600006104
2019-02-04,88545.73600006104
2019-02-05,88545.73600006104
2019-02-06,88545.73600006104
2019-02-07,88545.73600006104
2019-02-08,88452.59601593018
2019-02-09,88452.59601593018
2019-02-10,88452.59601593018
2019-02-11,88777.62735748291
2019-02-12,89047.53804779053
2019-02-13,89260.41875457764
2019-02-14,89300.33954620361
2019-02-15,90734.53686523438
2019-02-16,90734.53686523438
2019-02-17,90734.53686523438
2019-02-18,90734.53686523438
2019-02-19,90768.91750335693
2019-02-20,90831.05675888062
2019-02-21,90352.28134536743
2019-02-22,90097.2776184082
2019-02-23,90097.2776184082
2019-02-24,90097.2776184082
2019-02-25,90390.48458862305
2019-02-26,90305.92517089844
2019-02-27,90230.61289215088
2019-02-28,90267.30783843994
2019-03-01,90296.29196548462
2019-03-02,90296.29196548462
2019-03-03,90296.29196548462
2019-03-04,89729.44108963013
2019-03-05,89997.74315261841
2019-03-06,89843.05723953247
2019-03-07,89226.66859054565
2019-03-08,88700.97741317749
2019-03-09,88700.97741317749
2019-03-10,88700.97741317749
2019-03-11,90384.67153930664
2019-03-12,90169.26066589355
2019-03-13,91576.40046691895
2019-03-14,92004.36952972412
2019-03-15,91633.37728118896
2019-03-16,91633.37728118896
2019-03-17,91633.37728118896
2019-03-18,91968.4427947998
2019-03-19,92325.35189056396
2019-03-20,91554.75436401367
2019-03-21,92877.22972106934
2019-03-22,91295.82116317749
2019-03-23,91295.82116317749
2019-03-24,91295.82116317749
2019-03-25,90651.8857460022
2019-03-26,92021.2347869873
2019-03-27,91477.61896133423
2019-03-28,92651.12957000732
2019-03-29,93479.5177154541
2019-03-30,93479.5177154541
2019-03-31,93479.5177154541
2019-04-01,97813.65838623047
2019-04-02,97558.52572631836
2019-04-03,99552.7205734253
2019-04-04,100655.69002532959
2019-04-05,100746.2897567749
2019-04-06,100746.2897567749
2019-04-07,100746.2897567749
2019-04-08,100608.2557144165
2019-04-09,100181.76444244385
2019-04-10,100462.33318328857
2019-04-11,100417.9422531128
2019-04-12,100691.24913024902
2019-04-13,100691.24913024902
2019-04-14,100691.24913024902
2019-04-15,100713.76790618896
2019-04-16,104653.3349571228
2019-04-17,105405.47996139526
2019-04-18,105334.57326889038
2019-04-19,105334.57326889038
2019-04-20,105334.57326889038
2019-04-21,105334.57326889038
2019-04-22,105799.7579612732
2019-04-23,109292.2841835022
2019-04-24,110081.60077857971
2019-04-25,110214.13150596619
2019-04-26,111435.64057159424
2019-04-27,111435.64057159424
2019-04-28,111435.64057159424
2019-04-29,110293.69031143188
2019-04-30,111427.12805175781
2019-05-01,110099.02569580078
2019-05-02,110178.32106399536
2019-05-03,108627.75703811646
2019-05-04,108627.75703811646
2019-05-05,108627.75703811646
2019-05-06,106932.95734405518
2019-05-07,105154.02320098877
2019-05-08,105345.46643066406
2019-05-09,105112.07136917114
2019-05-10,105440.40351104736
2019-05-11,105440.40351104736
2019-05-12,105440.40351104736
2019-05-13,100674.93806838989
2019-05-14,101727.31624984741
2019-05-15,102763.98147583008
2019-05-16,103444.00442886353
2019-05-17,101375.08292007446
2019-05-18,101375.08292007446
2019-05-19,101375.08292007446
2019-05-20,98844.6462097168
2019-05-21,101485.26173400879
2019-05-22,98589.4630241394
2019-05-23,96654.50548171997
2019-05-24,96394.73456192017
2019-05-25,96394.73456192017
2019-05-26,96394.73456192017
2019-05-27,96394.73456192017
2019-05-28,95516.54942321777
2019-05-29,94921.0583076477
2019-05-30,94029.23906326294
2019-05-31,92919.99784088135
2019-06-01,92919.99784088135
2019-06-02,92919.99784088135
2019-06-03,93760.61937332153
2019-06-04,94791.5871963501
2019-06-05,94602.01959228516
2019-06-06,95579.86248397827
2019-06-07,95800.58578109741
2019-06-08,95800.58578109741
2019-06-09,95800.58578109741
2019-06-10,95598.80089569092
2019-06-11,96331.59034347534
2019-06-12,96899.77842330933
2019-06-13,96477.97357559204
2019-06-14,96390.68867492676
2019-06-15,96390.68867492676
2019-06-16,96390.68867492676
2019-06-17,96764.27319335938
2019-06-18,97074.1880607605
2019-06-19,97165.40112304688
2019-06-20,97222.27645874023
2019-06-21,96347.02615356445
2019-06-22,96347.02615356445
2019-06-23,96347.02615356445
2019-06-24,96120.54891967773
2019-06-25,95855.2367553711
2019-06-26,94685.63255691528
2019-06-27,95698.12097549438
2019-06-28,95771.50256347656
2019-06-29,95771.50256347656
2019-06-30,95771.50256347656
2019-07-01,95675.61278533936
2019-07-02,96503.26678848267
2019-07-03,97136.47402572632
2019-07-04,97136.47402572632
2019-07-05,96315.416431427
2019-07-06,96315.416431427
2019-07-07,96315.416431427
2019-07-08,96646.33367156982
2019-07-09,95618.45570755005
2019-07-10,96085.33940887451
2019-07-11,96102.28792572021
2019-07-12,97472.11133861542
2019-07-13,97472.11133861542
2019-07-14,97472.11133861542
2019-07-15,97843.838306427
2019-07-16,98734.39246749878
2019-07-17,96930.86959934235
2019-07-18,97860.34976577759
2019-07-19,98014.16842269897
2019-07-20,98014.16842269897
2019-07-21,98014.16842269897
2019-07-22,97891.69133853912
2019-07-23,99680.38802337646
2019-07-24,100790.33797359467
2019-07-25,98462.54553890228
2019-07-26,98489.98479938507
2019-07-27,98489.98479938507
2019-07-28,98489.98479938507
2019-07-29,98178.27987766266
2019-07-30,98188.478556633
2019-07-31,96697.4109659195
2019-08-01,96026.70710468292
2019-08-02,96454.35021305084
2019-08-03,96454.35021305084
2019-08-04,96454.35021305084
2019-08-05,92748.02248096466
2019-08-06,95226.88530826569
2019-08-07,96648.68714809418
2019-08-08,100980.03096294403
2019-08-09,99350.42242717743
2019-08-10,99350.42242717743
2019-08-11,99350.42242717743
2019-08-12,96844.4972410202
2019-08-13,98628.6194562912
2019-08-14,94050.92325115204
2019-08-15,94688.61302471161
2019-08-16,97271.8442659378
2019-08-17,97271.8442659378
2019-08-18,97271.8442659378
2019-08-19,98843.77125453949
2019-08-20,97762.34053516388
2019-08-21,98348.63044643402
2019-08-22,98642.68520259857
2019-08-23,96238.32428264618
2019-08-24,96238.32428264618
2019-08-25,96238.32428264618
2019-08-26,97540.0365781784
2019-08-27,96911.9069814682
2019-08-28,98870.27418804169
2019-08-29,101161.71803951263
2019-08-30,101661.60885429382
2019-08-31,101661.60885429382
2019-09-01,101661.60885429382
2019-09-02,101661.60885429382
2019-09-03,101197.52069330215
2019-09-04,102484.7072839737
2019-09-05,104002.05189657211
2019-09-06,104334.55188894272
2019-09-07,104334.55188894272
2019-09-08,104334.55188894272
2019-09-09,106453.12722539902
2019-09-10,106039.53322935104
2019-09-11,106638.22795248032
2019-09-12,107623.30195760727
2019-09-13,107742.76879262924
2019-09-14,107742.76879262924
2019-09-15,107742.76879262924
2019-09-16,106733.67085409164
2019-09-17,107856.49799489975
2019-09-18,107785.34188222885
2019-09-19,108386.09969472885
2019-09-20,108562.13042593002
2019-09-21,108562.13042593002
2019-09-22,108562.13042593002
2019-09-23,108719.4167265892
2019-09-24,108472.11759328842
2019-09-25,108230.48957204819
2019-09-26,108054.18006277084
2019-09-27,107751.15470266342
2019-09-28,107751.15470266342
2019-09-29,107751.15470266342
2019-09-30,108113.25046682358
2019-10-01,107762.45771169662
2019-10-02,105878.3490653038
2019-10-03,107383.25726079941
2019-10-04,109839.78798818588
2019-10-05,109839.78798818588
2019-10-06,109839.78798818588
2019-10-07,107858.72516775131
2019-10-08,104019.0646071434
2019-10-09,105388.92360067368
2019-10-10,105942.42051839828
2019-10-11,107727.59109258652
2019-10-12,107727.59109258652
2019-10-13,107727.59109258652
2019-10-14,106989.9719748497
2019-10-15,108082.54101324081
2019-10-16,107920.02433156967
2019-10-17,107682.5597205162
2019-10-18,107867.89071798325
2019-10-19,107867.89071798325
2019-10-20,107867.89071798325
2019-10-21,108226.30881261826
2019-10-22,107046.19236516953
2019-10-23,107223.27993535995
2019-10-24,107430.78744649887
2019-10-25,107553.31309652328
2019-10-26,107553.31309652328
2019-10-27,107553.31309652328
2019-10-28,107574.81986761093
2019-10-29,109578.27550649643
2019-10-30,109650.32296514511
2019-10-31,107902.4976477623
2019-11-01,107750.36156225204
2019-11-02,107750.36156225204
2019-11-03,107750.36156225204
2019-11-04,106567.55217123032
2019-11-05,105911.50919485092
2019-11-06,107049.3782248497
2019-11-07,105136.89723730087
2019-11-08,105048.14169454575
2019-11-09,105048.14169454575
2019-11-10,105048.14169454575
2019-11-11,105049.87465047836
2019-11-12,104908.75686788559
2019-11-13,106993.84635305405
2019-11-14,107673.6879324913
2019-11-15,109017.12630414963
2019-11-16,109017.12630414963
2019-11-17,109017.12630414963
2019-11-18,109463.44236135483
2019-11-19,110156.83741521835
2019-11-20,110218.77469587326
2019-11-21,109590.65817975998
2019-11-22,110079.85722112656
2019-11-23,110079.85722112656
2019-11-24,110079.85722112656
2019-11-25,110495.25505590439
2019-11-26,110617.65894842148
2019-11-27,110613.81829023361
2019-11-28,110613.81829023361
2019-11-29,110311.87817335129
2019-11-30,110311.87817335129
2019-12-01,110311.87817335129
2019-12-02,109253.44741201401
2019-12-03,108057.71049642563
2019-12-04,110061.2687830925
2019-12-05,109012.25167798996
2019-12-06,112052.27504110336
2019-12-07,112052.27504110336
2019-12-08,112052.27504110336
2019-12-09,111890.1087565422
2019-12-10,112584.90150785446
2019-12-11,113333.03184652328
2019-12-12,118187.14944601059
2019-12-13,116397.05772733688
2019-12-14,116397.05772733688
2019-12-15,116397.05772733688
2019-12-16,118850.07384634018
2019-12-17,119873.72702932358
2019-12-18,120502.03843450546
2019-12-19,119808.2116599083
2019-12-20,121988.25901174545
2019-12-21,121988.25901174545
2019-12-22,121988.25901174545
2019-12-23,120157.63507604599
2019-12-24,120781.31864309311
2019-12-25,120781.31864309311
2019-12-26,120168.80417776108
2019-12-27,120746.05809164047
2019-12-28,120746.05809164047
2019-12-29,120746.05809164047
2019-12-30,119766.48171758652
2019-12-31,119923.96940755844
2020-01-01,119923.96940755844
2020-01-02,119702.41922521591
2020-01-03,119541.60768651962
2020-01-04,119541.60768651962
2020-01-05,119541.60768651962
2020-01-06,119362.17448949814
2020-01-07,118896.3870139122
2020-01-08,119958.12786626816
2020-01-09,120944.29739904404
2020-01-10,119448.72179937363
2020-01-11,119448.72179937363
2020-01-12,119448.72179937363
2020-01-13,121293.52501058578
2020-01-14,120574.84638357162
2020-01-15,121631.8295378685
2020-01-16,123035.96260595322
2020-01-17,124112.21400976181
2020-01-18,124112.21400976181
2020-01-19,124112.21400976181
2020-01-20,124112.21400976181
2020-01-21,124002.6801199913
2020-01-22,124206.07491827011
2020-01-23,124538.78466176987
2020-01-24,120729.60008001328
2020-01-25,120729.60008001328
2020-01-26,120729.60008001328
2020-01-27,117618.69997549057
2020-01-28,119264.82030248642
2020-01-29,118648.39355611801
2020-01-30,118934.0410284996
2020-01-31,114660.3128066063
2020-02-01,114660.3128066063
2020-02-02,114660.3128066063
2020-02-03,115006.27877187729
2020-02-04,118119.65178060532
2020-02-05,124000.18579244614
2020-02-06,124034.35006475449
2020-02-07,122627.3370642662
2020-02-08,122627.3370642662
2020-02-09,122627.3370642662
2020-02-10,122683.81397771835
2020-02-11,123772.59084844589
2020-02-12,124605.12860631943
2020-02-13,124731.8201804161
2020-02-14,125093.59827566147
2020-02-15,125093.59827566147
2020-02-16,125093.59827566147
2020-02-17,125093.59827566147
2020-02-18,124541.3801817894
2020-02-19,124640.90107870102
2020-02-20,125261.47396612167
2020-02-21,124782.31908941269
2020-02-22,124782.31908941269
2020-02-23,124782.31908941269
2020-02-24,122711.97542333603
2020-02-25,115403.98602819443
2020-02-26,113290.00565099716
2020-02-27,105914.92017507553
2020-02-28,104194.22472143173
2020-02-29,104194.22472143173
2020-03-01,104194.22472143173
2020-03-02,105192.95912694931
2020-03-03,103946.43202733994
2020-03-04,104726.70191717148
2020-03-05,102627.32685232162
2020-03-06,101637.8298830986
2020-03-07,101637.8298830986
2020-03-08,101637.8298830986
2020-03-09,101233.50990629196
2020-03-10,101672.79010343552
2020-03-11,101428.07001066208
2020-03-12,100496.31013822556
2020-03-13,100496.31013822556
2020-03-14,100496.31013822556
2020-03-15,100496.31013822556
2020-03-16,100496.31013822556
2020-03-17,100496.31013822556
2020-03-18,100496.31013822556
2020-03-19,100496.31013822556
2020-03-20,100496.31013822556
2020-03-21,100496.31013822556
2020-03-22,100496.31013822556
2020-03-23,100496.31013822556
2020-03-24,100496.31013822556
2020-03-25,100496.31013822556
2020-03-26,100496.31013822556
2020-03-27,100496.31013822556
2020-03-28,100496.31013822556
2020-03-29,100496.31013822556
2020-03-30,100496.31013822556
2020-03-31,100496.31013822556
2020-04-01,100496.31013822556
2020-04-02,100496.31013822556
2020-04-03,100496.31013822556
2020-04-04,100496.31013822556
2020-04-05,100496.31013822556
2020-04-06,100496.31013822556
2020-04-07,100496.31013822556
2020-04-08,100496.31013822556
2020-04-09,100496.31013822556
2020-04-10,100496.31013822556
2020-04-11,100496.31013822556
2020-04-12,100496.31013822556
2020-04-13,100496.31013822556
2020-04-14,100496.31013822556
2020-04-15,100496.31013822556
2020-04-16,100496.31013822556
2020-04-17,100496.31013822556
2020-04-18,100496.31013822556
2020-04-19,100496.31013822556
2020-04-20,100496.31013822556
2020-04-21,100496.31013822556
2020-04-22,100496.31013822556
2020-04-23,100496.31013822556
2020-04-24,100496.31013822556
2020-04-25,100496.31013822556
2020-04-26,100496.31013822556
2020-04-27,100496.31013822556
2020-04-28,100496.31013822556
2020-04-29,100496.31013822556
2020-04-30,100496.31013822556
