R,reason,days,d0,ticker,market,year
0.25825225303865845,MaxHold,10,2020-06-26,KO,sp500,2020
0.8463839680290564,MaxHold,10,2020-07-06,D,sp500,2020
-0.9730048076887771,BE,4,2020-07-24,LLY,sp500,2020
0.005884250058052329,BE,6,2020-08-03,OXY,sp500,2020
1.454001832231401,TP,6,2020-08-04,IVZ,sp500,2020
-0.1809921236268722,MaxHold,10,2020-07-30,LLY,sp500,2020
0.18595237242481,MaxHold,10,2020-08-04,RL,sp500,2020
-0.11248872189579778,BE,6,2020-08-11,AMT,sp500,2020
0.6997097772223817,MaxHold,10,2020-08-11,GIS,sp500,2020
2.7587347769422625,TP,10,2020-08-12,ORCL,sp500,2020
-0.4165593522443148,MaxHold,10,2020-08-17,OXY,sp500,2020
-0.07138133412433548,BE,9,2020-08-20,EOG,sp500,2020
-1.3434094619103887,SL,1,2020-09-04,FAST,sp500,2020
-0.8926175902370568,MaxHold,10,2020-08-26,XOM,sp500,2020
-0.2137453277158249,BE,8,2020-08-28,LLY,sp500,2020
0.9619127638429988,MaxHold,10,2020-09-04,DHR,sp500,2020
-0.033818768316260434,MaxHold,10,2020-09-08,ADI,sp500,2020
-0.5294457761045731,MaxHold,10,2020-09-09,GIS,sp500,2020
-0.2815290733803851,BE,9,2020-09-10,EOG,sp500,2020
0.03454048567953882,MaxHold,10,2020-09-15,CAH,sp500,2020
0.05836093725039795,MaxHold,10,2020-09-22,CF,sp500,2020
1.2021956027116298,MaxHold,10,2020-09-23,AFL,sp500,2020
1.0213392720579768,MaxHold,10,2020-09-23,APD,sp500,2020
0.3673757226344749,MaxHold,10,2020-09-25,ACN,sp500,2020
2.1062484707148967,TP,6,2020-10-01,LLY,sp500,2020
-0.3448382683672613,MaxHold,10,2020-10-06,MRK,sp500,2020
-0.17978513648422373,BE,6,2020-10-19,WBD,sp500,2020
-0.2805162991919138,BE,3,2020-10-22,DHI,sp500,2020
-0.30843570683794325,MaxHold,10,2020-10-20,CF,sp500,2020
0.40704829422360517,MaxHold,10,2020-10-22,AMT,sp500,2020
0.24103157375046583,MaxHold,10,2020-10-22,LEN,sp500,2020
2.0916599640961873,TP,9,2020-10-27,AFL,sp500,2020
0.2269484772499121,MaxHold,10,2020-11-03,EXPD,sp500,2020
0.8092593089936276,MaxHold,10,2020-11-09,GIS,sp500,2020
0.24558709618741717,MaxHold,10,2020-11-12,APD,sp500,2020
0.22426028396132272,MaxHold,10,2020-11-24,NEM,sp500,2020
0.3920365196913419,MaxHold,10,2020-12-02,LEN,sp500,2020
-0.07293610426370507,MaxHold,10,2020-12-02,CRM,sp500,2020
-0.08754711353528517,BE,8,2020-12-10,GIS,sp500,2020
-0.14226299861819058,MaxHold,10,2020-12-09,AMT,sp500,2020
0.9436160009531275,MaxHold,10,2020-12-21,MSI,sp500,2020
0.437537743995749,MaxHold,10,2020-12-22,AFL,sp500,2020
0.6832752297160763,MaxHold,10,2020-12-22,AXP,sp500,2020
1.057652598813579,MaxHold,10,2020-12-22,AIG,sp500,2020
0.8318543145944073,MaxHold,10,2020-12-23,NUE,sp500,2020
-1.206769817830481,SL,2,2021-01-08,GIS,sp500,2021
-1.252405285943609,SL,3,2021-01-14,PG,sp500,2021
-0.4987917676331791,MaxHold,10,2021-01-06,KO,sp500,2021
0.38304313151504393,MaxHold,10,2021-01-12,D,sp500,2021
1.5309019253858387,TP,10,2021-01-12,GIS,sp500,2021
-0.3838010608307202,BE,6,2021-01-21,MDLZ,sp500,2021
-0.3129319398636582,MaxHold,10,2021-01-20,PG,sp500,2021
-0.4977183635125778,BE,6,2021-01-27,CTSH,sp500,2021
1.0734636241161508,MaxHold,10,2021-01-25,CCL,sp500,2021
0.5127067317369849,MaxHold,10,2021-01-27,ACN,sp500,2021
-0.1291517772343136,BE,7,2021-02-01,MDLZ,sp500,2021
0.3168526906517238,MaxHold,10,2021-02-04,APD,sp500,2021
-0.13464269505702608,BE,10,2021-02-04,CTSH,sp500,2021
-0.45721305860764855,MaxHold,10,2021-02-08,CAH,sp500,2021
-0.14394168042066433,MaxHold,10,2021-02-10,DD,sp500,2021
-0.23066883089326684,BE,4,2021-02-19,D,sp500,2021
-0.9893103905449698,MaxHold,10,2021-02-11,PEP,sp500,2021
-1.028545526247817,SL,4,2021-02-26,AMT,sp500,2021
0.4125785986043651,MaxHold,10,2021-02-24,VRSK,sp500,2021
-0.1145322862159378,MaxHold,10,2021-02-25,DHR,sp500,2021
0.36925670513188386,MaxHold,10,2021-02-26,AMGN,sp500,2021
1.434695983894772,TP,10,2021-03-01,GIS,sp500,2021
0.28157723381963945,MaxHold,10,2021-03-08,ADI,sp500,2021
-0.3527139338532696,MaxHold,10,2021-03-15,LLY,sp500,2021
0.8583196796116501,MaxHold,10,2021-03-23,RL,sp500,2021
-0.09766383622070059,MaxHold,10,2021-03-26,WBD,sp500,2021
1.7189209013074345,MaxHold,10,2021-04-20,C,sp500,2021
0.45920076411551486,MaxHold,10,2021-04-20,UAL,sp500,2021
1.6176386391925413,TP,9,2021-04-22,JPM,sp500,2021
1.6066067367611638,TP,10,2021-04-26,PG,sp500,2021
