R,reason,days,d0,ticker,market,year
-0.08364207366570445,BE,8,2018-04-10,AMT,sp500,2018
-0.07066560439678486,BE,5,2018-04-12,SPG,sp500,2018
0.48906031342078404,MaxHold,10,2018-04-10,CCL,sp500,2018
-0.2718365150368665,MaxHold,10,2018-04-11,FAST,sp500,2018
0.4721965515186776,MaxHold,10,2018-04-11,UAL,sp500,2018
-0.05757291951057777,BE,4,2018-04-25,KO,sp500,2018
-1.0337826427447272,SL,6,2018-04-25,COF,sp500,2018
-0.13743305137845113,MaxHold,10,2018-04-20,IBM,sp500,2018
-1.0390264547928476,SL,9,2018-04-20,PEP,sp500,2018
-0.32239509068510874,MaxHold,10,2018-05-02,KO,sp500,2018
0.9434580816019436,MaxHold,10,2018-05-03,AIG,sp500,2018
0.009887346236869581,MaxHold,10,2018-05-04,CAH,sp500,2018
-0.6551922689983436,MaxHold,10,2018-05-07,CTSH,sp500,2018
-0.030580302843048485,BE,4,2018-05-16,DHI,sp500,2018
0.1068922404409775,MaxHold,10,2018-05-29,C,sp500,2018
0.28492511709819374,MaxHold,10,2018-05-29,IVZ,sp500,2018
0.2264615470613133,MaxHold,10,2018-05-29,JPM,sp500,2018
0.41085958156892693,MaxHold,10,2018-05-29,STT,sp500,2018
1.4705285087693576,TP,9,2018-05-31,WBD,sp500,2018
-1.0305211684403808,SL,6,2018-06-15,DE,sp500,2018
-0.5337262913632469,MaxHold,10,2018-06-19,APD,sp500,2018
-0.3502950724315766,BE,6,2018-06-20,DHR,sp500,2018
0.4989981183686764,MaxHold,10,2018-06-20,ORCL,sp500,2018
-1.0558243735546022,SL,6,2018-06-22,AFL,sp500,2018
0.4100654342903587,MaxHold,10,2018-07-03,ADI,sp500,2018
-0.0744644681961514,BE,5,2018-07-12,IVZ,sp500,2018
-0.036486654749347175,BE,3,2018-07-17,WBD,sp500,2018
-0.42864722141964745,MaxHold,10,2018-07-19,EBAY,sp500,2018
0.24943084585638592,MaxHold,10,2018-07-20,STT,sp500,2018
-0.5694689897753464,MaxHold,10,2018-08-02,CTSH,sp500,2018
-0.3808221808747422,MaxHold,10,2018-07-27,ACN,sp500,2018
-0.07250934495089147,BE,6,2018-08-02,XOM,sp500,2018
1.40349197143937,TP,9,2018-07-31,SYY,sp500,2018
-1.0096558271273746,SL,2,2018-08-13,NEM,sp500,2018
0.9663862783497228,MaxHold,10,2018-08-03,MSI,sp500,2018
0.3094689342216673,MaxHold,10,2018-08-09,AIG,sp500,2018
-0.7914006191159768,BE,8,2018-08-10,ADI,sp500,2018
0.19484778459229066,MaxHold,10,2018-08-15,EOG,sp500,2018
-0.15756337453979566,MaxHold,10,2018-08-16,NEM,sp500,2018
-1.0445721342112801,SL,1,2018-09-06,TROW,sp500,2018
0.7347528541897186,MaxHold,10,2018-08-28,KO,sp500,2018
-1.0209841547358955,SL,2,2018-09-04,EXPE,sp500,2018
-0.09673467854103979,BE,3,2018-09-12,JPM,sp500,2018
0.31644816776986784,MaxHold,10,2018-09-06,FLEX,sp500,2018
-0.0836924193102344,BE,5,2018-09-07,AMT,sp500,2018
-1.0600683970894553,SL,10,2018-09-12,WFC,sp500,2018
-1.0193804206378634,SL,3,2018-09-21,LEN,sp500,2018
-0.0650761985328795,BE,2,2018-09-24,REG,sp500,2018
-1.051256787340001,SL,8,2018-09-24,SPG,sp500,2018
-0.07951746282528803,BE,4,2018-09-26,AMT,sp500,2018
-0.07789993096970659,BE,3,2018-09-27,COF,sp500,2018
-1.0286271310267243,SL,2,2018-10-04,ADI,sp500,2018
-0.055865195721395186,BE,6,2018-10-03,PEP,sp500,2018
-1.0578335171349271,SL,8,2018-10-10,APD,sp500,2018
-0.9180415017130148,MaxHold,10,2018-10-10,ACN,sp500,2018
-0.13317333997481803,BE,3,2018-10-10,AXP,sp500,2018
-1.022457706497378,SL,9,2018-10-17,IBM,sp500,2018
-0.5048501092900369,MaxHold,10,2018-11-08,QCOM,sp500,2018
-0.3755858696433212,MaxHold,10,2018-12-03,WBD,sp500,2018
1.4040029322203575,TP,6,2019-02-07,EOG,sp500,2019
0.7436649396269839,MaxHold,10,2019-02-14,AIG,sp500,2019
-0.18941167937947045,MaxHold,10,2019-02-14,KO,sp500,2019
-1.0212668829050926,SL,1,2019-03-01,UAL,sp500,2019
-1.0353353899674538,SL,6,2019-03-04,UAL,sp500,2019
-0.22197740714889153,MaxHold,10,2019-03-01,SPG,sp500,2019
0.16978058764731396,MaxHold,10,2019-03-06,CAH,sp500,2019
1.3732787003020506,TP,7,2019-03-07,AMGN,sp500,2019
-0.06705696880915114,BE,9,2019-03-12,EXPE,sp500,2019
-0.06062922342538359,BE,5,2019-03-13,WBD,sp500,2019
1.391363340535649,TP,7,2019-03-22,COF,sp500,2019
1.1804095745612038,MaxHold,10,2019-03-22,CF,sp500,2019
1.0993604407761164,MaxHold,10,2019-03-22,C,sp500,2019
-0.04983207913730292,BE,10,2019-03-26,CCL,sp500,2019
0.9718954395619639,MaxHold,10,2019-03-28,ADI,sp500,2019
1.3934265230175613,TP,3,2019-04-11,QCOM,sp500,2019
-1.034101416856099,SL,4,2019-04-11,MRK,sp500,2019
-1.0155652102147543,SL,3,2019-04-12,LLY,sp500,2019
-1.073218506445287,SL,6,2019-04-15,OXY,sp500,2019
-1.0189641154742812,SL,1,2019-04-16,DHR,sp500,2019
-1.0462765404748167,SL,9,2019-04-17,AMGN,sp500,2019
1.1928757420520588,MaxHold,10,2019-04-17,CAH,sp500,2019
-0.5916306099792717,MaxHold,10,2019-04-23,NEM,sp500,2019
-1.0149153862538343,SL,4,2019-05-02,DD,sp500,2019
-0.0554279654849822,BE,2,2019-05-08,ADI,sp500,2019
-0.4354270850429834,MaxHold,10,2019-05-01,XOM,sp500,2019
0.06627520465985114,MaxHold,10,2019-05-03,CTSH,sp500,2019
-0.022701544113909736,BE,3,2019-05-13,ADI,sp500,2019
0.7186670967698576,MaxHold,10,2019-05-07,ACN,sp500,2019
-0.21047887229987294,MaxHold,10,2019-05-15,DE,sp500,2019
-1.0333811233645847,SL,8,2019-05-17,NUE,sp500,2019
-0.020010589116862463,BE,4,2019-05-17,ADI,sp500,2019
-0.34281041209402846,MaxHold,10,2019-05-24,EOG,sp500,2019
0.8371886186189204,MaxHold,10,2019-05-30,XOM,sp500,2019
1.1674841351360168,MaxHold,10,2019-05-30,GIS,sp500,2019
-0.04621558394048006,BE,2,2019-06-11,LLY,sp500,2019
0.36831312907168184,MaxHold,10,2019-06-05,OXY,sp500,2019
-0.07945280194552186,BE,9,2019-06-13,LLY,sp500,2019
-0.04046476489063698,MaxHold,10,2019-06-25,CCL,sp500,2019
0.6695853573197189,MaxHold,10,2019-06-25,DHI,sp500,2019
-0.034627656774825516,BE,4,2019-06-25,LEN,sp500,2019
0.36290248834772454,MaxHold,10,2019-06-26,SPG,sp500,2019
-1.030992302182067,SL,3,2019-07-08,DD,sp500,2019
-0.05120837257902466,BE,3,2019-07-11,IVZ,sp500,2019
-0.04443006737299019,BE,5,2019-07-11,FAST,sp500,2019
1.3775121302227138,TP,10,2019-07-10,EXPD,sp500,2019
0.47867733164355164,MaxHold,10,2019-07-11,DD,sp500,2019
0.14409220037315879,MaxHold,10,2019-07-11,MRK,sp500,2019
-0.042634989144766725,BE,7,2019-07-17,EOG,sp500,2019
-0.08323722277532387,BE,4,2019-07-18,XOM,sp500,2019
-0.08867899866632661,BE,7,2019-07-25,D,sp500,2019
-1.028112592177204,SL,2,2019-08-01,C,sp500,2019
-1.050252602867433,SL,9,2019-07-24,AFL,sp500,2019
-0.1455494195316745,BE,7,2019-07-26,NEM,sp500,2019
-0.18048052264561232,MaxHold,10,2019-08-07,CTSH,sp500,2019
0.8689496277423324,MaxHold,10,2019-08-05,ACN,sp500,2019
0.7085656305133173,MaxHold,10,2019-08-05,APD,sp500,2019
-0.3864827642467435,MaxHold,10,2019-08-07,C,sp500,2019
0.2008531953366564,MaxHold,10,2019-08-12,DE,sp500,2019
-0.26574746349741396,MaxHold,10,2019-08-12,CTSH,sp500,2019
-0.06907249238737607,BE,9,2019-08-27,AXP,sp500,2019
0.6089378386326543,MaxHold,10,2019-08-21,AFL,sp500,2019
1.183470950011073,MaxHold,10,2019-08-27,FLEX,sp500,2019
1.3854832942988684,TP,8,2019-08-27,GIS,sp500,2019
-0.06596264556866152,BE,5,2019-09-09,APD,sp500,2019
-0.13070765393246137,MaxHold,10,2019-09-10,AMGN,sp500,2019
0.4294853794542815,MaxHold,10,2019-09-10,MRK,sp500,2019
0.21192753521538676,MaxHold,10,2019-09-11,AMT,sp500,2019
0.32297971589990826,MaxHold,10,2019-09-11,MSI,sp500,2019
-1.0521123091841869,SL,6,2019-09-25,EBAY,sp500,2019
-0.3523124260021531,BE,5,2019-10-01,DD,sp500,2019
-0.38583857570039004,BE,3,2019-09-27,CRM,sp500,2019
-0.24010456106360253,MaxHold,10,2019-10-01,EOG,sp500,2019
-0.3275491339970048,MaxHold,10,2019-10-07,OXY,sp500,2019
0.23528126556345963,MaxHold,10,2019-10-10,DD,sp500,2019
1.3966481223231226,TP,7,2019-10-15,PG,sp500,2019
-0.14750944901447244,MaxHold,10,2019-10-17,IBM,sp500,2019
-0.27406266520696926,BE,8,2019-10-21,CF,sp500,2019
-1.0858200171757209,SL,7,2019-10-21,MDLZ,sp500,2019
-0.04323947542754216,BE,5,2019-10-24,ADI,sp500,2019
-0.3259329041529106,MaxHold,10,2019-10-24,EBAY,sp500,2019
-0.04378715127019733,BE,3,2019-11-04,DHI,sp500,2019
-0.4192616096521077,BE,5,2019-10-31,REG,sp500,2019
-1.0454717110525003,SL,1,2019-11-04,PEP,sp500,2019
1.0024256998453744,MaxHold,10,2019-11-07,D,sp500,2019
-0.16939349948900473,MaxHold,10,2019-11-07,EXPE,sp500,2019
0.5833934769470419,MaxHold,10,2019-11-08,NEM,sp500,2019
0.11731291040450124,MaxHold,10,2019-11-11,PEP,sp500,2019
-0.06824613626459716,BE,7,2019-11-20,FAST,sp500,2019
-0.07069946614850463,BE,7,2019-11-21,SPG,sp500,2019
0.6865844417679094,MaxHold,10,2019-11-27,DE,sp500,2019
1.969093004027629,TP,4,2019-12-02,AXP,sp500,2019
1.2705602128207698,TP,8,2019-12-02,AFL,sp500,2019
-0.0897574379055881,BE,2,2019-12-12,LEN,sp500,2019
0.4547115817404957,MaxHold,10,2019-12-09,TXT,sp500,2019
0.4161634533410157,MaxHold,10,2019-12-10,CTSH,sp500,2019
0.7573371374526431,MaxHold,10,2019-12-12,GIS,sp500,2019
-0.05998846789819621,BE,3,2019-12-18,DHI,sp500,2019
-0.32871076906415647,MaxHold,10,2019-12-17,CAH,sp500,2019
0.8574627665470432,TP,1,2020-01-02,PG,sp500,2020
-0.0614425909077304,BE,2,2020-01-03,APD,sp500,2020
-0.26358665665856734,MaxHold,10,2020-01-03,NUE,sp500,2020
-0.12642632865505618,MaxHold,10,2020-01-06,DD,sp500,2020
-1.0129777742439632,SL,2,2020-01-21,UAL,sp500,2020
-1.037792974519565,SL,4,2020-01-21,XOM,sp500,2020
1.0341454564083779,MaxHold,10,2020-01-13,EBAY,sp500,2020
-0.498807796962479,MaxHold,10,2020-01-16,WFC,sp500,2020
-0.2836091184643308,MaxHold,10,2020-01-21,EXPD,sp500,2020
-0.05060119988596411,BE,4,2020-01-27,AIG,sp500,2020
0.1419673016722613,MaxHold,10,2020-01-28,AMGN,sp500,2020
0.47392419269617303,MaxHold,10,2020-01-31,AFL,sp500,2020
0.019064793134872762,MaxHold,10,2020-02-04,XOM,sp500,2020
0.10752980744870883,MaxHold,10,2020-02-04,SYY,sp500,2020
1.2827896228085278,TP,6,2020-02-12,PG,sp500,2020
-1.0126308685792458,SL,2,2020-02-24,AFL,sp500,2020
-0.16484443858599804,BE,5,2020-02-14,AIG,sp500,2020
-1.013237754008073,SL,2,2020-02-24,ACN,sp500,2020
-1.0321262044362338,SL,10,2020-02-13,MRK,sp500,2020
-1.0177335557547924,SL,6,2020-02-26,AFL,sp500,2020
-1.0053788316861492,SL,8,2020-03-02,UAL,sp500,2020
-0.06446645329905253,BE,7,2020-05-21,AMGN,sp500,2020
-0.21694058930573118,BE,9,2020-05-26,LLY,sp500,2020
-0.03847705176169668,BE,4,2020-06-11,ORCL,sp500,2020
-0.44012922332673327,BE,6,2020-06-25,D,sp500,2020
0.23383537133719784,MaxHold,10,2020-06-26,AMT,sp500,2020
-0.035610376709478635,MaxHold,10,2020-06-26,COF,sp500,2020
0.21651862678516892,MaxHold,10,2020-06-26,KO,sp500,2020
0.7919737049768053,MaxHold,10,2020-07-06,D,sp500,2020
-0.2177336336297708,BE,4,2020-07-24,LLY,sp500,2020
-0.020574627144401055,BE,4,2020-08-03,OXY,sp500,2020
1.511790276965613,TP,6,2020-08-04,IVZ,sp500,2020
-0.040315256286454916,BE,5,2020-07-30,LLY,sp500,2020
-0.020019405437492088,BE,2,2020-08-04,RL,sp500,2020
-0.046627362192585356,BE,6,2020-08-11,AMT,sp500,2020
0.5703053163530107,MaxHold,10,2020-08-11,GIS,sp500,2020
-0.09904490750995476,BE,3,2020-08-12,ORCL,sp500,2020
-0.433677347396814,MaxHold,10,2020-08-17,OXY,sp500,2020
-0.03226641141832174,BE,9,2020-08-20,EOG,sp500,2020
-1.0338998813058387,SL,1,2020-09-04,FAST,sp500,2020
-0.9289190932111842,MaxHold,10,2020-08-26,XOM,sp500,2020
-0.09635818044058336,BE,8,2020-08-28,LLY,sp500,2020
0.8548056354291067,MaxHold,10,2020-09-04,DHR,sp500,2020
-0.32147705929184694,BE,7,2020-09-08,ADI,sp500,2020
-0.5790049901591212,MaxHold,10,2020-09-09,GIS,sp500,2020
-0.01835695048503059,BE,7,2020-09-10,EOG,sp500,2020
-0.028565945463684256,BE,4,2020-09-15,CAH,sp500,2020
0.004789618160184916,MaxHold,10,2020-09-22,CF,sp500,2020
-0.052196802741692375,BE,4,2020-09-23,AFL,sp500,2020
-0.03141421566939252,BE,2,2020-09-23,APD,sp500,2020
0.3350130020048748,MaxHold,10,2020-09-25,ACN,sp500,2020
1.3920652353058451,TP,5,2020-10-01,LLY,sp500,2020
-0.3992644028020084,MaxHold,10,2020-10-06,MRK,sp500,2020
-0.02745706256762835,BE,5,2020-10-19,WBD,sp500,2020
0.1890561688332444,MaxHold,10,2020-10-22,DHI,sp500,2020
-0.34579908550032773,MaxHold,10,2020-10-20,CF,sp500,2020
-0.4130440171496839,BE,4,2020-10-22,AMT,sp500,2020
0.197585760286918,MaxHold,10,2020-10-22,LEN,sp500,2020
1.5600200190285516,TP,9,2020-10-27,AFL,sp500,2020
-0.13646609712220928,BE,5,2020-11-03,EXPD,sp500,2020
0.723746278895547,MaxHold,10,2020-11-09,GIS,sp500,2020
0.21473881104091752,MaxHold,10,2020-11-12,APD,sp500,2020
0.19876783141022755,MaxHold,10,2020-11-24,NEM,sp500,2020
-0.028773679636561682,BE,5,2020-12-02,LEN,sp500,2020
-0.09931187252383954,MaxHold,10,2020-12-02,CRM,sp500,2020
-0.06575653042772456,BE,3,2020-12-10,GIS,sp500,2020
-0.18540395618789393,MaxHold,10,2020-12-09,AMT,sp500,2020
0.7906793927774591,MaxHold,10,2020-12-21,MSI,sp500,2020
-0.058245992261268115,BE,7,2020-12-22,AFL,sp500,2020
0.6167608793025671,MaxHold,10,2020-12-22,AXP,sp500,2020
0.9947089118442012,MaxHold,10,2020-12-22,AIG,sp500,2020
-0.050450057429396164,BE,7,2020-12-23,NUE,sp500,2020
-1.0215112911574422,SL,2,2021-01-08,GIS,sp500,2021
-0.12023509394147813,BE,2,2021-01-14,PG,sp500,2021
-0.05354814804341244,BE,3,2021-01-06,KO,sp500,2021
0.28640155961907354,MaxHold,10,2021-01-12,D,sp500,2021
-0.04279268257610119,BE,5,2021-01-12,GIS,sp500,2021
-0.6943454887190397,BE,6,2021-01-21,MDLZ,sp500,2021
-0.06691619058147315,BE,5,2021-01-20,PG,sp500,2021
-0.6121722846037597,BE,6,2021-01-27,CTSH,sp500,2021
-0.021733944422254244,BE,4,2021-01-25,CCL,sp500,2021
0.4347462083405454,MaxHold,10,2021-01-27,ACN,sp500,2021
-0.0384689081095408,BE,2,2021-02-01,MDLZ,sp500,2021
0.2688203482717675,MaxHold,10,2021-02-04,APD,sp500,2021
-0.06247402842399398,BE,10,2021-02-04,CTSH,sp500,2021
-0.5318364434170362,MaxHold,10,2021-02-08,CAH,sp500,2021
-0.1655717551942955,MaxHold,10,2021-02-10,DD,sp500,2021
-0.06659964060985196,BE,3,2021-02-19,D,sp500,2021
-1.0637049193083377,SL,10,2021-02-11,PEP,sp500,2021
-1.0126774928567055,SL,4,2021-02-26,AMT,sp500,2021
0.3640899758467142,MaxHold,10,2021-02-24,VRSK,sp500,2021
-0.1487775945382923,MaxHold,10,2021-02-25,DHR,sp500,2021
0.2919923535878723,MaxHold,10,2021-02-26,AMGN,sp500,2021
1.4032066325089065,TP,7,2021-03-01,GIS,sp500,2021
0.24920372727881462,MaxHold,10,2021-03-08,ADI,sp500,2021
-0.3992828745806086,MaxHold,10,2021-03-15,LLY,sp500,2021
0.7968338854591964,MaxHold,10,2021-03-23,RL,sp500,2021
-0.10428246169685702,MaxHold,10,2021-03-26,WBD,sp500,2021
1.3563121554922994,TP,4,2021-04-20,C,sp500,2021
0.4223696145800117,MaxHold,10,2021-04-20,UAL,sp500,2021
1.367620061501194,TP,9,2021-04-22,JPM,sp500,2021
1.3084662237622144,TP,10,2021-04-26,PG,sp500,2021
1.4060138073604647,TP,8,2021-04-28,AMGN,sp500,2021
-0.04900760659546999,BE,5,2021-05-05,VRSK,sp500,2021
-0.3184501349770954,MaxHold,10,2021-05-04,CRM,sp500,2021
-0.39013082294358087,MaxHold,10,2021-05-10,CTSH,sp500,2021
-0.17776237146482782,BE,5,2021-05-12,ACN,sp500,2021
-0.05786124070307035,BE,4,2021-05-12,AMT,sp500,2021
-0.4696959201014236,MaxHold,10,2021-05-17,WBD,sp500,2021
-0.02457957942166424,BE,8,2021-05-24,RL,sp500,2021
-0.21862822670396262,MaxHold,10,2021-05-24,TJX,sp500,2021
-0.11606033916798275,BE,3,2021-05-27,AMGN,sp500,2021
-0.08202172830176899,MaxHold,10,2021-06-01,DHR,sp500,2021
1.0193250872495156,MaxHold,10,2021-06-01,MRK,sp500,2021
-1.0119394278465013,SL,2,2021-06-14,C,sp500,2021
-1.0421016534356617,SL,2,2021-06-15,CTSH,sp500,2021
-1.0150608586066432,SL,2,2021-06-15,DD,sp500,2021
-0.07870358905343959,MaxHold,10,2021-06-09,UPS,sp500,2021
-0.04801219008950287,BE,9,2021-06-10,DHI,sp500,2021
0.5189938587549849,MaxHold,10,2021-06-17,AFL,sp500,2021
-0.06640128079877419,BE,7,2021-06-17,AIG,sp500,2021
-0.39410161449016673,MaxHold,10,2021-06-23,APD,sp500,2021
-0.8136943350901419,MaxHold,10,2021-06-28,CCL,sp500,2021
-0.3317553000570926,MaxHold,10,2021-07-08,WBD,sp500,2021
-0.3137200405308607,MaxHold,10,2021-07-02,IBM,sp500,2021
-0.029819441137110627,BE,4,2021-07-07,UAL,sp500,2021
-0.06330539759169203,BE,7,2021-07-13,DHI,sp500,2021
-1.0262885555464243,SL,3,2021-07-14,SYY,sp500,2021
1.3844547298127694,TP,2,2021-07-19,AFL,sp500,2021
0.42013607085592036,MaxHold,10,2021-07-19,APD,sp500,2021
0.011949925723426855,MaxHold,10,2021-07-20,EOG,sp500,2021
-0.3940156554831612,BE,2,2021-08-02,AMGN,sp500,2021
-0.6170373565838398,BE,4,2021-07-28,EXPD,sp500,2021
-0.04339601763562704,BE,3,2021-08-04,AMGN,sp500,2021
-0.4296632850249745,MaxHold,10,2021-07-27,UPS,sp500,2021
1.3241752442558175,TP,8,2021-08-04,GIS,sp500,2021
0.103294190333934,MaxHold,10,2021-08-05,CAH,sp500,2021
-0.5764447044811378,MaxHold,10,2021-08-05,EXPD,sp500,2021
-1.0253901869316533,SL,3,2021-08-16,AXP,sp500,2021
-0.06202985877437953,BE,5,2021-08-10,APD,sp500,2021
-1.007488534079276,SL,3,2021-08-17,OXY,sp500,2021
0.2308886705009401,MaxHold,10,2021-08-19,AXP,sp500,2021
0.5350492556416782,MaxHold,10,2021-08-19,CF,sp500,2021
-0.19050813782174783,BE,9,2021-08-24,KO,sp500,2021
1.0913788846033778,MaxHold,10,2021-09-01,ADI,sp500,2021
0.4311085409895319,MaxHold,10,2021-09-01,WFC,sp500,2021
-0.07086449426027534,MaxHold,10,2021-09-03,COF,sp500,2021
-0.08045374869526546,BE,3,2021-09-07,AFL,sp500,2021
-0.1963425046741536,MaxHold,10,2021-09-09,AMGN,sp500,2021
-0.5033800293526727,MaxHold,10,2021-09-15,D,sp500,2021
0.2759889978646487,MaxHold,10,2021-09-16,TXT,sp500,2021
-0.08139198382213805,BE,8,2021-09-20,APD,sp500,2021
-0.04243086208173874,BE,8,2021-09-20,AFL,sp500,2021
-1.0294123259285084,SL,6,2021-09-24,AMT,sp500,2021
0.6041902124885694,MaxHold,10,2021-09-30,ACN,sp500,2021
-0.35205809625528994,MaxHold,10,2021-09-30,CAH,sp500,2021
-0.053517228976830804,MaxHold,10,2021-10-01,DHR,sp500,2021
1.0374043270064557,MaxHold,10,2021-10-05,LEN,sp500,2021
-0.17992917503920614,MaxHold,10,2021-10-06,TJX,sp500,2021
0.13705673843165112,MaxHold,10,2021-10-19,CCL,sp500,2021
-0.07551697913107157,BE,7,2021-10-20,EXPE,sp500,2021
-0.2013688592127136,MaxHold,10,2021-10-21,IBM,sp500,2021
0.3891568804960138,MaxHold,10,2021-10-26,SYY,sp500,2021
0.12524296250428002,MaxHold,10,2021-11-01,GRMN,sp500,2021
-0.05207763722666283,BE,2,2021-11-02,C,sp500,2021
0.834173708827836,MaxHold,10,2021-11-05,DHR,sp500,2021
-0.7321518906631886,BE,7,2021-11-16,AIG,sp500,2021
-1.0256261624684868,SL,3,2021-11-16,JPM,sp500,2021
-0.03753033944360216,MaxHold,10,2021-11-15,AMT,sp500,2021
-0.08651055162692858,BE,2,2021-11-23,ORCL,sp500,2021
-0.4121705989749805,BE,6,2021-11-17,OXY,sp500,2021
-0.032228520599370564,BE,2,2021-11-26,ACN,sp500,2021
2.396632231785817,TP,6,2021-12-02,ORCL,sp500,2021
0.3963844008802942,MaxHold,10,2021-11-29,AXP,sp500,2021
-0.033417999761860676,BE,2,2021-12-01,AFL,sp500,2021
1.4269885442844408,TP,10,2021-12-02,LLY,sp500,2021
0.3732512395637443,MaxHold,10,2021-12-16,ADI,sp500,2021
1.4091723169794752,TP,10,2021-12-20,XOM,sp500,2021
1.2842582349446816,MaxHold,10,2021-12-20,OXY,sp500,2021
1.025481380089821,MaxHold,10,2021-12-20,RL,sp500,2021
-0.026862752372247306,BE,4,2022-01-07,DHR,sp500,2022
-0.1140428447214954,BE,2,2022-01-05,VRSK,sp500,2022
-0.02662520699535468,BE,6,2022-01-05,CRM,sp500,2022
-0.03628402144334302,BE,6,2022-01-07,DHI,sp500,2022
-1.0303647174089534,SL,8,2022-01-10,EXPD,sp500,2022
-1.0149935189000074,SL,3,2022-01-18,ADI,sp500,2022
0.059109249494828625,MaxHold,10,2022-01-14,LLY,sp500,2022
-1.0365806302577736,SL,7,2022-01-18,APD,sp500,2022
-0.016845071768656104,BE,5,2022-01-28,TXT,sp500,2022
-0.07364526128725295,BE,2,2022-02-10,GIS,sp500,2022
-0.7645982820149475,MaxHold,10,2022-02-04,APD,sp500,2022
-0.40456667072632846,MaxHold,10,2022-02-07,MRK,sp500,2022
-0.109891076613315,BE,2,2022-02-15,GIS,sp500,2022
-1.1425173990048831,SL,8,2022-02-11,AMT,sp500,2022
-1.0223712686273088,SL,5,2022-03-31,C,sp500,2022
-0.35956246877513853,MaxHold,10,2022-03-31,DHI,sp500,2022
-0.29340286787276887,MaxHold,10,2022-04-05,UPS,sp500,2022
-0.0980242449262357,MaxHold,10,2022-04-06,DD,sp500,2022
-0.036008157076295934,BE,3,2022-04-19,DHR,sp500,2022
0.5138327820371557,MaxHold,10,2022-08-10,SYY,sp500,2022
-0.06267986688935866,BE,5,2022-08-19,NEM,sp500,2022
-1.0144891136925256,SL,4,2022-08-25,CRM,sp500,2022
-1.007906429369147,SL,2,2022-12-13,UAL,sp500,2022
-0.9866493325129645,MaxHold,10,2022-12-13,AMGN,sp500,2022
-1.0229296310929032,SL,4,2023-01-13,PEP,sp500,2023
-1.0267653769490495,SL,8,2023-01-23,LLY,sp500,2023
0.01274172382019758,MaxHold,10,2023-01-23,PG,sp500,2023
0.049279429521822245,MaxHold,10,2023-01-26,IBM,sp500,2023
0.01488836221985149,MaxHold,10,2023-01-26,MRK,sp500,2023
-1.0170946047084894,SL,1,2023-02-01,AIG,sp500,2023
-0.18424543365340665,MaxHold,10,2023-02-06,APD,sp500,2023
-0.8854947260401658,MaxHold,10,2023-02-08,D,sp500,2023
-0.04747007410697011,BE,5,2023-02-09,DHR,sp500,2023
-0.06387925027001644,BE,5,2023-02-16,LLY,sp500,2023
0.14236486224902958,MaxHold,10,2023-02-17,EOG,sp500,2023
-0.0477728399076641,BE,7,2023-02-23,EBAY,sp500,2023
0.5265008477983156,MaxHold,10,2023-04-05,DE,sp500,2023
-0.06695184726512197,BE,5,2023-04-25,AXP,sp500,2023
-0.06489487462654067,BE,7,2023-04-25,ACN,sp500,2023
1.4399069007434122,TP,7,2023-04-25,CTSH,sp500,2023
1.4469662226092268,TP,9,2023-04-25,CCL,sp500,2023
-0.04759504127520108,BE,7,2023-04-25,ADI,sp500,2023
-0.5751827195252104,MaxHold,10,2023-05-02,AXP,sp500,2023
0.9898221063556814,MaxHold,10,2023-05-04,ACN,sp500,2023
0.9041864928615312,MaxHold,10,2023-05-05,MSI,sp500,2023
