entry_time,exit_time,direction,sl_dist_pips,entry_live,eff_pips,consumed_r,sl_touched,lots,leverage,pnl_usd,r,exit_reason
2019-07-18 10:15:00+02:00,2019-07-18 12:30:00+02:00,short,7.399999999999629,1.1236275,7.624999999999993,-0.030405405405456092,False,3.278688524590167,3.278688524590167,389.98478886344566,1.5599391554537827,take_profit
2019-08-26 10:05:00+02:00,2019-08-26 12:45:00+02:00,short,5.5000000000005045,1.1111975,9.924999999999518,-0.8045454545452013,False,2.518891687657553,2.518891687657553,-275.67883999588656,-1.1027153599835462,stop
2019-09-02 10:50:00+02:00,2019-09-02 11:35:00+02:00,short,5.1000000000001044,1.0965775000000002,17.124999999997836,-2.357843137254409,False,1.4598540145987247,1.4598540145987247,28.29577548298489,0.11318310193193956,take_profit
2019-10-25 10:05:00+02:00,2019-10-25 13:05:00+02:00,long,5.399999999999849,1.1118424999999998,6.2249999999974825,-0.15277777777734375,False,4.016064257029737,4.016064257029737,-290.94618458031425,-1.163784738321257,stop
2019-11-18 10:00:00+01:00,2019-11-18 15:50:00+01:00,short,9.500000000000064,1.1062475,5.224999999999813,0.4500000000000234,False,4.784688995215482,4.784688995215482,-298.5221344298133,-1.1940885377192534,stop
2019-12-02 09:45:00+01:00,2019-12-02 13:00:00+01:00,short,7.0000000000014495,1.1012175000000002,10.524999999999007,-0.5035714285709754,False,2.3752969121142384,2.3752969121142384,134.1397845900497,0.5365591383601988,take_profit
2020-01-06 10:30:00+01:00,2020-01-06 10:55:00+01:00,long,24.299999999999322,1.1190025,32.9249999999992,-0.35493827160494335,False,0.7593014426727595,0.7593014426727595,16.64456421699275,0.066578256867971,take_profit
2020-01-22 10:15:00+01:00,2020-01-22 15:05:00+01:00,long,7.099999999999884,1.1086224999999998,10.924999999999407,-0.5387323943661388,False,2.288329519450925,2.288329519450925,201.68576853134792,0.8067430741253917,take_profit
2020-01-27 09:45:00+01:00,2020-01-27 10:00:00+01:00,short,7.300000000001194,1.1026275,11.224999999999152,-0.5376712328763447,False,2.227171492205068,2.227171492205068,162.77183033448776,0.651087321337951,take_profit
2020-02-18 09:55:00+01:00,2020-02-18 14:15:00+01:00,short,12.300000000000644,1.0828575,8.624999999999883,0.2987804878049243,False,2.8985507246377207,2.8985507246377207,446.37051005369165,1.7854820402147666,take_profit
2020-03-25 11:35:00+01:00,2020-03-25 17:05:00+01:00,short,21.099999999998342,1.0806475000000002,33.92499999999687,-0.6078199052132484,False,0.7369196757554106,0.7369196757554106,-257.3117453561344,-1.0292469814245375,stop
2020-04-01 09:50:00+02:00,2020-04-01 19:25:00+02:00,short,9.40000000000163,1.0957575000000002,23.124999999999396,-1.4601063829782328,False,1.0810810810811093,1.0810810810811093,468.9335861087836,1.8757343444351342,take_profit
2020-04-02 09:55:00+02:00,2020-04-02 14:55:00+02:00,short,29.600000000000737,1.0928275,36.125000000000185,-0.22043918918916505,False,0.692041522491346,0.692041522491346,347.0740762271532,1.388296304908613,take_profit
2020-04-03 09:45:00+02:00,2020-04-03 11:50:00+02:00,short,7.4000000000018495,1.0789175000000002,18.62499999999878,-1.516891891891098,False,1.3422818791947189,1.3422818791947189,-263.2949071878928,-1.0531796287515713,stop
2020-04-06 10:00:00+02:00,2020-04-06 15:35:00+02:00,short,22.100000000000453,1.0809375,26.02499999999841,-0.1776018099546551,False,0.960614793467878,0.960614793467878,371.28574828274077,1.485142993130963,take_profit
2020-04-15 10:15:00+02:00,2020-04-15 14:15:00+02:00,short,7.500000000000284,1.0935275000000002,4.224999999997703,0.43666666666699433,False,5.9171597633168265,5.9171597633168265,1954.5834789351998,7.818333915740799,take_profit
2020-04-17 10:00:00+02:00,2020-04-17 10:40:00+02:00,short,9.199999999998099,1.0823775000000002,10.524999999996787,-0.14402173913032199,False,2.3752969121147394,2.3752969121147394,-273.58042148494974,-1.094321685939799,stop
2020-04-24 09:55:00+02:00,2020-04-24 09:55:00+02:00,short,6.800000000000139,1.0739175,6.724999999998538,0.011029411764941181,True,3.7174721189599165,3.7174721189599165,-286.6114853543414,-1.1464459414173658,stop
2020-05-04 10:05:00+02:00,2020-05-04 10:30:00+02:00,short,10.699999999999044,1.0926875,10.924999999999407,-0.02102803738321345,False,2.288329519450925,2.288329519450925,-272.9311176770177,-1.0917244707080709,stop
2020-06-02 09:55:00+02:00,2020-06-02 10:20:00+02:00,long,10.799999999999699,1.1134724999999999,19.62499999999867,-0.8171296296295573,False,1.2738853503185577,1.2738853503185577,168.05323359438162,0.6722129343775265,take_profit
2020-06-12 09:50:00+02:00,2020-06-12 12:45:00+02:00,long,6.6000000000010495,1.1328325,23.22500000000005,-2.518939393938842,False,1.0764262648008587,1.0764262648008587,-261.1664186678669,-1.0446656746714675,stop
2020-07-03 10:15:00+02:00,2020-07-03 11:25:00+02:00,long,9.200000000000319,1.1240724999999998,13.224999999998932,-0.4374999999998341,False,1.8903591682421186,1.8903591682421186,-269.4798162766089,-1.0779192651064358,stop
2020-07-06 09:55:00+02:00,2020-07-06 10:05:00+02:00,long,5.9000000000009045,1.1286025,-2.575000000000216,1.4364406779660714,True,,,,,stop
2020-07-22 11:20:00+02:00,2020-07-22 12:05:00+02:00,long,12.799999999999478,1.1536324999999998,17.22499999999849,-0.345703124999937,False,1.451378809869503,1.451378809869503,278.19224759013434,1.1127689903605373,take_profit
2020-07-23 10:35:00+02:00,2020-07-23 13:05:00+02:00,long,5.999999999999339,1.1589325,10.524999999999007,-0.7541666666666944,False,2.3752969121142384,2.3752969121142384,-275.2352834448412,-1.1009411337793646,stop
2020-08-24 10:20:00+02:00,2020-08-24 12:30:00+02:00,long,5.699999999999594,1.1813325,4.724999999998758,0.17105263157910627,False,5.291005291006681,5.291005291006681,1350.2141717749885,5.400856687099954,take_profit
2020-08-25 10:50:00+02:00,2020-08-25 11:15:00+02:00,long,5.5000000000005045,1.1825925,15.024999999999622,-1.7318181818178626,False,1.6638935108153496,1.6638935108153496,223.9826166750447,0.8959304667001788,take_profit
2020-08-28 10:15:00+02:00,2020-08-28 14:50:00+02:00,long,9.599999999998499,1.1910124999999998,24.82499999999721,-1.585937500000114,False,1.0070493454180385,1.0070493454180385,-260.98533459210273,-1.0439413383684109,stop
2020-09-10 10:30:00+02:00,2020-09-10 14:30:00+02:00,long,6.999999999999229,1.1838624999999998,13.624999999997112,-0.9464285714283732,False,1.83486238532149,1.83486238532149,334.9986171637716,1.3399944686550864,take_profit
2020-09-23 10:55:00+02:00,2020-09-23 16:20:00+02:00,long,27.800000000000047,1.1713524999999998,41.424999999997155,-0.49010791366896,False,0.6035003017501923,0.6035003017501923,-256.47532221267477,-1.025901288850699,stop
2021-01-06 10:55:00+01:00,2021-01-06 14:45:00+01:00,long,6.999999999999229,1.2340025,11.024999999997842,-0.5749999999998652,False,2.267573696145569,2.267573696145569,-275.6529617545325,-1.10261184701813,stop
2021-02-25 09:50:00+01:00,2021-02-25 10:10:00+01:00,long,5.599999999998939,1.2208525,14.524999999998567,-1.5937500000002354,False,1.721170395869361,1.721170395869361,131.81950430279568,0.5272780172111827,take_profit
2021-03-05 10:10:00+01:00,2021-03-05 11:25:00+01:00,short,7.299999999998974,1.1928675000000002,9.624999999997552,-0.3184931506847815,False,2.597402597403258,2.597402597403258,-278.4195932992448,-1.1136783731969793,stop
2021-03-08 09:40:00+01:00,2021-03-08 13:00:00+01:00,short,7.099999999999884,1.1879675,13.724999999999987,-0.9330985915493255,False,1.821493624772315,1.821493624772315,276.68387894085345,1.1067355157634138,take_profit
2021-03-12 10:00:00+01:00,2021-03-12 14:20:00+01:00,short,5.9000000000009045,1.1930975000000001,7.224999999999593,-0.22457627118618392,False,3.4602076124569425,3.4602076124569425,-287.86413705597533,-1.1514565482239014,stop
2021-03-15 09:55:00+01:00,2021-03-15 10:00:00+01:00,short,5.399999999999849,1.1929075,10.725000000000318,-0.9861111111112253,True,2.3310023310022623,2.3310023310022623,-275.5120313586491,-1.1020481254345964,stop
2021-03-18 10:25:00+01:00,2021-03-18 12:20:00+01:00,short,9.00000000000123,1.1943075,4.824999999999413,0.46388888888902735,False,5.181347150259698,5.181347150259698,-306.72947285389597,-1.2269178914155838,stop
2021-03-23 11:15:00+01:00,2021-03-23 11:15:00+01:00,short,5.399999999999849,1.1891775,1.2250000000002537,0.7731481481480948,True,20.408163265301898,20.408163265301898,-472.48454388598327,-1.889938175543933,stop
2021-03-24 10:00:00+01:00,2021-03-24 10:10:00+01:00,short,6.499999999998174,1.1829275000000001,1.5249999999977781,0.7653846153848913,True,16.393442622974703,16.393442622974703,-427.76544621152186,-1.7110617848460874,stop
2021-04-20 09:55:00+02:00,2021-04-20 12:20:00+02:00,short,5.60000000000116,1.2065475,8.624999999999883,-0.5401785714282316,False,2.8985507246377207,2.8985507246377207,397.2677091909882,1.589070836763953,take_profit
2021-05-05 10:00:00+02:00,2021-05-05 11:40:00+02:00,short,5.700000000001815,1.1988175,10.025000000000173,-0.7587719298240317,False,2.4937655860348698,2.4937655860348698,-277.42629209121327,-1.1097051683648531,stop
2021-05-14 09:55:00+02:00,2021-05-14 11:20:00+02:00,long,5.1000000000001044,1.2115224999999998,3.524999999997558,0.3088235294122577,False,7.092198581565197,7.092198581565197,-328.80804776048257,-1.3152321910419302,stop
2021-05-25 09:50:00+02:00,2021-05-25 09:50:00+02:00,long,6.800000000000139,1.2257524999999998,4.324999999998358,0.3639705882355486,True,5.7803468208114435,5.7803468208114435,-314.98993602996757,-1.2599597441198702,stop
2021-06-10 11:25:00+02:00,2021-06-10 12:05:00+02:00,long,9.500000000000064,1.2168724999999998,7.124999999998938,0.25000000000011685,False,3.5087719298250843,3.5087719298250843,-289.16397035050164,-1.1566558814020065,stop
