split,flat_sharpe_is,flat_sharpe_oos,scaled_sharpe_is,scaled_sharpe_oos,both_beat
2020-06-01,0.7861088804546128,0.7392436692249951,0.8478698312741872,0.8209093425826965,True
2021-06-01,0.7029472102526694,0.7670387440195819,0.792638813421698,0.8340936467095733,True
2022-06-01,0.5232184900167174,0.9592360271679699,0.6076111744865305,1.0584222918804955,True
2023-06-01,0.5846689926926857,0.9903580304069659,0.6868237280703035,1.0660051476630807,True
2024-06-01,0.48430487524225446,1.4561720645804432,0.5997698185627803,1.5075825317184204,True
