,p5,p25,p50,p75,p95
2019-09-23,89677.63326887957,97714.51985758761,104188.66969521128,110157.60862878422,118412.2861030886
2019-09-24,89561.56883620158,97617.1057604813,104176.4047508325,110233.12752877006,118445.23291589714
2019-09-25,89606.98800808554,97591.21278073384,104142.36982539791,110260.90094684018,118569.4703579422
2019-09-26,89610.12144396221,97611.62441552553,104074.1372677446,110193.29375899458,118498.64816273787
2019-09-27,89644.52110564896,97603.58591837817,104173.42347332109,110199.07981890248,118498.64816273787
2019-09-30,89736.18590150657,97582.31701390234,104148.41087897825,110222.70069674295,118498.64816273787
2019-10-01,89719.39290232147,97603.58591837817,104148.23309617754,110237.53662791583,118499.42833780209
2019-10-02,89719.3860948478,97597.55768042541,104121.47285100556,110233.21631044161,118735.58146559425
2019-10-03,89719.62100225105,97636.4489081068,104150.93885975408,110215.98339698932,118526.28451641096
2019-10-04,89717.10696276583,97691.10475299107,104180.72550613353,110270.12756564465,118543.50339682658
2019-10-07,89719.62100225105,97657.2029321459,104179.133502651,110306.68497498182,118677.43447575076
2019-10-08,89707.68921775058,97635.93353823078,104159.29637027439,110310.64297622703,118732.82125537567
2019-10-09,89689.17314271406,97787.91147684175,104202.60942543049,110378.98695343471,118966.48532037216
2019-10-10,89698.46689939953,97719.81655205111,104155.73525819335,110353.45111404845,119190.16532516883
2019-10-11,89707.68921775058,97732.93976139426,104217.09380242034,110323.10511033796,119129.65623254178
2019-10-14,89717.00322476064,97793.66766435209,104192.66450371807,110324.69282423367,119133.83477979386
2019-10-15,89702.53247057908,97787.54083768243,104159.35688316001,110346.04301820938,119133.83477979386
2019-10-16,89642.37709219394,97785.04168021673,104177.53453731275,110227.66293704948,118952.60325342431
2019-10-17,89689.1653084412,97749.96464254704,104201.67208808861,110270.12756564465,119190.01853945377
2019-10-18,89644.58767870828,97739.5801390838,104245.7713829137,110301.82841805936,119308.83509663594
2019-10-21,89691.87224850376,97674.9875575447,104231.18709811918,110360.92492152349,119354.86984163166
2019-10-22,89643.46006541369,97685.38132700579,104266.25241154275,110361.92645471114,119475.67094863438
2019-10-23,89691.87224850376,97731.32219131902,104231.40152272712,110363.02895226408,119475.67094863438
2019-10-24,89584.65928886362,97694.32228488222,104219.81763840688,110478.17235068041,119466.71007161906
2019-10-25,89612.23229451646,97731.02213697972,104186.47211888294,110522.78467591375,119231.07517422062
2019-10-28,89571.48556029666,97681.03186345595,104236.58605714599,110496.13185218914,119475.67094863438
2019-10-29,89691.87224850376,97761.98661180775,104241.48472988387,110545.95298581943,119317.01878503787
2019-10-30,89636.05055016273,97847.23101222103,104284.79750645685,110528.73084235523,119544.0163724399
2019-10-31,89478.68281236691,97802.73403510763,104325.92982848284,110630.54619156002,119537.74940005093
2019-11-01,89519.70459731227,97829.59996484421,104317.17845081387,110658.48007900125,119543.9569824122
2019-11-04,89531.3644611762,97735.97584332831,104291.58816346496,110778.84862288731,119522.71562810022
2019-11-05,89551.36834314723,97704.1610670963,104275.75675959367,110758.95337485828,119549.9847611698
2019-11-06,89429.35146566336,97767.09545473529,104330.61099079193,110743.09788124784,119687.36061887379
2019-11-07,89522.17621311353,97683.536741799,104382.7563527768,110786.90402391668,119317.01579578983
2019-11-08,89606.27063975048,97709.68446586403,104325.94400477651,110735.00257836649,119320.03795146885
2019-11-11,89629.06786224368,97719.29964180457,104341.72455636467,110737.4232593594,119538.21817105198
2019-11-12,89779.31354118483,97698.20563336207,104306.00213021494,110655.3038354885,119545.38716961932
2019-11-13,89782.12293989456,97743.31089203725,104291.1291332629,110726.19832902926,119735.52620878005
2019-11-14,89693.69585345704,97884.23999314179,104343.35636403246,110874.76013406033,119640.86816093753
2019-11-15,89546.18879637255,97890.67231458845,104330.05105621114,110846.95599136986,119549.9847611698
2019-11-18,89477.32635216515,97883.73760426481,104330.22544570429,110781.58438908412,119652.71285854846
2019-11-19,89529.22502625603,97891.07841529795,104255.99541798061,110934.81031110318,119876.70541230084
2019-11-20,89532.57271748286,97895.10305692234,104273.08957571487,110896.16953687748,120040.08444520055
2019-11-21,89544.67355670908,97874.79094260006,104192.18188274681,111010.85497084192,120100.23175006232
2019-11-22,89570.13373289215,97901.82364550198,104316.97714410847,111039.35514049047,120122.69666164008
2019-11-25,89533.31868439636,97957.92837242741,104282.6356287092,111117.44087776433,120166.01752492136
2019-11-26,89529.19749892017,97924.83554890391,104359.15694933,111050.51704692372,120216.65816403565
2019-11-27,89534.02068607551,97968.05743568882,104407.86615350835,111092.25999442424,120280.72503407628
2019-11-28,89533.57445665832,97954.22341423252,104407.05240179585,111037.34987786034,120391.97583819681
2019-11-29,89545.69220499824,97873.9493287988,104414.45008525318,111108.5627119966,120273.77286072557
2019-12-02,89655.02078760415,97985.87837964157,104439.46473114102,111107.94452063597,120218.37519958898
2019-12-03,89675.40717677078,97987.64524917514,104465.60550804851,111034.62781916841,120213.43059818979
2019-12-04,89506.16375979432,97937.74826936593,104433.06572626023,111102.10717529045,120278.81648045324
2019-12-05,89492.35742212084,97958.1453928279,104421.49653296826,111102.10717529045,120271.4916504237
2019-12-06,89497.60902870765,97931.40471964935,104402.4919045517,111020.17716085119,120267.60693117023
2019-12-09,89532.7539828614,98041.05913819783,104458.4905437874,110999.99584350678,120273.72256398492
2019-12-10,89532.76804118213,98047.78702984378,104496.13309103576,111047.55140945004,120191.9672385038
2019-12-11,89669.57474744483,98041.05913819783,104565.84561636843,111098.80005336113,120282.60557915631
2019-12-12,89532.7539828614,98032.1017660627,104485.28937677454,111078.51584618252,120386.82646584288
