ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
HEI.DE,long,2019-08-01,2019-08-05,52.61629104614258,49.33704376220703,463.0,2,-1518.2914924621582,-0.06232380159710927,stop_loss
SIE.DE,long,2019-08-01,2019-08-05,70.53778076171875,66.6396484375,345.0,2,-1344.8556518554688,-0.05526304176462393,stop_loss
FME.DE,long,2019-07-30,2019-08-06,53.1591796875,49.576351165771484,385.0,5,-1379.3889808654785,-0.0673981152980619,stop_loss
BEI.DE,long,2019-08-05,2019-08-06,97.35824584960938,100.47294616699219,246.0,1,766.2162780761719,0.03199215731756438,mean_revert
EOAN.DE,long,2019-07-31,2019-08-08,6.751891613006592,6.423768520355225,3558.0,6,-1167.4619636535645,-0.04859720970924402,stop_loss
SY1.DE,long,2019-08-05,2019-08-08,74.84407806396484,77.78893280029297,320.0,3,942.353515625,0.03934652964542272,mean_revert
HNR1.DE,long,2019-08-05,2019-08-09,108.44776153564453,110.39126586914062,221.0,4,429.5144577026367,0.017921110643277817,mean_revert
DBK.DE,long,2019-08-07,2019-08-14,5.696524620056152,5.22859001159668,4000.0,5,-1871.7384338378906,-0.08214387537481758,stop_loss
G1A.DE,short,2019-08-07,2019-08-15,19.553726196289062,18.45340919494629,1217.0,6,1339.0857906341553,0.05627147431120281,mean_revert
HEI.DE,long,2019-08-05,2019-08-19,49.33704376220703,50.37519454956055,284.0,10,294.83482360839844,0.021042014441666968,max_holding
MUV2.DE,long,2019-08-05,2019-08-19,160.3720703125,165.725341796875,149.0,10,797.637451171875,0.03338032285761261,mean_revert
SIE.DE,long,2019-08-05,2019-08-19,66.6396484375,64.7685317993164,254.0,10,-475.2636260986328,-0.028078128892568766,max_holding
MTX.DE,short,2019-08-08,2019-08-19,219.5646209716797,229.27488708496094,111.0,7,-1077.8395385742188,-0.04422509450889048,stop_loss
FME.DE,long,2019-08-06,2019-08-20,49.576351165771484,50.42623519897461,207.0,10,175.92599487304688,0.017142932329999753,max_holding
BEI.DE,short,2019-08-08,2019-08-22,103.2101058959961,104.10678100585938,236.0,10,-211.61532592773438,-0.008687861543004837,max_holding
EOAN.DE,long,2019-08-08,2019-08-22,6.423768520355225,6.040460586547852,3273.0,10,-1254.566867351532,-0.059670259380108656,stop_loss
DBK.DE,long,2019-08-14,2019-08-28,5.22859001159668,5.5892720222473145,2243.0,10,809.0097498893738,0.06898265303851804,max_holding
HNR1.DE,short,2019-08-19,2019-09-02,113.88959503173828,114.122802734375,209.0,10,-48.74040985107422,-0.002047664692913601,max_holding
G1A.DE,short,2019-08-21,2019-09-04,20.166881561279297,20.141679763793945,1136.0,10,28.629241943359375,0.0012496625920459302,max_holding
DB1.DE,short,2019-08-30,2019-09-04,116.86993408203125,120.53986358642578,202.0,3,-741.3257598876953,-0.031401827452205114,stop_loss
HEI.DE,short,2019-08-29,2019-09-05,51.14969253540039,52.929386138916016,465.0,5,-827.5575256347656,-0.03479382798408631,stop_loss
BEI.DE,short,2019-09-02,2019-09-09,109.29795837402344,105.14500427246094,215.0,5,892.8851318359375,0.03799663015983217,mean_revert
HEI.DE,short,2019-09-05,2019-09-10,52.929386138916016,55.89553451538086,445.0,3,-1319.9360275268555,-0.05603972750940334,stop_loss
MUV2.DE,short,2019-09-06,2019-09-10,168.28890991210938,171.8325958251953,139.0,2,-492.5723419189453,-0.02105715649912204,stop_loss
DTE.DE,short,2019-08-29,2019-09-12,11.925087928771973,11.953442573547363,1994.0,10,-56.539161682128906,-0.002377730457398023,max_holding
SY1.DE,short,2019-08-30,2019-09-12,78.64091491699219,81.88211059570312,300.0,9,-972.3587036132812,-0.041215131870377085,stop_loss
DBK.DE,short,2019-09-05,2019-09-13,6.1307268142700195,6.621150016784668,2607.0,6,-1278.5332889556885,-0.07999430041037356,stop_loss
DB1.DE,short,2019-09-04,2019-09-18,120.53986358642578,121.67579650878906,194.0,10,-220.37098693847656,-0.009423711696411782,max_holding
HNR1.DE,short,2019-09-09,2019-09-23,117.3101577758789,117.93207550048828,199.0,10,-123.76162719726562,-0.005301482296166961,max_holding
SIE.DE,short,2019-09-09,2019-09-23,69.93636322021484,71.7480697631836,334.0,10,-605.1099853515625,-0.02590507226210875,max_holding
G1A.DE,short,2019-09-10,2019-09-24,22.090335845947266,21.955947875976562,715.0,10,96.08739852905273,0.006083563912649078,max_holding
HEI.DE,short,2019-09-10,2019-09-24,55.89553451538086,53.67092514038086,298.0,10,662.93359375,0.03979941142503702,mean_revert
MUV2.DE,short,2019-09-10,2019-09-24,171.8325958251953,176.8088836669922,134.0,10,-666.8225708007812,-0.028960092338122127,max_holding
DTE.DE,short,2019-09-20,2019-10-02,12.112548828125,11.855772972106934,1860.0,8,477.6030921936035,0.021199159620462378,mean_revert
DB1.DE,short,2019-09-26,2019-10-02,124.07872772216797,120.2777328491211,182.0,4,691.7810668945312,0.030633735071477423,mean_revert
G1A.DE,long,2019-10-02,2019-10-14,20.217275619506836,21.535978317260742,758.0,7,999.5766448974609,0.06522652817185433,mean_revert
SY1.DE,long,2019-10-02,2019-10-15,78.10379028320312,81.04866027832031,291.0,8,856.9571685791016,0.03770457213970199,mean_revert
EOAN.DE,long,2019-10-10,2019-10-15,6.472987174987793,6.65792989730835,3539.0,3,654.51229429245,0.028571464351913444,mean_revert
