,static_equity
2018-10-19,111856.24540805817
2018-10-22,111220.53492164612
2018-10-23,110916.01366233826
2018-10-24,108320.13276100159
2018-10-25,108149.81835365295
2018-10-26,108149.81835365295
2018-10-29,108149.81835365295
2018-10-30,108149.81835365295
2018-10-31,108149.81835365295
2018-11-01,108149.81835365295
2018-11-02,108149.81835365295
2018-11-05,108149.81835365295
2018-11-06,108149.81835365295
2018-11-07,108149.81835365295
2018-11-08,108149.81835365295
2018-11-09,107897.99033546448
2018-11-12,107475.7576084137
2018-11-13,107413.26970863342
2018-11-14,107371.61372947693
2018-11-15,107646.1658115387
2018-11-16,107738.94372749329
2018-11-19,107553.38527488708
2018-11-20,107557.17130851746
2018-11-21,107623.44349479675
2018-11-23,107619.65658760071
2018-11-26,107619.65658760071
2018-11-27,107619.65658760071
2018-11-28,107619.65658760071
2018-11-29,107619.65658760071
2018-11-30,107619.65658760071
2018-12-03,107619.65658760071
2018-12-04,107565.53628730774
2018-12-06,107853.35630607605
2018-12-07,107799.23647499084
2018-12-10,107661.47660636902
2018-12-11,107555.69653129578
2018-12-12,107663.93619346619
2018-12-13,107563.07623100281
2018-12-14,107563.07623100281
2018-12-17,107452.37651252747
2018-12-18,107299.85630607605
2018-12-19,107299.85630607605
2018-12-20,107299.85630607605
2018-12-21,107299.85630607605
2018-12-24,107299.85630607605
2018-12-26,107299.85630607605
2018-12-27,107299.85630607605
2018-12-28,107299.85630607605
2018-12-31,107299.85630607605
2019-01-02,107299.85630607605
2019-01-03,107299.85630607605
2019-01-04,107299.85630607605
2019-01-07,107299.85630607605
2019-01-08,107299.85630607605
2019-01-09,107299.85630607605
2019-01-10,107299.85630607605
2019-01-11,107299.85630607605
2019-01-14,107299.85630607605
2019-01-15,107299.85630607605
2019-01-16,107299.85630607605
2019-01-17,107299.85630607605
2019-01-18,107299.85630607605
2019-01-22,107299.85630607605
2019-01-23,107299.85630607605
2019-01-24,107299.85630607605
2019-01-25,107299.85630607605
2019-01-28,107299.85630607605
2019-01-29,107299.85630607605
2019-01-30,107299.85630607605
2019-01-31,107299.85630607605
2019-02-01,107299.85630607605
2019-02-04,107299.85630607605
2019-02-05,107299.85630607605
2019-02-06,107299.85630607605
2019-02-07,107299.85630607605
2019-02-08,107299.85630607605
2019-02-11,107299.85630607605
2019-02-12,107299.85630607605
2019-02-13,107299.85630607605
2019-02-14,107299.85630607605
2019-02-15,107299.85630607605
2019-02-19,107299.85630607605
2019-02-20,107299.85630607605
2019-02-21,107299.85630607605
2019-02-22,107299.85630607605
2019-02-25,107299.85630607605
2019-02-26,107299.85630607605
2019-02-27,107299.85630607605
2019-02-28,107299.85630607605
2019-03-01,107686.0442905426
2019-03-04,107708.75957679749
2019-03-05,107686.0442905426
2019-03-06,107917.75229072571
2019-03-07,107931.38333702087
2019-03-08,107922.73005485535
2019-03-11,108893.06277656555
2019-03-12,108952.71346473694
2019-03-13,109120.47041893005
2019-03-14,109308.99913597107
2019-03-15,109721.76231956482
2019-03-18,109591.26104545593
2019-03-19,109633.42923927307
2019-03-20,109193.97066688538
2019-03-21,109285.29635047913
2019-03-22,109285.29635047913
2019-03-25,109285.29635047913
2019-03-26,109285.29635047913
2019-03-27,109285.29635047913
2019-03-28,109239.48826026917
2019-03-29,109867.4512500763
2019-04-01,111434.25287055969
2019-04-02,111452.82255744934
2019-04-03,112352.01001930237
2019-04-04,112700.4492893219
2019-04-05,113236.5080127716
2019-04-08,113532.4827671051
2019-04-09,113029.40818214417
2019-04-10,113641.08580970764
2019-04-11,113588.78362464905
2019-04-12,113710.71191596985
2019-04-15,113837.86018180847
2019-04-16,119113.64856529236
2019-04-17,122464.03287696838
2019-04-18,122751.82329940796
2019-04-22,123703.6618976593
2019-04-23,126598.36681175232
2019-04-24,126757.20894813538
2019-04-25,126603.96219444275
2019-04-26,128137.014169693
2019-04-29,127316.46421432495
2019-04-30,127861.96413993835
2019-05-01,126418.52123260498
2019-05-02,126363.06007480621
2019-05-03,126687.66375350952
2019-05-06,126719.6901063919
2019-05-07,125878.52017211914
2019-05-08,125982.2179222107
2019-05-09,124986.95715045929
2019-05-10,126644.43782043457
2019-05-13,123641.70069694519
2019-05-14,124328.50793457031
2019-05-15,124463.9643201828
2019-05-16,125109.78882408142
2019-05-17,124554.19034194946
2019-05-20,122161.33944797516
2019-05-21,123566.33909988403
2019-05-22,121803.25718593597
2019-05-23,120330.47220420837
2019-05-24,119695.74412059784
2019-05-28,119445.95178699493
2019-05-29,119757.77790546417
2019-05-30,119931.6532945633
2019-05-31,119719.56512928009
2019-06-03,119698.95891284943
2019-06-04,120375.15278339386
2019-06-05,120304.6558046341
2019-06-06,120354.26360797882
2019-06-07,120354.26360797882
2019-06-10,120354.26360797882
2019-06-11,120354.26360797882
2019-06-12,120354.26360797882
2019-06-13,120354.26360797882
2019-06-14,120354.26360797882
2019-06-17,120354.26360797882
2019-06-18,120354.26360797882
2019-06-19,120354.26360797882
2019-06-20,120354.26360797882
2019-06-21,120354.26360797882
2019-06-24,120354.26360797882
2019-06-25,120354.26360797882
2019-06-26,120354.26360797882
2019-06-27,120354.26360797882
2019-06-28,120513.02001857758
2019-07-01,120558.9791765213
2019-07-02,120884.85732364655
2019-07-03,120968.41317844391
2019-07-05,121039.43966579437
2019-07-08,120859.78569698334
2019-07-09,120810.16917705536
2019-07-10,120900.18379688263
2019-07-11,120959.17768383026
2019-07-12,121146.36488628387
2019-07-15,121149.67641353607
2019-07-16,121738.12689876556
2019-07-17,121117.75773525238
2019-07-18,121218.42504024506
2019-07-19,121027.58057308197
2019-07-22,120823.35798168182
2019-07-23,120921.78287792206
2019-07-24,120177.18746471405
2019-07-25,120275.03736400604
2019-07-26,120535.0927991867
2019-07-29,120706.15151500702
2019-07-30,120511.60119152069
2019-07-31,118891.04381847382
2019-08-01,117608.96564769745
2019-08-02,117237.25607776642
2019-08-05,114538.93877887726
2019-08-06,117356.76702213287
2019-08-07,119422.60977649689
2019-08-08,122308.96626186371
2019-08-09,121426.73429584503
2019-08-12,119537.32883167267
2019-08-13,122330.39021968842
2019-08-14,116819.32642650604
2019-08-15,116909.12794780731
2019-08-16,119392.04708003998
2019-08-19,120670.0452337265
2019-08-20,120295.86166667938
2019-08-21,120601.62055492401
2019-08-22,120425.92917919159
2019-08-23,119833.06495571136
2019-08-26,120057.37354183197
2019-08-27,120316.83885669708
2019-08-28,120458.01985263824
2019-08-29,120763.13662052155
2019-08-30,120792.90456295013
2019-09-03,120286.84954166412
2019-09-04,120286.84954166412
2019-09-05,120286.84954166412
2019-09-06,120286.84954166412
2019-09-09,120286.84954166412
2019-09-10,120286.84954166412
2019-09-11,120165.2735376358
2019-09-12,119948.09435367584
2019-09-13,120121.60715579987
2019-09-16,119957.53298282623
2019-09-17,120269.14713382721
2019-09-18,120070.84963321686
2019-09-19,120142.84739017487
2019-09-20,120295.11553287506
2019-09-23,120391.90241336823
2019-09-24,120249.09060001373
2019-09-25,120249.09060001373
2019-09-26,120249.09060001373
2019-09-27,120249.09060001373
2019-09-30,120249.09060001373
2019-10-01,120249.09060001373
2019-10-02,120249.09060001373
2019-10-03,121849.68589878082
2019-10-04,123336.38621616364
2019-10-07,122587.02107334137
2019-10-08,120021.34965610504
2019-10-09,120807.2082490921
2019-10-10,120864.19684410095
2019-10-11,121700.9738330841
2019-10-14,121419.46985435486
2019-10-15,122011.3395690918
2019-10-16,121617.66674137115
2019-10-17,121381.7146615982
2019-10-18,121190.70443725586
2019-10-21,121873.24178600311
2019-10-22,121405.55874919891
2019-10-23,121792.91338062286
2019-10-24,122418.80811214447
2019-10-25,122355.21931934357
2019-10-28,122543.81145381927
2019-10-29,122567.4801568985
2019-10-30,122939.35460186005
2019-10-31,122512.05616664886
2019-11-01,122861.49064159393
2019-11-04,122252.37648296356
2019-11-05,122518.39990139008
2019-11-06,122199.44625759125
2019-11-07,121885.5908460617
2019-11-08,121891.92459774017
2019-11-11,121858.46327114105
2019-11-12,121783.30006313324
2019-11-13,122023.45782375336
2019-11-14,122030.78930568695
2019-11-15,122118.78088283539
2019-11-18,122164.60609340668
2019-11-19,122258.11180019379
2019-11-20,122105.9456167221
2019-11-21,122057.51232624054
2019-11-22,122464.98989677429
2019-11-25,122659.82158470154
2019-11-26,122553.67840766907
2019-11-27,122474.06502437592
2019-11-29,122294.9435377121
2019-12-02,121923.41691589355
2019-12-03,121923.41691589355
2019-12-04,121923.41691589355
2019-12-05,121923.41691589355
2019-12-06,121923.41691589355
2019-12-09,121801.07556915283
2019-12-10,121810.86512374878
2019-12-11,122094.69480133057
2019-12-12,121835.32889938354
2019-12-13,121608.5280342102
2019-12-16,121786.94408035278
2019-12-17,121910.92774581909
2019-12-18,121679.5919303894
2019-12-19,121699.24866867065
2019-12-20,121585.84895706177
2019-12-23,121454.30367660522
2019-12-24,121464.88763046265
2019-12-26,121563.16843795776
2019-12-27,121519.32001113892
2019-12-30,121519.32001113892
2019-12-31,121519.32001113892
2020-01-02,121519.32001113892
2020-01-03,121519.32001113892
2020-01-06,121519.32001113892
2020-01-07,121519.32001113892
2020-01-08,121265.57685279846
2020-01-09,121376.61299324036
2020-01-10,121338.08478927612
2020-01-13,121631.87768363953
2020-01-14,121517.69416809082
2020-01-15,122167.7215385437
2020-01-16,122035.42022514343
2020-01-17,122377.68243598938
2020-01-21,121995.67783355713
2020-01-22,122954.33228302002
2020-01-23,122763.38935089111
2020-01-24,121892.4342880249
2020-01-27,121522.48819732666
2020-01-28,123113.73177337646
2020-01-29,122688.96467971802
2020-01-30,122965.72654533386
2020-01-31,119921.77787208557
2020-02-03,120086.03698539734
2020-02-04,121727.14916419983
2020-02-05,124619.11473274231
2020-02-06,124072.56107902527
2020-02-07,123182.37288856506
2020-02-10,123459.94867515564
2020-02-11,124016.69700813293
2020-02-12,124338.05940437317
2020-02-13,125488.17315483093
2020-02-14,125471.36965370178
2020-02-18,125404.95439720154
2020-02-19,125385.97798728943
2020-02-20,125831.923620224
2020-02-21,126192.46887397766
2020-02-24,125770.25246620178
2020-02-25,123296.82589912415
2020-02-26,122775.26602363586
2020-02-27,118432.0071220398
2020-02-28,116022.6893119812
2020-03-02,122842.86558055878
2020-03-03,118392.97727966309
2020-03-04,125162.48042201996
2020-03-05,121146.91178131104
2020-03-06,118692.75228881836
2020-03-09,109438.3242263794
2020-03-10,109988.87434387207
2020-03-11,109391.74306297302
2020-03-12,108971.8319644928
2020-03-13,109104.43661117554
2020-03-16,108035.32206916809
2020-03-17,108035.32206916809
2020-03-18,108035.32206916809
2020-03-19,108035.32206916809
2020-03-20,108035.32206916809
2020-03-23,108035.32206916809
2020-03-24,108035.32206916809
2020-03-25,108035.32206916809
2020-03-26,108035.32206916809
2020-03-27,108035.32206916809
2020-03-30,108035.32206916809
2020-03-31,108035.32206916809
2020-04-01,108035.32206916809
2020-04-02,108035.32206916809
2020-04-03,108035.32206916809
2020-04-06,108035.32206916809
2020-04-07,108035.32206916809
2020-04-08,108035.32206916809
2020-04-09,108035.32206916809
2020-04-13,108035.32206916809
2020-04-14,108035.32206916809
2020-04-15,108035.32206916809
2020-04-16,108035.32206916809
2020-04-17,108035.32206916809
2020-04-20,108035.32206916809
2020-04-21,108035.32206916809
2020-04-22,108035.32206916809
2020-04-23,108035.32206916809
2020-04-24,108035.32206916809
2020-04-27,108035.32206916809
2020-04-28,108035.32206916809
2020-04-29,108035.32206916809
2020-04-30,108035.32206916809
2020-05-01,108035.32206916809
2020-05-04,108035.32206916809
2020-05-05,108035.32206916809
2020-05-06,108035.32206916809
2020-05-07,108338.66786003113
2020-05-08,109011.7971572876
2020-05-11,108952.08352661133
2020-05-12,108388.84681892395
2020-05-13,107582.92924690247
2020-05-14,108113.33370780945
2020-05-15,107987.9281463623
2020-05-18,109956.0540523529
2020-05-19,109572.71039295197
2020-05-20,109744.81711769104
2020-05-21,109719.79997253418
2020-05-22,109979.07678222656
2020-05-26,110178.30284690857
2020-05-27,110876.9983329773
2020-05-28,110681.19678783417
2020-05-29,111134.72043895721
2020-06-01,110907.54963207245
2020-06-02,110647.80985546112
2020-06-03,110647.80985546112
2020-06-04,110647.80985546112
2020-06-05,110647.80985546112
2020-06-08,110647.80985546112
2020-06-09,110647.80985546112
2020-06-10,110647.80985546112
2020-06-11,110647.80985546112
2020-06-12,110647.80985546112
2020-06-15,110647.80985546112
2020-06-16,110647.80985546112
2020-06-17,110647.80985546112
2020-06-18,110647.80985546112
2020-06-19,110647.80985546112
2020-06-22,110647.80985546112
2020-06-23,110647.80985546112
2020-06-24,110647.80985546112
2020-06-25,110647.80985546112
2020-06-26,110469.93865680695
2020-06-29,110790.60728740692
2020-06-30,110865.76535892487
2020-07-01,111133.82126522064
2020-07-02,111163.88532352448
2020-07-06,111143.84317111969
2020-07-07,111043.63240909576
2020-07-08,111081.2093706131
2020-07-09,110948.43716335297
2020-07-10,111533.33564472198
2020-07-13,111649.33601093292
2020-07-14,111701.33567523956
2020-07-15,112153.33610248566
2020-07-16,112249.33601093292
2020-07-17,112009.33585834503
2020-07-20,111749.33601093292
2020-07-21,111833.33564472198
2020-07-22,111885.33607196808
2020-07-23,111981.33598041534
2020-07-24,111981.33598041534
2020-07-27,111981.33598041534
2020-07-28,111981.33598041534
2020-07-29,111981.33598041534
2020-07-30,111981.33598041534
2020-07-31,111981.33598041534
2020-08-03,111981.33598041534
2020-08-04,111981.33598041534
2020-08-05,111981.33598041534
2020-08-06,112070.87727069855
2020-08-07,112042.3293428421
2020-08-10,112209.73054218292
2020-08-11,112259.0436372757
2020-08-12,112447.20777606964
2020-08-13,112251.25642108917
2020-08-14,112201.9422121048
2020-08-17,112612.01917743683
2020-08-18,113129.80389118195
2020-08-19,113229.72442340851
2020-08-20,113229.72442340851
2020-08-21,113360.67171955109
2020-08-24,114793.7089509964
2020-08-25,114708.79485797882
2020-08-26,114709.27444171906
2020-08-27,114466.0866060257
2020-08-28,114921.11596393585
2020-08-31,114393.03921222687
2020-09-01,114053.88604450226
2020-09-02,116175.59463977814
2020-09-03,115084.8363237381
2020-09-04,114679.45158863068
2020-09-08,112951.70193958282
2020-09-09,114114.66365528107
2020-09-10,113280.86164569855
2020-09-11,113356.20683383942
2020-09-14,114150.67875003815
2020-09-15,114535.66497516632
2020-09-16,113949.7054681778
2020-09-17,113830.48387241364
2020-09-18,112713.94685840607
2020-09-21,111777.17850589752
2020-09-22,112637.96112537384
2020-09-23,110662.78342151642
2020-09-24,111445.41883182526
2020-09-25,111828.40271091461
2020-09-28,113226.10874271393
2020-09-29,112959.99541187286
2020-09-30,113719.01355838776
2020-10-01,113794.06547641754
2020-10-02,112894.55114078522
2020-10-05,113141.69773197174
2020-10-06,113141.69773197174
2020-10-07,113141.69773197174
2020-10-08,113141.69773197174
2020-10-09,113141.69773197174
2020-10-12,113141.69773197174
2020-10-13,113141.69773197174
2020-10-14,113141.69773197174
2020-10-15,113141.69773197174
2020-10-16,113141.69773197174
2020-10-19,113141.69773197174
2020-10-20,113286.25126552582
2020-10-21,113571.29166316986
2020-10-22,114641.1271944046
2020-10-23,114369.31408596039
2020-10-26,113645.63481235504
2020-10-27,113220.32249546051
2020-10-28,110985.51366519928
2020-10-29,111677.15316867828
2020-10-30,111304.81765842438
2020-11-02,113865.7078294754
2020-11-03,116653.47463130951
2020-11-04,118503.29490184784
2020-11-05,122469.11939907074
2020-11-06,122991.7271566391
2020-11-09,125351.05816555023
2020-11-10,125911.80003261566
2020-11-11,127622.86796855927
2020-11-12,127344.16310214996
2020-11-13,127637.03257846832
2020-11-16,127637.03257846832
2020-11-17,127637.03257846832
2020-11-18,127637.03257846832
2020-11-19,127637.03257846832
2020-11-20,127637.03257846832
2020-11-23,127637.03257846832
2020-11-24,127637.03257846832
2020-11-25,127637.03257846832
2020-11-27,127637.03257846832
2020-11-30,127637.03257846832
2020-12-01,127637.03257846832
2020-12-02,127637.03257846832
2020-12-03,127637.03257846832
2020-12-04,127637.03257846832
2020-12-07,127637.03257846832
2020-12-08,127637.03257846832
2020-12-09,127637.03257846832
2020-12-10,127637.03257846832
2020-12-11,127637.03257846832
2020-12-14,127637.03257846832
2020-12-15,127637.03257846832
2020-12-16,127637.03257846832
2020-12-17,127637.03257846832
2020-12-18,127637.03257846832
2020-12-21,127637.03257846832
2020-12-22,127637.03257846832
2020-12-23,127637.03257846832
2020-12-24,127637.03257846832
2020-12-28,127637.03257846832
2020-12-29,127637.03257846832
2020-12-30,127637.03257846832
2020-12-31,127637.03257846832
2021-01-04,127637.03257846832
2021-01-05,127974.30816745758
2021-01-06,128413.3018655777
2021-01-07,128739.87114810944
2021-01-08,129296.648270607
2021-01-11,129152.10493564606
2021-01-12,129762.41827487946
2021-01-13,129269.88367557526
2021-01-14,129066.44511508942
2021-01-15,129792.98803806305
2021-01-19,129760.86209201813
2021-01-20,130289.99123477936
2021-01-21,130096.08498477936
2021-01-22,130152.97470188141
2021-01-25,130965.8550195694
2021-01-26,131164.43534183502
2021-01-27,129761.69863986969
2021-01-28,131919.99915027618
2021-01-29,130424.00795841217
