,p5,p25,p50,p75,p95
2019-09-26,90095.36261460761,104777.32007767283,116123.24644527369,127168.5467365927,146116.24991767042
2019-09-27,90280.94884299557,104809.37689300984,116219.0649289385,127136.4224669702,146283.13306225458
2019-09-30,89911.30620293604,104867.60123325397,116210.124275842,127099.1752860488,146685.4922955238
2019-10-01,89990.85614969961,104978.77000135664,116256.69535504306,127125.97279430059,146224.85970073473
2019-10-02,90102.94769180505,104927.24271953895,116392.64512903563,127265.20392988314,146168.97051837793
2019-10-03,90041.60355094392,105147.28363933349,116376.4221137613,127143.90223316108,146265.0248031662
2019-10-04,90021.70889288468,105086.13718381118,116278.24948121028,127240.82955571577,146851.6014766203
2019-10-07,90021.70889288468,105059.53903266584,116342.41615544894,127588.4242054983,146796.46795104255
2019-10-08,90127.5434027177,104991.75246021917,116379.30143484955,127485.68887877488,146744.9935100808
2019-10-09,90352.71996050274,105104.59872026794,116344.30119925344,127439.19718585335,147400.118949148
2019-10-10,90501.30271296878,105103.0367563444,116392.34452881246,127679.28461877035,147724.42422447115
2019-10-11,90466.08405738189,105105.72667073457,116409.7513961006,127443.15229633651,147416.85873571358
2019-10-14,90440.1313481643,105155.9040074457,116381.00275251511,127817.37373631091,147227.641075631
2019-10-15,90448.40042619979,105023.35573777894,116562.24064240424,127669.97211554358,147992.2151673715
2019-10-16,90021.70889288468,104933.67717217929,116624.602885108,127897.60019472048,148309.8483967109
2019-10-17,90066.01738779042,105089.61990155804,116508.69108022023,128134.20638538859,148340.13319247405
2019-10-18,90181.70872149398,105038.61230082014,116600.48975309904,128257.57868013946,148746.676859107
2019-10-21,90044.7896779031,105117.46279601249,116602.66378422681,128298.9713691916,148712.2470967183
2019-10-22,90273.13956432814,105162.26711444432,116676.2087652648,128433.26969102825,149056.21235779315
2019-10-23,90329.98769768997,105219.3878943705,116732.34602684974,128390.9610862164,149012.43421986446
2019-10-24,90058.12015123799,105088.10267624722,116761.26229966403,128308.558012308,148730.21079967273
2019-10-25,90111.13804997965,105103.48187882497,116731.39233256818,128353.32897630488,149041.01792538675
2019-10-28,90022.1429836608,105174.57334185774,116821.78421517408,128102.64895388324,149209.92908513802
2019-10-29,90129.98028668933,105127.65031264181,116749.12519066685,128387.35098835305,149506.62796119673
2019-10-30,90440.49609759428,105184.9870395201,116649.61601067235,128632.0387342975,149522.92687292147
2019-10-31,90586.01075064219,105119.44890921898,116682.51627803038,128597.36156954602,149283.09663072895
2019-11-01,90439.93800679177,105113.35729994105,116734.13206159725,128768.05121876065,149417.2245113258
2019-11-04,90296.6288828152,105240.881647942,116652.05570172936,128889.15029478402,149504.8820937318
2019-11-05,90134.92931941626,105465.58763367012,116753.09848219181,128767.59104659365,149596.45797529392
2019-11-06,90426.53871914577,105380.24058684442,116687.72153767792,128909.59043725596,150019.6164057371
2019-11-07,90348.84861816319,105263.05318538612,116544.03458787495,129194.15384305328,150272.06022594083
2019-11-08,90356.358877063,105300.21997608611,116673.33148927041,128899.68456572665,149562.26605771735
2019-11-11,90486.19996037261,105297.03468275441,116580.81279287158,129267.07606255122,149519.11315967282
2019-11-12,90589.24192806403,105311.3027859979,116750.36310928714,129332.0675880599,149713.61872813752
2019-11-13,90466.94734529777,105367.36848217424,117005.47195916748,129580.60435561687,150283.31000017398
2019-11-14,90443.82595017365,105474.53782823683,116989.66401389785,129550.43277566067,150643.07748545913
2019-11-15,90268.30847180057,105513.094245553,116977.05242395887,129553.26126463308,150201.57559380817
2019-11-18,90443.94034835315,105657.8072514678,116886.88670140092,129676.87603590527,150319.44853829665
2019-11-19,90432.89658369264,105733.35719602113,116901.25712956328,129752.98980456193,150664.4886888225
2019-11-20,90201.51874228676,105638.42005509861,117097.24434683527,129468.47041448785,150872.53351731892
2019-11-21,90257.03218767828,105670.38537043687,117217.24958564108,129608.3868762156,150517.6734801642
2019-11-22,90491.15739944801,105835.12165438994,117146.10496191875,129743.13418090227,150629.56113555652
2019-11-25,90493.25899147279,105790.53572153936,117357.67090215857,129780.55288315893,150965.66314208065
2019-11-26,90529.33757432236,105775.3576286751,117394.36745695642,129989.96216908858,150486.70142812896
2019-11-27,90287.06045761495,105764.44596875255,117333.7834585139,130179.35682819034,150411.32752172754
2019-11-29,90529.33757432236,105773.00939594793,117335.92444115863,130278.13243017287,150442.3759780213
2019-12-02,90529.33757432236,105862.31742004643,117335.92444115863,130339.91965520185,149839.72610713876
2019-12-03,90529.33757432236,105865.01831113666,117425.76393958673,130196.99282376638,150573.82131252871
2019-12-04,90529.33757432236,105874.23219811347,117482.88466817292,130189.33564611782,151003.40861113084
2019-12-05,90499.78576019406,105916.56936702365,117513.1821443091,130246.44256294939,151116.34966009343
2019-12-06,90527.99490700601,105840.54487919176,117553.03168349984,130144.82757733596,151118.1290399312
2019-12-09,90517.49904080936,105901.68810893959,117550.95477724381,130194.04028370965,151377.9556065659
2019-12-10,90467.86999505202,106043.66998156013,117593.78115102359,130236.76676898099,151197.9071591701
2019-12-11,90625.29747330352,105994.20562936977,117661.68855385223,130388.84411560823,151136.0061962384
2019-12-12,90500.07382251187,106078.0369450737,117727.26272562187,130353.5209429678,151751.46646444168
2019-12-13,90503.53933982959,106072.87607120545,117761.49667977143,130300.90485066154,151798.42178527493
2019-12-16,90692.53441356173,106107.34592123868,117836.76725792144,130441.57205399634,151753.06992131958
2019-12-17,90672.59933174994,106053.61148099707,117860.02865946015,130480.73331697492,151879.42962400996
2019-12-18,90587.29589479277,105879.81552160557,117980.87670449496,130630.95346441637,151999.2565713425
2019-12-19,90503.74813855143,105883.28299052708,118035.06086735088,130701.16759224529,151985.21365733392
2019-12-20,90677.15543608197,105979.58066434521,118031.8562769732,130745.88615707532,151990.95473608767
2019-12-23,90747.46441675721,105943.070558506,118055.15033993329,130812.26508481184,152235.80936480014
2019-12-24,90376.15766665436,105924.98968249848,118140.5437497864,130977.42441859315,152385.09206860294
2019-12-26,90602.4914647757,105964.02043468457,118056.92612757644,130978.98911416507,152552.06888786095
2019-12-27,90544.93430497235,105912.43519148891,118043.20437160827,130842.9462318175,152410.54231265528
2019-12-30,90647.73353614808,106044.25174245142,118178.56228269695,130851.30927349147,152237.28509076775
2019-12-31,90351.58717753706,105927.66610493892,118349.09009080024,130872.19770059382,152536.7213826684
2020-01-02,90352.60289909189,105892.42146308407,118410.76340184154,130879.46031521987,152526.98084116678
2020-01-03,90450.78472833218,105850.11181451831,118309.08174057349,130993.12371420032,152625.6732704463
2020-01-06,90517.78718328562,105864.24650225243,118351.30377307392,130965.03394413854,153210.8963051911
2020-01-07,90239.91949576094,105867.33506658387,118391.68614113351,131070.66704421982,152983.4528804677
2020-01-08,90509.26796122397,105648.72596151705,118672.4904403339,131105.93360493082,153319.48571162883
2020-01-09,90548.19441006896,105753.74984512158,118596.14255521854,131239.84707056428,153301.0358322458
2020-01-10,90351.16315428264,105829.26272867869,118594.69011013469,131190.6818526923,153420.00609874868
2020-01-13,90510.18039660703,105862.62327498813,118667.42115995122,131078.26707752483,153491.56857570872
2020-01-14,90188.80887219493,105847.2268979788,118738.39307813815,131242.9501725645,153498.18464796402
2020-01-15,90443.45758864014,106100.41307044512,118643.00261244646,131100.4511791746,153629.1198778475
2020-01-16,90212.584481038,106203.29409711821,118590.85695469024,131393.49038469075,153717.28782959955
2020-01-17,90283.82050866631,106005.49686454349,118741.09094109373,131408.91491303,153801.83850809638
2020-01-21,90103.43889343592,106113.21319200972,118813.7437517712,131408.91491303,153634.2687139004
2020-01-22,90388.75767394953,106243.88036982201,118829.11261849207,131552.18353687532,153656.86430829563
2020-01-23,90086.75536069178,106342.03610456294,118856.07761786898,131561.8380451878,153674.64842598495
2020-01-24,90410.7020995058,106418.84945306288,118771.69350506358,131632.6225581027,153877.5402901335
2020-01-27,90335.15048074107,106588.90765648564,118779.19766760012,131625.5579328204,154117.13884104975
2020-01-28,90201.40729617166,106493.26744266781,118822.82887885495,131802.7565073155,154248.27600855657
2020-01-29,90572.00831231782,106445.1501732587,118888.68633118091,131887.12656017081,154451.86956931406
2020-01-30,90616.2758793611,106695.97066659656,119071.81818162398,131894.33329114784,154337.51001448638
2020-01-31,90572.84111346418,106737.44476193088,119046.94575267057,131943.29686448455,154292.61842980597
2020-02-03,90573.05193846198,106556.12109112108,119012.01104268472,131988.92654812615,153430.27761109863
2020-02-04,90572.00831231782,106657.46444975835,119064.35038703369,131840.1509689605,154336.00991142137
2020-02-05,90555.28535638277,106565.0228803189,118874.73095698356,132006.75460998894,154534.73781435803
2020-02-06,90547.45847763577,106613.27444060342,119080.68592351893,132057.1468095599,154849.16747132904
2020-02-07,90500.260360782,106772.7396381243,119108.01732667167,132473.5668906133,154609.23026216438
2020-02-10,90547.02494302226,106728.86860937109,119011.78313248177,132422.2944329811,154450.57148619913
2020-02-11,90512.71723939745,106770.38164981909,119117.20059612994,132514.22105421696,154439.29883381282
2020-02-12,90503.8059863423,106767.87600638383,119270.15064699033,132521.87277410156,154044.38105600697
2020-02-13,90209.24810016494,106750.31732782404,119270.15064699033,132641.82502782706,154445.73703594127
2020-02-14,90300.375800922,106984.63934044367,119217.78276466319,132641.82502782706,154816.63980269653
2020-02-18,90296.05636378475,107003.39653448228,119293.70478549213,132803.61151932686,154838.05212488733
2020-02-19,90212.42066685938,106973.5444417102,119293.41772846077,132849.73997283314,155001.99834859092
2020-02-20,90366.83012430018,106920.32381138935,119314.36405534153,133202.5493152508,154957.25618293582
2020-02-21,90372.55820569958,106881.80866928308,119338.72350574059,132943.73714080683,154820.52966089564
2020-02-24,90207.7183289485,107018.93150872126,119454.47602857498,132988.369741205,155216.0941874886
