ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
MDLZ,short,2020-05-29,2020-06-08,44.43919372558594,45.70960998535156,408.0,6,-518.329833984375,-0.028587743234283317,stop_loss
TRI,short,2020-06-02,2020-06-11,62.64995193481445,59.8589973449707,283.0,7,789.8401489257812,0.044548391557389565,mean_revert
LIN,short,2020-06-03,2020-06-11,195.9237060546875,183.2418670654297,46.0,6,583.3645935058594,0.06472845601296442,mean_revert
CCEP,short,2020-06-05,2020-06-11,35.294044494628906,31.173086166381836,261.0,4,1075.5701236724854,0.1167607279713778,mean_revert
EXC,short,2020-06-05,2020-06-11,23.243741989135742,21.913387298583984,511.0,4,679.8112468719482,0.05723496204585188,mean_revert
MDLZ,short,2020-06-08,2020-06-11,45.70960998535156,43.0835075378418,357.0,3,937.5185737609863,0.05745186730648863,mean_revert
FAST,short,2020-06-03,2020-06-12,17.988317489624023,17.132949829101562,851.0,7,727.9178791046143,0.04755128771859025,mean_revert
WBD,short,2020-06-05,2020-06-12,24.780000686645508,22.06999969482422,327.0,5,886.1703243255615,0.10936242601808194,mean_revert
ADI,short,2020-06-03,2020-06-17,109.74199676513672,110.56310272216797,94.0,10,-77.1839599609375,-0.007482148869484597,max_holding
MCHP,short,2020-06-03,2020-06-17,48.34837341308594,46.4818000793457,149.0,10,278.1194267272949,0.03860674521130899,max_holding
QCOM,short,2020-06-05,2020-06-19,77.95503234863281,78.18389129638672,141.0,10,-32.26911163330078,-0.002935781576363107,max_holding
TER,short,2020-06-05,2020-06-19,75.00750732421875,80.86072540283203,84.0,10,-491.6703186035156,-0.07803509658457039,max_holding
AMGN,short,2020-06-19,2020-07-01,198.32269287109375,211.96524047851562,89.0,8,-1214.1867370605469,-0.06878964484558149,stop_loss
EXC,long,2020-06-25,2020-07-10,20.398744583129883,21.533287048339844,524.0,10,594.5002517700195,0.055618249475423466,mean_revert
INTU,short,2020-07-01,2020-07-14,289.50091552734375,273.501953125,60.0,8,959.937744140625,0.055263944064565924,mean_revert
